date,id,home,away,hs,as,type,hfg,afg,h3,a3,hreb,areb,hto,ato,spread,total,hml,aml
2022-03-12,401360815,Atlanta Hawks,LA Clippers,112,106,,,,,,,,,,,,,
2022-03-12,401360816,Boston Celtics,Detroit Pistons,114,103,,,,,,,,,,,,,
2022-03-12,401360817,Miami Heat,Cleveland Cavaliers,117,105,,,,,,,,,,,,,
2022-03-12,401360818,Houston Rockets,Dallas Mavericks,100,113,,,,,,,,,,,,,
2022-03-12,401360819,Memphis Grizzlies,New York Knicks,118,114,,,,,,,,,,,,,
2022-03-12,401360820,New Orleans Pelicans,Charlotte Hornets,120,142,,,,,,,,,,,,,
2022-03-12,401360821,San Antonio Spurs,Utah Jazz,104,102,,,,,,,,,,,,,
2022-03-12,401360822,Phoenix Suns,Toronto Raptors,112,117,,,,,,,,,,,,,
2022-03-12,401360823,Los Angeles Lakers,Washington Wizards,122,109,,,,,,,,,,,,,
2022-03-13,401360824,Miami Heat,Minnesota Timberwolves,104,113,,,,,,,,,,,,,
2022-03-13,401360825,Chicago Bulls,Cleveland Cavaliers,101,91,,,,,,,,,,,,,
2022-03-13,401360826,San Antonio Spurs,Indiana Pacers,108,119,,,,,,,,,,,,,
2022-03-13,401360827,Golden State Warriors,Milwaukee Bucks,122,109,,,,,,,,,,,,,
2022-03-13,401360828,Denver Nuggets,Toronto Raptors,115,127,,,,,,,,,,,,,
2022-03-13,401360829,Utah Jazz,Sacramento Kings,134,125,,,,,,,,,,,,,
2022-03-13,401360830,Portland Trail Blazers,Washington Wizards,127,118,,,,,,,,,,,,,
2022-03-13,401360831,Brooklyn Nets,New York Knicks,110,107,,,,,,,,,,,,,
2022-03-13,401360832,Detroit Pistons,LA Clippers,102,106,,,,,,,,,,,,,
2022-03-13,401360833,Boston Celtics,Dallas Mavericks,92,95,,,,,,,,,,,,,
2022-03-13,401360834,Orlando Magic,Philadelphia 76ers,114,116,,,,,,,,,,,,,
2022-03-13,401360835,Atlanta Hawks,Indiana Pacers,131,128,,,,,,,,,,,,,
2022-03-13,401360836,New Orleans Pelicans,Houston Rockets,130,105,,,,,,,,,,,,,
2022-03-13,401360837,Oklahoma City Thunder,Memphis Grizzlies,118,125,,,,,,,,,,,,,
2022-03-14,401360838,Phoenix Suns,Los Angeles Lakers,140,111,,,,,,,,,,,,,
2022-03-14,401360839,Cleveland Cavaliers,LA Clippers,120,111,,,,,,,,,,,,,
2022-03-14,401360840,Atlanta Hawks,Portland Trail Blazers,122,113,,,,,,,,,,,,,
2022-03-14,401360841,Philadelphia 76ers,Denver Nuggets,110,114,,,,,,,,,,,,,
2022-03-15,401360842,Oklahoma City Thunder,Charlotte Hornets,116,134,,,,,,,,,,,,,
2022-03-15,401360843,San Antonio Spurs,Minnesota Timberwolves,139,149,,,,,,,,,,,,,
2022-03-15,401360844,Golden State Warriors,Washington Wizards,126,112,,,,,,,,,,,,,
2022-03-15,401360845,Sacramento Kings,Chicago Bulls,112,103,,,,,,,,,,,,,
2022-03-15,401360846,Utah Jazz,Milwaukee Bucks,111,117,,,,,,,,,,,,,
2022-03-15,401360847,Los Angeles Lakers,Toronto Raptors,103,114,,,,,,,,,,,,,
2022-03-15,401360848,Indiana Pacers,Memphis Grizzlies,102,135,,,,,,,,,,,,,
2022-03-15,401360849,Orlando Magic,Brooklyn Nets,108,150,,,,,,,,,,,,,
2022-03-15,401360850,Miami Heat,Detroit Pistons,105,98,,,,,,,,,,,,,
2022-03-16,401360851,New Orleans Pelicans,Phoenix Suns,115,131,,,,,,,,,,,,,
2022-03-16,401360852,Charlotte Hornets,Atlanta Hawks,116,106,,,,,,,,,,,,,
2022-03-16,401360853,Cleveland Cavaliers,Philadelphia 76ers,114,118,,,,,,,,,,,,,
2022-03-16,401360854,Washington Wizards,Denver Nuggets,109,127,,,,,,,,,,,,,
2022-03-16,401360855,Brooklyn Nets,Dallas Mavericks,111,113,,,,,,,,,,,,,
2022-03-16,401360856,New York Knicks,Portland Trail Blazers,128,98,,,,,,,,,,,,,
2022-03-17,401360857,Houston Rockets,Phoenix Suns,112,129,,,,,,,,,,,,,
2022-03-17,401360858,Minnesota Timberwolves,Los Angeles Lakers,124,104,,,,,,,,,,,,,
2022-03-17,401360859,San Antonio Spurs,Oklahoma City Thunder,122,120,,,,,,,,,,,,,
2022-03-17,401360860,Utah Jazz,Chicago Bulls,125,110,,,,,,,,,,,,,
2022-03-17,401360861,Golden State Warriors,Boston Celtics,88,110,,,,,,,,,,,,,
2022-03-17,401360862,Sacramento Kings,Milwaukee Bucks,126,135,,,,,,,,,,,,,
2022-03-17,401360863,LA Clippers,Toronto Raptors,100,103,,,,,,,,,,,,,
2022-03-17,401360864,Orlando Magic,Detroit Pistons,120,134,,,,,,,,,,,,,
2022-03-18,401360865,New York Knicks,Washington Wizards,100,97,,,,,,,,,,,,,
2022-03-18,401360866,Toronto Raptors,Los Angeles Lakers,123,128,,,,,,,,,,,,,
2022-03-18,401360872,Atlanta Hawks,Memphis Grizzlies,120,105,,,,,,,,,,,,,
2022-03-18,401360873,Brooklyn Nets,Portland Trail Blazers,128,123,,,,,,,,,,,,,
2022-03-18,401360874,Cleveland Cavaliers,Denver Nuggets,119,116,,,,,,,,,,,,,
2022-03-18,401360875,Philadelphia 76ers,Dallas Mavericks,111,101,,,,,,,,,,,,,
2022-03-19,401360867,Miami Heat,Oklahoma City Thunder,120,108,,,,,,,,,,,,,
2022-03-19,401360868,Houston Rockets,Indiana Pacers,118,121,,,,,,,,,,,,,
2022-03-19,401360869,San Antonio Spurs,New Orleans Pelicans,91,124,,,,,,,,,,,,,
2022-03-19,401360870,Utah Jazz,LA Clippers,121,92,,,,,,,,,,,,,
2022-03-19,401360871,Sacramento Kings,Boston Celtics,97,126,,,,,,,,,,,,,
2022-03-19,401360876,Phoenix Suns,Chicago Bulls,129,102,,,,,,,,,,,,,
2022-03-19,401360877,Minnesota Timberwolves,Milwaukee Bucks,138,119,,,,,,,,,,,,,
2022-03-19,401360878,Charlotte Hornets,Dallas Mavericks,129,108,,,,,,,,,,,,,
2022-03-20,401360879,Cleveland Cavaliers,Detroit Pistons,113,109,,,,,,,,,,,,,
2022-03-20,401360880,Washington Wizards,Los Angeles Lakers,127,119,,,,,,,,,,,,,
2022-03-20,401360881,Indiana Pacers,Portland Trail Blazers,129,98,,,,,,,,,,,,,
2022-03-20,401360882,Houston Rockets,Memphis Grizzlies,98,122,,,,,,,,,,,,,
2022-03-20,401360883,Atlanta Hawks,New Orleans Pelicans,112,117,,,,,,,,,,,,,
2022-03-20,401360884,Orlando Magic,Oklahoma City Thunder,90,85,,,,,,,,,,,,,
2022-03-20,401360885,Sacramento Kings,Phoenix Suns,124,127,,,,,,,,,,,,,
2022-03-20,401360886,New York Knicks,Utah Jazz,93,108,,,,,,,,,,,,,
2022-03-21,401360887,Denver Nuggets,Boston Celtics,104,124,,,,,,,,,,,,,
2022-03-21,401360888,Philadelphia 76ers,Toronto Raptors,88,93,,,,,,,,,,,,,
2022-03-21,401360889,Golden State Warriors,San Antonio Spurs,108,110,,,,,,,,,,,,,
2022-03-21,401360890,Charlotte Hornets,New Orleans Pelicans,106,103,,,,,,,,,,,,,
2022-03-21,401360891,Cleveland Cavaliers,Los Angeles Lakers,120,131,,,,,,,,,,,,,
2022-03-21,401360892,Detroit Pistons,Portland Trail Blazers,115,119,,,,,,,,,,,,,
2022-03-21,401360893,Philadelphia 76ers,Miami Heat,113,106,,,,,,,,,,,,,
2022-03-21,401360894,Brooklyn Nets,Utah Jazz,114,106,,,,,,,,,,,,,
2022-03-22,401360895,Chicago Bulls,Toronto Raptors,113,99,,,,,,,,,,,,,
2022-03-22,401360896,Houston Rockets,Washington Wizards,115,97,,,,,,,,,,,,,
2022-03-22,401360897,Oklahoma City Thunder,Boston Celtics,123,132,,,,,,,,,,,,,
2022-03-22,401360898,Dallas Mavericks,Minnesota Timberwolves,110,108,,,,,,,,,,,,,
2022-03-22,401360899,Orlando Magic,Golden State Warriors,94,90,,,,,,,,,,,,,
2022-03-22,401360900,New York Knicks,Atlanta Hawks,111,117,,,,,,,,,,,,,
2022-03-23,401360901,Milwaukee Bucks,Chicago Bulls,126,98,,,,,,,,,,,,,
2022-03-23,401360902,Denver Nuggets,LA Clippers,127,115,,,,,,,,,,,,,
2022-03-23,401360903,Charlotte Hornets,New York Knicks,106,121,,,,,,,,,,,,,
2022-03-23,401360904,Detroit Pistons,Atlanta Hawks,122,101,,,,,,,,,,,,,
2022-03-23,401360905,Indiana Pacers,Sacramento Kings,109,110,,,,,,,,,,,,,
2022-03-23,401360906,Boston Celtics,Utah Jazz,125,97,,,,,,,,,,,,,
2022-03-23,401360907,Miami Heat,Golden State Warriors,104,118,,,,,,,,,,,,,
2022-03-23,401360908,Memphis Grizzlies,Brooklyn Nets,132,120,,,,,,,,,,,,,
2022-03-24,401360909,Minnesota Timberwolves,Phoenix Suns,116,125,,,,,,,,,,,,,
2022-03-24,401360910,Oklahoma City Thunder,Orlando Magic,118,102,,,,,,,,,,,,,
2022-03-24,401360911,Dallas Mavericks,Houston Rockets,110,91,,,,,,,,,,,,,
2022-03-24,401360912,Los Angeles Lakers,Philadelphia 76ers,121,126,,,,,,,,,,,,,
2022-03-24,401360913,Portland Trail Blazers,San Antonio Spurs,96,133,,,,,,,,,,,,,
2022-03-24,401360914,Toronto Raptors,Cleveland Cavaliers,117,104,,,,,,,,,,,,,
2022-03-25,401360915,Memphis Grizzlies,Indiana Pacers,133,103,,,,,,,,,,,,,
2022-03-25,401360916,Milwaukee Bucks,Washington Wizards,114,102,,,,,,,,,,,,,
2022-03-25,401360917,New Orleans Pelicans,Chicago Bulls,126,109,,,,,,,,,,,,,
2022-03-25,401360918,Denver Nuggets,Phoenix Suns,130,140,,,,,,,,,,,,,
2022-03-25,401360919,Charlotte Hornets,Utah Jazz,107,101,,,,,,,,,,,,,
2022-03-25,401360920,Detroit Pistons,Washington Wizards,97,100,,,,,,,,,,,,,
2022-03-25,401360921,Atlanta Hawks,Golden State Warriors,121,110,,,,,,,,,,,,,
2022-03-26,401360922,Miami Heat,New York Knicks,103,111,,,,,,,,,,,,,
2022-03-26,401360923,Minnesota Timberwolves,Dallas Mavericks,116,95,,,,,,,,,,,,,
2022-03-26,401360924,Portland Trail Blazers,Houston Rockets,106,125,,,,,,,,,,,,,
2022-03-26,401360925,LA Clippers,Philadelphia 76ers,97,122,,,,,,,,,,,,,
2022-03-26,401360926,New Orleans Pelicans,San Antonio Spurs,103,107,,,,,,,,,,,,,
2022-03-26,401360927,Orlando Magic,Sacramento Kings,110,114,,,,,,,,,,,,,
2022-03-26,401360928,Toronto Raptors,Indiana Pacers,131,91,,,,,,,,,,,,,
2022-03-27,401360929,Cleveland Cavaliers,Chicago Bulls,94,98,,,,,,,,,,,,,
2022-03-27,401360930,Miami Heat,Brooklyn Nets,95,110,,,,,,,,,,,,,
2022-03-27,401360931,Memphis Grizzlies,Milwaukee Bucks,127,102,,,,,,,,,,,,,
2022-03-27,401360932,Denver Nuggets,Oklahoma City Thunder,113,107,,,,,,,,,,,,,
2022-03-27,401360933,Portland Trail Blazers,Houston Rockets,98,115,,,,,,,,,,,,,
2022-03-27,401360934,Detroit Pistons,New York Knicks,102,104,,,,,,,,,,,,,
2022-03-27,401360935,Boston Celtics,Minnesota Timberwolves,134,112,,,,,,,,,,,,,
2022-03-27,401360936,Washington Wizards,Golden State Warriors,123,115,,,,,,,,,,,,,
2022-03-27,401360937,Phoenix Suns,Philadelphia 76ers,114,104,,,,,,,,,,,,,
2022-03-27,401360938,New Orleans Pelicans,Los Angeles Lakers,116,108,,,,,,,,,,,,,
2022-03-27,401360939,Brooklyn Nets,Charlotte Hornets,110,119,,,,,,,,,,,,,
2022-03-27,401360940,Dallas Mavericks,Utah Jazz,114,100,,,,,,,,,,,,,
2022-03-28,401360941,Charlotte Hornets,Denver Nuggets,109,113,,,,,,,,,,,,,
2022-03-28,401360942,Cleveland Cavaliers,Orlando Magic,107,101,,,,,,,,,,,,,
2022-03-28,401360943,Indiana Pacers,Atlanta Hawks,123,132,,,,,,,,,,,,,
2022-03-28,401360944,Miami Heat,Sacramento Kings,123,100,,,,,,,,,,,,,
2022-03-28,401360945,New York Knicks,Chicago Bulls,109,104,,,,,,,,,,,,,
2022-03-28,401360946,Toronto Raptors,Boston Celtics,115,112,,,,,,,,,,,,,
2022-03-29,401360947,Houston Rockets,San Antonio Spurs,120,123,,,,,,,,,,,,,
2022-03-29,401360948,Memphis Grizzlies,Golden State Warriors,123,95,,,,,,,,,,,,,
2022-03-29,401360949,Portland Trail Blazers,Oklahoma City Thunder,131,134,,,,,,,,,,,,,
2022-03-29,401360950,Philadelphia 76ers,Milwaukee Bucks,116,118,,,,,,,,,,,,,
2022-03-29,401360951,Washington Wizards,Chicago Bulls,94,107,,,,,,,,,,,,,
2022-03-29,401360952,Brooklyn Nets,Detroit Pistons,130,123,,,,,,,,,,,,,
2022-03-29,401360953,Dallas Mavericks,Los Angeles Lakers,128,110,,,,,,,,,,,,,
2022-03-30,401360954,LA Clippers,Utah Jazz,121,115,,,,,,,,,,,,,
2022-03-30,401360955,Cleveland Cavaliers,Dallas Mavericks,112,120,,,,,,,,,,,,,
2022-03-30,401360956,Indiana Pacers,Denver Nuggets,118,125,,,,,,,,,,,,,
2022-03-30,401360957,Washington Wizards,Orlando Magic,127,110,,,,,,,,,,,,,
2022-03-30,401360958,Boston Celtics,Miami Heat,98,106,,,,,,,,,,,,,
2022-03-30,401360959,New York Knicks,Charlotte Hornets,114,125,,,,,,,,,,,,,
2022-03-30,401360960,Toronto Raptors,Minnesota Timberwolves,125,102,,,,,,,,,,,,,
2022-03-31,401360961,Houston Rockets,Sacramento Kings,118,121,,,,,,,,,,,,,
2022-03-31,401360962,Oklahoma City Thunder,Atlanta Hawks,118,136,,,,,,,,,,,,,
2022-03-31,401360963,San Antonio Spurs,Memphis Grizzlies,111,112,,,,,,,,,,,,,
2022-03-31,401360964,Golden State Warriors,Phoenix Suns,103,107,,,,,,,,,,,,,
2022-03-31,401360965,Portland Trail Blazers,New Orleans Pelicans,107,117,,,,,,,,,,,,,
2022-03-31,401360966,Detroit Pistons,Philadelphia 76ers,102,94,,,,,,,,,,,,,
2022-03-31,401360967,Brooklyn Nets,Milwaukee Bucks,119,120,,,,,,,,,,,,,
2022-03-31,401401145,Atlanta Hawks,Cleveland Cavaliers,131,107,,,,,,,,,,,,,
2022-04-01,401360968,Chicago Bulls,LA Clippers,135,130,,,,,,,,,,,,,
2022-04-01,401360969,Utah Jazz,Los Angeles Lakers,122,109,,,,,,,,,,,,,
2022-04-01,401360970,Orlando Magic,Toronto Raptors,89,102,,,,,,,,,,,,,
2022-04-01,401360971,Washington Wizards,Dallas Mavericks,135,103,,,,,,,,,,,,,
2022-04-01,401360972,Boston Celtics,Indiana Pacers,128,123,,,,,,,,,,,,,
2022-04-02,401360973,Houston Rockets,Sacramento Kings,117,122,,,,,,,,,,,,,
2022-04-02,401360974,Memphis Grizzlies,Phoenix Suns,122,114,,,,,,,,,,,,,
2022-04-02,401360975,Milwaukee Bucks,LA Clippers,119,153,,,,,,,,,,,,,
2022-04-02,401360976,Oklahoma City Thunder,Detroit Pistons,101,110,,,,,,,,,,,,,
2022-04-02,401360977,San Antonio Spurs,Portland Trail Blazers,130,111,,,,,,,,,,,,,
2022-04-02,401360978,Denver Nuggets,Minnesota Timberwolves,130,136,,,,,,,,,,,,,
2022-04-02,401360979,Los Angeles Lakers,New Orleans Pelicans,111,114,,,,,,,,,,,,,
2022-04-02,401360980,Philadelphia 76ers,Charlotte Hornets,144,114,,,,,,,,,,,,,
2022-04-02,401360981,New York Knicks,Cleveland Cavaliers,101,119,,,,,,,,,,,,,
2022-04-02,401360982,Atlanta Hawks,Brooklyn Nets,122,115,,,,,,,,,,,,,
2022-04-03,401360983,Chicago Bulls,Miami Heat,109,127,,,,,,,,,,,,,
2022-04-03,401360984,Golden State Warriors,Utah Jazz,111,107,,,,,,,,,,,,,
2022-04-03,401360985,Boston Celtics,Washington Wizards,144,102,,,,,,,,,,,,,
2022-04-03,401360986,Milwaukee Bucks,Dallas Mavericks,112,118,,,,,,,,,,,,,
2022-04-03,401360987,Los Angeles Lakers,Denver Nuggets,118,129,,,,,,,,,,,,,
2022-04-03,401360988,Indiana Pacers,Detroit Pistons,117,121,,,,,,,,,,,,,
2022-04-03,401360989,Cleveland Cavaliers,Philadelphia 76ers,108,112,,,,,,,,,,,,,
2022-04-03,401360990,Orlando Magic,New York Knicks,88,118,,,,,,,,,,,,,
2022-04-03,401360991,Toronto Raptors,Miami Heat,109,114,,,,,,,,,,,,,
2022-04-03,401360992,Houston Rockets,Minnesota Timberwolves,132,139,,,,,,,,,,,,,
2022-04-03,401360993,Oklahoma City Thunder,Phoenix Suns,117,96,,,,,,,,,,,,,
2022-04-03,401360994,San Antonio Spurs,Portland Trail Blazers,113,92,,,,,,,,,,,,,
2022-04-04,401360995,Sacramento Kings,Golden State Warriors,90,109,,,,,,,,,,,,,
2022-04-04,401360996,LA Clippers,New Orleans Pelicans,119,100,,,,,,,,,,,,,
2022-04-05,401360997,Indiana Pacers,Philadelphia 76ers,122,131,,,,,,,,,,,,,
2022-04-05,401360998,Orlando Magic,Cleveland Cavaliers,120,115,,,,,,,,,,,,,
2022-04-05,401360999,Brooklyn Nets,Houston Rockets,118,105,,,,,,,,,,,,,
2022-04-05,401361000,Miami Heat,Charlotte Hornets,144,115,,,,,,,,,,,,,
2022-04-05,401361001,Toronto Raptors,Atlanta Hawks,118,108,,,,,,,,,,,,,
2022-04-06,401361002,Chicago Bulls,Milwaukee Bucks,106,127,,,,,,,,,,,,,
2022-04-06,401361003,Minnesota Timberwolves,Washington Wizards,114,132,,,,,,,,,,,,,
2022-04-06,401361004,Oklahoma City Thunder,Portland Trail Blazers,98,94,,,,,,,,,,,,,
2022-04-06,401361005,Denver Nuggets,San Antonio Spurs,97,116,,,,,,,,,,,,,
2022-04-06,401361006,Utah Jazz,Memphis Grizzlies,121,115,,,,,,,,,,,,,
2022-04-06,401361007,Sacramento Kings,New Orleans Pelicans,109,123,,,,,,,,,,,,,
2022-04-06,401361008,Phoenix Suns,Los Angeles Lakers,121,110,,,,,,,,,,,,,
2022-04-06,401361009,Detroit Pistons,Dallas Mavericks,113,131,,,,,,,,,,,,,
2022-04-06,401361010,New York Knicks,Brooklyn Nets,98,110,,,,,,,,,,,,,
2022-04-07,401361011,Atlanta Hawks,Washington Wizards,118,103,,,,,,,,,,,,,
2022-04-07,401361012,Chicago Bulls,Boston Celtics,94,117,,,,,,,,,,,,,
2022-04-07,401361013,Utah Jazz,Oklahoma City Thunder,137,101,,,,,,,,,,,,,
2022-04-07,401361014,LA Clippers,Phoenix Suns,113,109,,,,,,,,,,,,,
2022-04-07,401361015,Charlotte Hornets,Orlando Magic,128,101,,,,,,,,,,,,,
2022-04-07,401361016,Toronto Raptors,Philadelphia 76ers,119,114,,,,,,,,,,,,,
2022-04-07,401361017,Milwaukee Bucks,Boston Celtics,127,121,,,,,,,,,,,,,
2022-04-08,401361018,Minnesota Timberwolves,San Antonio Spurs,127,121,,,,,,,,,,,,,
2022-04-08,401361019,New Orleans Pelicans,Portland Trail Blazers,127,94,,,,,,,,,,,,,
2022-04-08,401361020,Denver Nuggets,Memphis Grizzlies,122,109,,,,,,,,,,,,,
2022-04-08,401361021,Golden State Warriors,Los Angeles Lakers,128,112,,,,,,,,,,,,,
2022-04-08,401361022,Detroit Pistons,Milwaukee Bucks,101,131,,,,,,,,,,,,,
2022-04-08,401361023,Washington Wizards,New York Knicks,92,114,,,,,,,,,,,,,
2022-04-08,401361024,Brooklyn Nets,Cleveland Cavaliers,118,107,,,,,,,,,,,,,
2022-04-08,401361025,Toronto Raptors,Houston Rockets,117,115,,,,,,,,,,,,,
2022-04-09,401361026,Miami Heat,Atlanta Hawks,113,109,,,,,,,,,,,,,
2022-04-09,401361027,Chicago Bulls,Charlotte Hornets,117,133,,,,,,,,,,,,,
2022-04-09,401361028,Dallas Mavericks,Portland Trail Blazers,128,78,,,,,,,,,,,,,
2022-04-09,401361029,Utah Jazz,Phoenix Suns,105,111,,,,,,,,,,,,,
2022-04-09,401361030,Los Angeles Lakers,Oklahoma City Thunder,120,101,,,,,,,,,,,,,
2022-04-09,401361032,Memphis Grizzlies,New Orleans Pelicans,141,114,,,,,,,,,,,,,
2022-04-09,401361033,Philadelphia 76ers,Indiana Pacers,133,120,,,,,,,,,,,,,
2022-04-10,401361031,LA Clippers,Sacramento Kings,117,98,,,,,,,,,,,,,
2022-04-10,401361034,San Antonio Spurs,Golden State Warriors,94,100,,,,,,,,,,,,,
2022-04-10,401361035,Brooklyn Nets,Indiana Pacers,134,126,,,,,,,,,,,,,
2022-04-10,401361036,Charlotte Hornets,Washington Wizards,124,108,,,,,,,,,,,,,
2022-04-10,401361037,Cleveland Cavaliers,Milwaukee Bucks,133,115,,,,,,,,,,,,,
2022-04-10,401361040,Houston Rockets,Atlanta Hawks,114,130,,,,,,,,,,,,,
2022-04-10,401361042,Memphis Grizzlies,Boston Celtics,110,139,,,,,,,,,,,,,
2022-04-10,401361045,New York Knicks,Toronto Raptors,105,94,,,,,,,,,,,,,
2022-04-10,401361046,Orlando Magic,Miami Heat,125,111,,,,,,,,,,,,,
2022-04-10,401361047,Philadelphia 76ers,Detroit Pistons,118,106,,,,,,,,,,,,,
2022-04-11,401361038,Dallas Mavericks,San Antonio Spurs,130,120,,,,,,,,,,,,,
2022-04-11,401361039,Denver Nuggets,Los Angeles Lakers,141,146,,,,,,,,,,,,,
2022-04-11,401361041,LA Clippers,Oklahoma City Thunder,138,88,,,,,,,,,,,,,
2022-04-11,401361043,Minnesota Timberwolves,Chicago Bulls,120,124,,,,,,,,,,,,,
2022-04-11,401361044,New Orleans Pelicans,Golden State Warriors,107,128,,,,,,,,,,,,,
2022-04-11,401361048,Phoenix Suns,Sacramento Kings,109,116,,,,,,,,,,,,,
2022-04-11,401361049,Portland Trail Blazers,Utah Jazz,80,111,,,,,,,,,,,,,
2022-04-12,401428070,Brooklyn Nets,Cleveland Cavaliers,115,108,,,,,,,,,,,,,
2022-04-13,401428071,Minnesota Timberwolves,LA Clippers,109,104,,,,,,,,,,,,,
2022-04-13,401428072,Atlanta Hawks,Charlotte Hornets,132,103,,,,,,,,,,,,,
2022-04-14,401428073,New Orleans Pelicans,San Antonio Spurs,113,103,,,,,,,,,,,,,
2022-04-15,401428074,Cleveland Cavaliers,Atlanta Hawks,101,107,,,,,,,,,,,,,
2022-04-16,401428075,LA Clippers,New Orleans Pelicans,101,105,,,,,,,,,,,,,
2022-04-16,401429872,Dallas Mavericks,Utah Jazz,93,99,,,,,,,,,,,,,
2022-04-16,401429873,Memphis Grizzlies,Minnesota Timberwolves,117,130,,,,,,,,,,,,,
2022-04-16,401429874,Philadelphia 76ers,Toronto Raptors,131,111,,,,,,,,,,,,,
2022-04-17,401429875,Golden State Warriors,Denver Nuggets,123,107,,,,,,,,,,,,,
2022-04-17,401429890,Boston Celtics,Brooklyn Nets,115,114,,,,,,,,,,,,,
2022-04-17,401429891,Miami Heat,Atlanta Hawks,115,91,,,,,,,,,,,,,
2022-04-17,401429892,Milwaukee Bucks,Chicago Bulls,93,86,,,,,,,,,,,,,
2022-04-18,401429893,Phoenix Suns,New Orleans Pelicans,110,99,,,,,,,,,,,,,
2022-04-18,401430233,Philadelphia 76ers,Toronto Raptors,112,97,,,,,,,,,,,,,
2022-04-19,401430216,Miami Heat,Atlanta Hawks,115,105,,,,,,,,,,,,,
2022-04-19,401430232,Dallas Mavericks,Utah Jazz,110,104,,,,,,,,,,,,,
2022-04-19,401430247,Golden State Warriors,Denver Nuggets,126,106,,,,,,,,,,,,,
2022-04-20,401430210,Boston Celtics,Brooklyn Nets,114,107,,,,,,,,,,,,,
2022-04-20,401430222,Phoenix Suns,New Orleans Pelicans,114,125,,,,,,,,,,,,,
2022-04-20,401430223,Memphis Grizzlies,Minnesota Timberwolves,124,96,,,,,,,,,,,,,
2022-04-21,401430227,Minnesota Timberwolves,Memphis Grizzlies,95,104,,,,,,,,,,,,,
2022-04-21,401430236,Toronto Raptors,Philadelphia 76ers,101,104,,,,,,,,,,,,,
2022-04-21,401430246,Milwaukee Bucks,Chicago Bulls,110,114,,,,,,,,,,,,,
2022-04-22,401430217,Atlanta Hawks,Miami Heat,111,110,,,,,,,,,,,,,
2022-04-22,401430235,Utah Jazz,Dallas Mavericks,118,126,,,,,,,,,,,,,
2022-04-22,401430250,Denver Nuggets,Golden State Warriors,113,118,,,,,,,,,,,,,
2022-04-23,401430211,Brooklyn Nets,Boston Celtics,103,109,,,,,,,,,,,,,
2022-04-23,401430224,New Orleans Pelicans,Phoenix Suns,111,114,,,,,,,,,,,,,
2022-04-23,401430237,Utah Jazz,Dallas Mavericks,100,99,,,,,,,,,,,,,
2022-04-23,401430240,Toronto Raptors,Philadelphia 76ers,110,102,,,,,,,,,,,,,
2022-04-23,401430248,Chicago Bulls,Milwaukee Bucks,81,111,,,,,,,,,,,,,
2022-04-24,401430218,Atlanta Hawks,Miami Heat,86,110,,,,,,,,,,,,,
2022-04-24,401430230,Minnesota Timberwolves,Memphis Grizzlies,119,118,,,,,,,,,,,,,
2022-04-24,401430249,Chicago Bulls,Milwaukee Bucks,95,119,,,,,,,,,,,,,
2022-04-24,401430253,Denver Nuggets,Golden State Warriors,126,121,,,,,,,,,,,,,
2022-04-25,401430212,Brooklyn Nets,Boston Celtics,112,116,,,,,,,,,,,,,
2022-04-25,401430225,New Orleans Pelicans,Phoenix Suns,118,103,,,,,,,,,,,,,
2022-04-26,401430219,Miami Heat,Atlanta Hawks,97,94,,,,,,,,,,,,,
2022-04-26,401430231,Memphis Grizzlies,Minnesota Timberwolves,111,109,,,,,,,,,,,,,
2022-04-26,401430239,Dallas Mavericks,Utah Jazz,102,77,,,,,,,,,,,,,
2022-04-26,401430243,Philadelphia 76ers,Toronto Raptors,88,103,,,,,,,,,,,,,
2022-04-27,401430226,Phoenix Suns,New Orleans Pelicans,112,97,,,,,,,,,,,,,
2022-04-27,401430251,Milwaukee Bucks,Chicago Bulls,116,100,,,,,,,,,,,,,
2022-04-28,401430228,New Orleans Pelicans,Phoenix Suns,109,115,,,,,,,,,,,,,
2022-04-28,401430244,Toronto Raptors,Philadelphia 76ers,97,132,,,,,,,,,,,,,
2022-04-28,401430255,Golden State Warriors,Denver Nuggets,102,98,,,,,,,,,,,,,
2022-04-29,401430241,Utah Jazz,Dallas Mavericks,96,98,,,,,,,,,,,,,
2022-04-30,401430234,Minnesota Timberwolves,Memphis Grizzlies,106,114,,,,,,,,,,,,,
2022-05-01,401433610,Boston Celtics,Milwaukee Bucks,89,101,,,,,,,,,,,,,
2022-05-01,401434770,Memphis Grizzlies,Golden State Warriors,116,117,,,,,,,,,,,,,
2022-05-02,401434050,Miami Heat,Philadelphia 76ers,106,92,,,,,,,,,,,,,
2022-05-03,401433611,Boston Celtics,Milwaukee Bucks,109,86,,,,,,,,,,,,,
2022-05-03,401434070,Phoenix Suns,Dallas Mavericks,121,114,,,,,,,,,,,,,
2022-05-04,401434051,Miami Heat,Philadelphia 76ers,119,103,,,,,,,,,,,,,
2022-05-04,401434771,Memphis Grizzlies,Golden State Warriors,106,101,,,,,,,,,,,,,
2022-05-05,401434110,Phoenix Suns,Dallas Mavericks,129,109,,,,,,,,,,,,,
2022-05-06,401434052,Philadelphia 76ers,Miami Heat,99,79,,,,,,,,,,,,,
2022-05-07,401433612,Milwaukee Bucks,Boston Celtics,103,101,,,,,,,,,,,,,
2022-05-07,401434111,Dallas Mavericks,Phoenix Suns,103,94,,,,,,,,,,,,,
