id,name,season,ip,so,bb,hr,er,gs
572070,Garrett Richards,2020,51.33,46,17,7,23,10
572955,Pierce Johnson,2020,20.0,27,9,2,6,0
572971,Dallas Keuchel,2020,63.33,42,17,2,14,11
579328,Yusei Kikuchi,2020,47.0,47,20,3,27,9
592135,Cam Bedrosian,2020,14.67,11,6,0,4,0
592254,José De León,2020,6.0,10,11,1,12,0
592314,Mike Foltynewicz,2020,3.33,3,4,3,6,1
592332,Kevin Gausman,2020,59.67,79,16,8,24,10
592346,Chi Chi González,2020,19.67,16,10,3,15,4
592351,Jon Gray,2020,39.0,22,11,6,29,8
592644,Adam Plutko,2020,27.67,15,7,5,15,4
592662,Robbie Ray,2020,51.67,68,45,13,38,11
592662,Robbie Ray,2020,31.0,43,31,9,27,7
592662,Robbie Ray,2020,20.67,25,14,4,11,4
592761,Caleb Smith,2020,14.0,15,12,3,4,4
592761,Caleb Smith,2020,11.0,12,6,2,3,3
592761,Caleb Smith,2020,3.0,3,6,1,1,1
592767,Drew Smyly,2020,26.33,42,9,2,10,5
592826,Vince Velasquez,2020,34.0,46,17,5,21,7
592836,Taijuan Walker,2020,53.33,50,19,8,16,11
592836,Taijuan Walker,2020,27.0,25,8,5,12,5
592836,Taijuan Walker,2020,26.33,25,11,3,4,6
592866,Trevor Williams,2020,55.33,49,21,15,38,11
592879,Asher Wojciechowski,2020,37.0,31,15,11,28,7
593372,Carlos Martinez,2020,20.0,17,10,6,22,5
593423,Frankie Montas,2020,53.0,60,23,10,33,11
593974,Wandy Peralta,2020,27.33,25,11,3,10,0
594577,Mike Mayers,2020,30.0,43,9,2,7,0
594798,Jacob deGrom,2020,68.0,104,18,7,18,12
594835,Marco Gonzales,2020,69.67,64,7,8,24,11
594965,Daniel Ponce de Leon,2020,32.67,45,20,8,18,8
595928,John Curtiss,2020,25.0,25,3,3,5,3
596001,Jakob Junis,2020,25.33,19,6,7,18,6
596071,Dillon Peters,2020,1.67,2,0,2,3,1
596133,Luke Weaver,2020,52.0,55,18,10,38,12
596295,Austin Gomber,2020,29.0,27,15,1,6,4
601713,Nick Pivetta,2020,15.67,17,6,4,12,2
601713,Nick Pivetta,2020,10.0,13,5,1,2,2
601713,Nick Pivetta,2020,5.67,4,1,3,10,0
605135,Chris Bassitt,2020,63.0,55,17,6,16,11
605138,Wes Benjamin,2020,22.33,21,7,4,12,1
605164,Dylan Bundy,2020,65.67,72,17,5,24,11
605200,Zach Davies,2020,69.33,63,19,9,21,12
605242,Michael Fulmer,2020,27.67,20,12,8,27,10
605276,David Hess,2020,7.0,1,2,1,5,0
605288,Adrian Houser,2020,56.0,44,21,8,33,11
605347,Jorge López,2020,39.0,28,12,7,29,6
605347,Jorge López,2020,38.33,28,12,7,27,6
605347,Jorge López,2020,0.67,0,0,0,2,0
605397,Joe Musgrove,2020,39.67,55,16,5,17,8
605400,Aaron Nola,2020,71.33,96,23,9,26,12
605483,Blake Snell,2020,50.0,63,18,10,18,11
605513,Spencer Turnbull,2020,56.67,51,29,2,25,11
605540,Brandon Woodruff,2020,73.67,91,18,9,25,13
606303,Joel Payamps,2020,3.0,2,3,0,1,0
607074,Carlos Rodón,2020,7.67,6,3,1,7,2
607192,Tyler Glasnow,2020,57.33,91,22,11,26,11
607200,Erick Fedde,2020,50.33,28,22,10,24,8
607229,Robert Gsellman,2020,14.0,9,8,4,15,4
607231,John Gant,2020,15.0,18,7,0,4,0
607536,Kyle Freeland,2020,70.67,46,23,9,34,13
607572,Sam Howard,2020,21.0,27,9,4,9,0
607644,John Means,2020,43.67,42,7,12,22,10
608328,Chase De Jong,2020,7.33,9,4,2,12,2
608331,Max Fried,2020,56.0,50,19,2,14,11
608335,Kyle Funkhouser,2020,17.33,12,11,3,14,0
608337,Lucas Giolito,2020,72.33,97,28,8,28,12
608344,Cole Irvin,2020,3.67,4,1,1,7,0
608349,Corey Knebel,2020,13.33,15,8,4,9,0
608379,Michael Wacha,2020,34.0,37,7,9,25,7
608566,Germán Márquez,2020,81.67,73,25,6,34,13
608652,Luke Farrell,2020,5.33,8,5,1,5,0
608678,Dominic Leone,2020,9.67,16,5,3,9,0
608718,Brent Suter,2020,31.67,38,5,4,11,4
608723,Austin Voth,2020,49.67,44,18,14,35,11
612434,Miguel Castro,2020,24.67,38,13,4,11,0
612434,Miguel Castro,2020,15.67,24,5,3,7,0
612434,Miguel Castro,2020,9.0,14,8,1,4,0
615698,Cal Quantrill,2020,32.0,31,8,4,8,3
615698,Cal Quantrill,2020,14.67,13,2,2,3,2
615698,Cal Quantrill,2020,17.33,18,6,2,5,1
621076,James Kaprielian,2020,3.67,4,2,2,3,0
621107,Zach Eflin,2020,59.0,70,15,8,26,10
621111,Walker Buehler,2020,36.67,42,11,7,14,8
621112,Paul Blackburn,2020,2.33,2,2,0,7,1
621121,Lance McCullers Jr.,2020,55.0,56,20,5,24,11
621219,Alec Mills,2020,62.33,46,19,13,31,11
621244,José Berríos,2020,63.0,68,26,8,28,12
621261,Corey Oswalt,2020,13.0,11,2,3,7,1
621295,Nick Wittgren,2020,23.67,28,6,4,9,0
621368,Taylor Hearn,2020,17.33,23,11,2,7,0
621381,Matt Strahm,2020,20.67,15,4,3,6,0
622065,Alex Young,2020,46.33,39,14,11,28,7
622072,Alex Wood,2020,12.67,15,6,2,9,2
622092,Kyle Zimmer,2020,23.0,26,10,0,4,1
622098,Drew Smith,2020,7.0,7,2,2,5,0
622491,Luis Castillo,2020,70.0,89,24,5,25,12
622608,Antonio Senzatela,2020,73.33,41,18,9,28,12
622694,Elieser Hernández,2020,25.67,34,5,5,9,6
623454,Drew Anderson,2020,1.33,2,2,2,6,0
623485,Ashton Goudeau,2020,8.33,2,2,3,7,0
624133,Ranger Suarez,2020,4.0,1,4,1,9,0
624418,Ryan Castellani,2020,43.33,25,26,12,28,9
624647,Victor González,2020,20.33,23,2,0,3,1
625643,Reynaldo López,2020,26.33,24,15,9,19,8
626929,Lewis Thorpe,2020,16.33,10,10,4,11,1
628317,Kenta Maeda,2020,66.67,80,10,9,20,11
628711,Julio Urías,2020,55.0,45,18,5,20,10
640444,Wil Crowe,2020,8.33,8,8,5,11,3
640455,Sean Manaea,2020,54.0,45,8,7,27,11
640470,Adbert Alzolay,2020,21.33,29,13,1,7,4
641154,Pablo López,2020,57.33,59,18,4,23,11
641302,Tyler Alexander,2020,36.33,34,9,8,16,2
641447,Daniel Castano,2020,29.67,12,11,3,10,6
641482,Nestor Cortes,2020,7.67,8,6,6,13,1
641540,Dane Dunning,2020,34.0,35,13,4,15,7
641672,Thomas Hatch,2020,26.33,23,13,2,8,1
641712,Dakota Hudson,2020,39.0,31,15,5,12,8
641726,Daulton Jefferies,2020,2.0,1,2,2,5,1
641743,Anthony Kay,2020,21.0,22,14,3,12,0
641745,Brad Keller,2020,54.67,35,17,2,15,9
641771,Chad Kuhl,2020,46.33,44,28,8,22,9
641778,Eric Lauer,2020,11.0,12,9,2,16,2
641793,Zack Littell,2020,6.33,3,3,5,7,0
641816,Tyler Mahle,2020,47.67,60,21,6,19,9
641871,Keynan Middleton,2020,12.0,11,6,2,7,0
642092,Riley Smith,2020,18.33,18,5,1,3,0
642203,Taylor Widener,2020,20.0,22,12,5,10,0
642232,Ryan Yarbrough,2020,55.67,44,12,5,22,9
642545,Jaime Barria,2020,32.33,27,9,3,13,5
642547,Freddy Peralta,2020,29.33,47,12,2,13,1
643230,Steven Brault,2020,42.67,38,22,2,16,10
643290,Justin Dunn,2020,45.67,38,31,10,22,10
643327,Zack Godley,2020,28.67,28,14,9,26,7
643615,T.J. Zeuch,2020,11.33,3,4,1,2,1
645261,Sandy Alcantara,2020,42.0,39,15,4,14,7
650633,Michael King,2020,26.67,26,11,5,23,4
650644,Aaron Civale,2020,74.0,69,16,11,39,12
650668,Humberto Mejía,2020,10.0,11,6,3,6,3
656232,Brandon Bielak,2020,32.0,26,17,9,24,6
656288,Griffin Canning,2020,56.33,56,23,8,25,11
656302,Dylan Cease,2020,58.33,44,34,12,26,12
656322,Sam Coonrod,2020,14.67,15,7,2,16,0
656353,Tucker Davidson,2020,1.67,2,4,1,2,1
656427,Jack Flaherty,2020,40.33,49,16,6,22,9
656546,Jeff Hoffman,2020,21.33,20,9,3,22,0
656548,Jordan Holloway,2020,0.33,0,1,0,0,0
656557,Tanner Houck,2020,17.0,21,9,1,1,3
656605,Mitch Keller,2020,21.67,16,18,4,7,5
656756,Jordan Montgomery,2020,44.0,47,9,7,25,10
656793,Nick Nelson,2020,20.67,18,11,4,11,0
656849,David Peterson,2020,49.67,40,24,5,19,9
656876,Drew Rasmussen,2020,15.33,21,9,3,10,0
656954,Justus Sheffield,2020,55.33,48,20,2,22,10
657024,Erik Swanson,2020,7.67,9,2,3,11,0
657053,Touki Toussaint,2020,24.33,30,16,7,24,5
657140,Kyle Wright,2020,38.0,30,24,7,22,8
657141,Jordan Yamamoto,2020,11.33,13,7,8,23,3
657240,Julian Merryweather,2020,13.0,15,6,0,6,3
657277,Logan Webb,2020,54.33,46,24,4,33,11
657376,Clarke Schmidt,2020,6.33,7,5,0,5,1
658431,Adonis Medina,2020,4.0,4,3,0,2,1
659275,Dinelson Lamet,2020,69.0,93,20,5,16,12
660271,Shohei Ohtani,2020,1.67,3,8,0,7,2
660623,Huascar Ynoa,2020,21.67,17,13,2,14,5
660761,José Suarez,2020,2.33,2,5,1,10,2
660813,Brusdar Graterol,2020,23.33,13,3,1,8,2
663366,Beau Burrows,2020,6.67,3,1,3,4,0
663423,Trent Thornton,2020,5.67,6,3,0,7,3
663460,Kris Bubic,2020,50.0,49,22,8,24,10
663465,Kolby Allard,2020,33.67,32,20,4,29,8
663474,Triston McKenzie,2020,33.33,42,9,6,12,6
663531,Logan Allen,2020,10.67,7,7,1,4,0
663554,Casey Mize,2020,28.33,26,13,7,22,7
663734,Nick Neidert,2020,8.33,4,2,1,5,0
663765,Jake Woodford,2020,21.0,16,5,7,13,1
663776,Patrick Sandoval,2020,36.67,33,12,10,23,6
663878,Nate Pearson,2020,18.0,16,13,5,12,4
663903,Brady Singer,2020,64.33,61,23,8,29,12
663978,Chris Paddack,2020,59.0,58,12,14,31,12
664042,Travis Lakins,2020,25.67,25,13,2,8,0
664045,Thomas Eshelman,2020,34.67,16,9,7,15,4
664062,Tony Gonsolin,2020,46.67,46,7,2,12,8
664074,Cody Ponce,2020,17.0,12,6,5,6,3
664076,Garrett Cleavinger,2020,0.67,1,0,1,1,0
664141,JT Brubaker,2020,47.33,48,17,6,26,9
664157,Travis Bergen,2020,8.33,11,9,1,3,0
664157,Travis Bergen,2020,6.67,8,8,1,3,0
664157,Travis Bergen,2020,1.67,3,1,0,0,0
664192,Joey Lucchesi,2020,5.67,5,2,0,5,2
664208,Phil Maton,2020,21.67,32,6,1,11,0
664285,Framber Valdez,2020,70.67,76,16,5,28,10
664299,Cristian Javier,2020,54.33,54,18,11,21,10
664337,Miguel Yajure,2020,7.0,8,5,1,1,0
664353,José Urquidy,2020,29.67,17,8,4,9,5
664714,Ljay Newsome,2020,15.67,9,1,4,9,4
665152,Dean Kremer,2020,18.67,22,12,0,10,4
665620,Deivi García,2020,34.33,33,6,6,19,6
666120,Ian Anderson,2020,32.33,41,14,1,7,6
666129,Braxton Garrett,2020,7.67,8,5,3,5,2
666200,Jesús Luzardo,2020,59.0,59,17,9,27,9
667498,Robert Dugger,2020,10.67,4,3,5,15,1
668676,Zach Plesac,2020,55.33,57,6,8,14,8
668678,Zac Gallen,2020,72.0,82,25,9,22,12
669060,Bryse Wilson,2020,15.67,15,9,2,7,2
669145,Bruce Zimmermann,2020,7.0,7,2,2,6,1
669160,Dustin May,2020,56.0,44,16,9,16,10
669203,Corbin Burnes,2020,59.67,88,24,2,14,9
669211,Keegan Akin,2020,25.67,35,10,3,13,6
669214,Conner Menez,2020,11.33,8,5,2,3,0
669373,Tarik Skubal,2020,32.0,37,11,9,20,7
669424,Jimmy Lambert,2020,2.0,2,0,0,0,0
669432,Trevor Rogers,2020,28.0,39,13,5,19,7
669456,Shane Bieber,2020,77.33,122,21,7,14,12
669952,Mitch White,2020,3.0,2,1,0,0,0
670912,Johan Oviedo,2020,24.67,16,10,3,15,5
670970,Adrian Morejon,2020,19.33,25,4,7,10,4
672578,Carlos Hernández,2020,14.67,13,6,4,8,3
672715,Luis Patiño,2020,17.33,21,14,3,10,1
675921,Spencer Howard,2020,24.33,23,10,6,16,6
676596,Josh Fleming,2020,32.33,25,7,5,10,5
676606,Nick Margevicius,2020,41.33,36,14,6,21,7
677651,Luis Garcia,2020,12.33,9,5,1,4,1
677976,Randy Dobnak,2020,46.67,27,13,3,21,10
