date,id,home,away,hs,as,ot,hsog,asog,hpp,app
2021-11-26,2021020309,Washington Capitals,Florida Panthers,4,3,0,29.0,22.0,,
2021-11-26,2021020310,Columbus Blue Jackets,Vancouver Canucks,4,2,0,,41.0,,
2021-11-26,2021020311,Chicago Blackhawks,St. Louis Blues,3,2,1,,25.0,,
2021-11-26,2021020312,Nashville Predators,New Jersey Devils,4,2,0,31.0,25.0,,
2021-11-26,2021020313,Dallas Stars,Colorado Avalanche,3,1,0,,37.0,,
2021-11-26,2021020314,Minnesota Wild,Winnipeg Jets,7,1,0,38.0,31.0,,
2021-11-26,2021020315,Anaheim Ducks,Ottawa Senators,4,0,0,33.0,34.0,,
2021-11-26,2021020316,San Jose Sharks,Toronto Maple Leafs,1,4,0,35.0,33.0,,
2021-11-27,2021020317,Detroit Red Wings,Buffalo Sabres,3,2,1,41.0,28.0,,
2021-11-27,2021020318,Florida Panthers,Seattle Kraken,1,4,0,34.0,27.0,,
2021-11-27,2021020319,Pittsburgh Penguins,Montréal Canadiens,3,6,0,,33.0,,
2021-11-27,2021020320,St. Louis Blues,Columbus Blue Jackets,6,3,0,33.0,27.0,,
2021-11-27,2021020321,Colorado Avalanche,Nashville Predators,6,2,0,35.0,28.0,,
2021-11-27,2021020322,Calgary Flames,Winnipeg Jets,2,4,0,,28.0,,
2021-11-27,2021020323,Arizona Coyotes,Dallas Stars,2,3,0,,,,
2021-11-27,2021020324,Vegas Golden Knights,Edmonton Oilers,2,3,0,,30.0,,
2021-11-27,2021020325,Los Angeles Kings,Ottawa Senators,4,2,0,37.0,32.0,,
2021-11-28,2021020326,Boston Bruins,Vancouver Canucks,3,2,0,42.0,38.0,,
2021-11-28,2021020327,New Jersey Devils,Philadelphia Flyers,5,2,0,35.0,25.0,,
2021-11-28,2021020329,Carolina Hurricanes,Washington Capitals,2,4,0,,25.0,,
2021-11-28,2021020330,Chicago Blackhawks,San Jose Sharks,0,2,0,29.0,22.0,,
2021-11-28,2021020331,Minnesota Wild,Tampa Bay Lightning,4,2,0,37.0,30.0,,
2021-11-28,2021020332,Anaheim Ducks,Toronto Maple Leafs,1,5,0,40.0,31.0,,
2021-11-29,2021020333,Buffalo Sabres,Seattle Kraken,4,7,0,,,,
2021-11-29,2021020334,Montréal Canadiens,Vancouver Canucks,1,2,0,,42.0,,
2021-11-29,2021020335,Winnipeg Jets,Arizona Coyotes,0,1,0,46.0,,,
2021-11-29,2021020336,Calgary Flames,Pittsburgh Penguins,2,1,1,32.0,22.0,,
2021-11-30,2021020337,Boston Bruins,Detroit Red Wings,1,2,0,42.0,16.0,,
2021-11-30,2021020338,Florida Panthers,Washington Capitals,5,4,0,51.0,27.0,,
2021-11-30,2021020339,New Jersey Devils,San Jose Sharks,2,5,0,34.0,31.0,,
2021-11-30,2021020341,St. Louis Blues,Tampa Bay Lightning,4,3,1,33.0,33.0,,
2021-11-30,2021020342,Nashville Predators,Columbus Blue Jackets,6,0,0,,27.0,,
2021-11-30,2021020343,Dallas Stars,Carolina Hurricanes,4,1,0,17.0,40.0,,
2021-11-30,2021020344,Minnesota Wild,Arizona Coyotes,5,2,0,37.0,31.0,,
2021-11-30,2021020345,Los Angeles Kings,Anaheim Ducks,4,5,1,34.0,,,
2021-12-01,2021020346,Toronto Maple Leafs,Colorado Avalanche,8,3,0,41.0,31.0,,
2021-12-01,2021020347,Ottawa Senators,Vancouver Canucks,2,6,0,,35.0,,
2021-12-01,2021020348,Detroit Red Wings,Seattle Kraken,4,3,1,,,,
2021-12-01,2021020349,New York Rangers,Philadelphia Flyers,4,1,0,28.0,,,
2021-12-01,2021020350,Edmonton Oilers,Pittsburgh Penguins,5,2,0,22.0,,,
2021-12-01,2021020351,Anaheim Ducks,Vegas Golden Knights,6,5,0,34.0,,,
2021-12-02,2021020352,Montréal Canadiens,Colorado Avalanche,1,4,0,20.0,,,
2021-12-02,2021020353,Tampa Bay Lightning,St. Louis Blues,4,2,0,35.0,28.0,,
2021-12-02,2021020354,Florida Panthers,Buffalo Sabres,7,4,0,,,,
2021-12-02,2021020355,New York Islanders,San Jose Sharks,1,2,1,25.0,35.0,,
2021-12-02,2021020356,Washington Capitals,Chicago Blackhawks,3,4,1,28.0,28.0,,
2021-12-02,2021020357,Carolina Hurricanes,Ottawa Senators,2,3,0,49.0,20.0,,
2021-12-02,2021020358,Nashville Predators,Boston Bruins,0,2,0,42.0,33.0,,
2021-12-02,2021020359,Dallas Stars,Columbus Blue Jackets,3,2,0,37.0,22.0,,
2021-12-02,2021020360,Minnesota Wild,New Jersey Devils,5,2,0,38.0,31.0,,
2021-12-02,2021020361,Los Angeles Kings,Calgary Flames,2,3,0,42.0,32.0,,
2021-12-03,2021020362,New York Rangers,San Jose Sharks,1,0,0,27.0,28.0,,
2021-12-03,2021020363,Winnipeg Jets,New Jersey Devils,8,4,0,,37.0,,
2021-12-03,2021020364,Arizona Coyotes,Vegas Golden Knights,1,7,0,,32.0,,
2021-12-03,2021020365,Anaheim Ducks,Calgary Flames,3,4,1,34.0,,,
2021-12-03,2021020366,Seattle Kraken,Edmonton Oilers,4,3,0,34.0,32.0,,
2021-12-04,2021020367,Boston Bruins,Tampa Bay Lightning,2,3,1,39.0,25.0,,
2021-12-04,2021020368,Ottawa Senators,Colorado Avalanche,6,5,1,34.0,31.0,,
2021-12-04,2021020369,Detroit Red Wings,New York Islanders,4,3,1,30.0,23.0,,
2021-12-04,2021020370,Florida Panthers,St. Louis Blues,4,3,1,51.0,,,
2021-12-04,2021020371,New York Rangers,Chicago Blackhawks,3,2,0,31.0,,,
2021-12-04,2021020372,Washington Capitals,Columbus Blue Jackets,3,1,0,32.0,18.0,,
2021-12-04,2021020373,Carolina Hurricanes,Buffalo Sabres,6,2,0,29.0,,,
2021-12-04,2021020374,Nashville Predators,Montréal Canadiens,4,3,1,44.0,23.0,,
2021-12-04,2021020375,Minnesota Wild,Toronto Maple Leafs,4,3,1,,42.0,,
2021-12-04,2021020376,Vancouver Canucks,Pittsburgh Penguins,1,4,0,23.0,,,
2021-12-05,2021020377,New York Islanders,Chicago Blackhawks,2,3,1,,,,
2021-12-05,2021020378,Philadelphia Flyers,Tampa Bay Lightning,1,7,0,,,,
2021-12-05,2021020379,Columbus Blue Jackets,San Jose Sharks,6,4,0,30.0,34.0,,
2021-12-05,2021020380,Winnipeg Jets,Toronto Maple Leafs,6,3,0,41.0,35.0,,
2021-12-05,2021020381,Edmonton Oilers,Los Angeles Kings,1,5,0,22.0,40.0,,
2021-12-05,2021020382,Vegas Golden Knights,Calgary Flames,3,2,0,28.0,,,
2021-12-06,2021020234,New Jersey Devils,Ottawa Senators,2,3,1,24.0,23.0,,
2021-12-06,2021020383,Philadelphia Flyers,Colorado Avalanche,5,7,0,32.0,50.0,,
2021-12-06,2021020384,Washington Capitals,Anaheim Ducks,4,3,1,,,,
2021-12-06,2021020385,Dallas Stars,Arizona Coyotes,4,1,0,,,,
2021-12-06,2021020386,Vancouver Canucks,Los Angeles Kings,4,0,0,30.0,31.0,,
2021-12-06,2021020387,Seattle Kraken,Pittsburgh Penguins,1,6,0,29.0,,,
2021-12-07,2021020388,Buffalo Sabres,Anaheim Ducks,0,2,0,,23.0,,
2021-12-07,2021020389,Toronto Maple Leafs,Columbus Blue Jackets,5,4,0,40.0,32.0,,
2021-12-07,2021020390,Montréal Canadiens,Tampa Bay Lightning,2,3,0,23.0,27.0,,
2021-12-07,2021020391,Ottawa Senators,New York Islanders,3,5,0,33.0,27.0,,
2021-12-07,2021020392,Detroit Red Wings,Nashville Predators,2,5,0,16.0,,,
2021-12-07,2021020393,Chicago Blackhawks,New York Rangers,2,6,0,26.0,30.0,,
2021-12-07,2021020394,St. Louis Blues,Florida Panthers,4,3,1,30.0,40.0,,
2021-12-07,2021020395,Winnipeg Jets,Carolina Hurricanes,2,4,0,18.0,34.0,,
2021-12-07,2021020396,Edmonton Oilers,Minnesota Wild,1,4,0,,26.0,,
2021-12-07,2021020397,San Jose Sharks,Calgary Flames,5,3,0,27.0,43.0,,
2021-12-08,2021020398,New Jersey Devils,Philadelphia Flyers,3,0,0,27.0,25.0,,
2021-12-08,2021020399,New York Rangers,Colorado Avalanche,3,7,0,30.0,39.0,,
2021-12-08,2021020400,Vancouver Canucks,Boston Bruins,2,1,1,,36.0,,
2021-12-08,2021020401,Vegas Golden Knights,Dallas Stars,5,4,0,,23.0,,
2021-12-09,2021020402,Toronto Maple Leafs,Tampa Bay Lightning,3,5,0,38.0,27.0,,
2021-12-09,2021020403,Montréal Canadiens,Chicago Blackhawks,0,2,0,30.0,25.0,,
2021-12-09,2021020404,New York Islanders,Nashville Predators,3,4,0,21.0,29.0,,
2021-12-09,2021020405,Columbus Blue Jackets,Anaheim Ducks,1,2,1,34.0,26.0,,
2021-12-09,2021020406,St. Louis Blues,Detroit Red Wings,6,2,0,26.0,31.0,,
2021-12-09,2021020407,Calgary Flames,Carolina Hurricanes,1,2,1,27.0,26.0,,
2021-12-09,2021020408,Edmonton Oilers,Boston Bruins,2,3,0,,30.0,,
2021-12-09,2021020409,Los Angeles Kings,Dallas Stars,4,0,0,41.0,,,
2021-12-09,2021020410,San Jose Sharks,Minnesota Wild,2,5,0,35.0,27.0,,
2021-12-09,2021020411,Seattle Kraken,Winnipeg Jets,0,3,0,25.0,33.0,,
2021-12-10,2021020412,Buffalo Sabres,New York Rangers,1,2,0,37.0,31.0,,
2021-12-10,2021020413,New Jersey Devils,Nashville Predators,2,3,0,31.0,,,
2021-12-10,2021020414,Washington Capitals,Pittsburgh Penguins,2,4,0,,,,
2021-12-10,2021020415,Colorado Avalanche,Detroit Red Wings,7,3,0,47.0,,,
2021-12-10,2021020416,Arizona Coyotes,Florida Panthers,1,3,0,23.0,23.0,,
2021-12-10,2021020417,Vancouver Canucks,Winnipeg Jets,4,3,1,36.0,37.0,,
2021-12-10,2021020418,Vegas Golden Knights,Philadelphia Flyers,3,4,0,,25.0,,
2021-12-11,2021020419,Buffalo Sabres,Washington Capitals,2,3,1,31.0,42.0,,
2021-12-11,2021020420,Toronto Maple Leafs,Chicago Blackhawks,5,4,0,26.0,35.0,,
2021-12-11,2021020421,Ottawa Senators,Tampa Bay Lightning,4,0,0,23.0,,,
2021-12-11,2021020422,New York Islanders,New Jersey Devils,4,2,0,29.0,32.0,,
2021-12-11,2021020423,Pittsburgh Penguins,Anaheim Ducks,1,0,0,29.0,33.0,,
2021-12-11,2021020424,St. Louis Blues,Montréal Canadiens,4,1,0,37.0,23.0,,
2021-12-11,2021020425,Calgary Flames,Boston Bruins,2,4,0,42.0,27.0,,
2021-12-11,2021020426,Edmonton Oilers,Carolina Hurricanes,1,3,0,23.0,31.0,,
2021-12-11,2021020427,Arizona Coyotes,Philadelphia Flyers,3,5,0,32.0,,,
2021-12-11,2021020428,Los Angeles Kings,Minnesota Wild,2,1,0,,31.0,,
2021-12-11,2021020429,San Jose Sharks,Dallas Stars,2,1,0,25.0,35.0,,
2021-12-11,2021020430,Seattle Kraken,Columbus Blue Jackets,4,5,1,32.0,,,
2021-12-12,2021020431,New York Rangers,Nashville Predators,0,1,0,,24.0,,
2021-12-12,2021020432,St. Louis Blues,Anaheim Ducks,2,3,1,25.0,39.0,,
2021-12-12,2021020433,Colorado Avalanche,Florida Panthers,3,2,0,26.0,31.0,,
2021-12-12,2021020434,Vancouver Canucks,Carolina Hurricanes,2,1,0,26.0,29.0,,
2021-12-12,2021020435,Vegas Golden Knights,Minnesota Wild,6,4,0,36.0,27.0,,
2021-12-14,2021020437,Boston Bruins,Vegas Golden Knights,1,4,0,24.0,25.0,,
2021-12-14,2021020438,Detroit Red Wings,New York Islanders,2,1,0,,34.0,,
2021-12-14,2021020439,Tampa Bay Lightning,Los Angeles Kings,3,2,1,30.0,30.0,,
2021-12-14,2021020440,Florida Panthers,Ottawa Senators,2,8,0,35.0,,,
2021-12-14,2021020441,Philadelphia Flyers,New Jersey Devils,6,1,0,30.0,27.0,,
2021-12-14,2021020442,Pittsburgh Penguins,Montréal Canadiens,5,2,0,31.0,30.0,,
2021-12-14,2021020444,Dallas Stars,St. Louis Blues,1,4,0,34.0,29.0,,
2021-12-14,2021020446,Winnipeg Jets,Buffalo Sabres,2,4,0,36.0,27.0,,
2021-12-14,2021020447,Colorado Avalanche,New York Rangers,4,2,0,31.0,28.0,,
2021-12-14,2021020448,Edmonton Oilers,Toronto Maple Leafs,1,5,0,36.0,25.0,,
2021-12-14,2021020449,Vancouver Canucks,Columbus Blue Jackets,4,3,0,39.0,23.0,,
2021-12-14,2021020450,San Jose Sharks,Seattle Kraken,1,3,0,34.0,,,
2021-12-15,2021020451,Chicago Blackhawks,Washington Capitals,5,4,1,28.0,,,
2021-12-15,2021020452,Arizona Coyotes,New York Rangers,2,3,0,31.0,30.0,,
2021-12-15,2021020453,Anaheim Ducks,Seattle Kraken,4,1,0,24.0,20.0,,
2021-12-16,2021020454,Montréal Canadiens,Philadelphia Flyers,3,2,1,40.0,39.0,,
2021-12-16,2021020455,Tampa Bay Lightning,Ottawa Senators,2,1,0,27.0,26.0,,
2021-12-16,2021020456,Florida Panthers,Los Angeles Kings,1,4,0,,,,
2021-12-16,2021020457,New Jersey Devils,Vegas Golden Knights,3,5,0,26.0,30.0,,
2021-12-16,2021020458,New York Islanders,Boston Bruins,3,1,0,,41.0,,
2021-12-16,2021020459,Carolina Hurricanes,Detroit Red Wings,5,3,0,,26.0,,
2021-12-16,2021020460,Nashville Predators,Colorado Avalanche,5,2,0,,,,
2021-12-16,2021020461,Minnesota Wild,Buffalo Sabres,2,3,1,32.0,40.0,,
2021-12-16,2021020463,Edmonton Oilers,Columbus Blue Jackets,5,2,0,45.0,38.0,,
2021-12-16,2021020464,San Jose Sharks,Vancouver Canucks,2,5,0,36.0,,,
2021-12-17,2021020465,New York Rangers,Vegas Golden Knights,2,3,1,29.0,30.0,,
2021-12-17,2021020466,Pittsburgh Penguins,Buffalo Sabres,3,2,1,48.0,21.0,,
2021-12-17,2021020467,Chicago Blackhawks,Nashville Predators,2,3,1,19.0,,,
2021-12-17,2021020468,St. Louis Blues,Dallas Stars,4,1,0,34.0,27.0,,
2021-12-17,2021020469,Winnipeg Jets,Washington Capitals,2,5,0,,39.0,,
2021-12-17,2021020470,Anaheim Ducks,Arizona Coyotes,5,6,1,37.0,27.0,,
2021-12-18,2021020472,Detroit Red Wings,New Jersey Devils,5,2,0,30.0,33.0,,
2021-12-18,2021020473,Philadelphia Flyers,Ottawa Senators,4,3,1,,,,
2021-12-18,2021020474,Carolina Hurricanes,Los Angeles Kings,5,1,0,33.0,,,
2021-12-18,2021020475,Dallas Stars,Chicago Blackhawks,4,3,1,,,,
2021-12-18,2021020480,Seattle Kraken,Edmonton Oilers,3,5,0,17.0,41.0,,
2021-12-19,2021020482,New Jersey Devils,Pittsburgh Penguins,2,3,0,19.0,22.0,,
2021-12-19,2021020483,New York Islanders,Vegas Golden Knights,3,4,1,32.0,34.0,,
2021-12-19,2021020484,Washington Capitals,Los Angeles Kings,2,3,0,,24.0,,
2021-12-19,2021020486,Winnipeg Jets,St. Louis Blues,4,2,0,34.0,,,
2021-12-20,2021020492,Dallas Stars,Minnesota Wild,7,4,0,29.0,23.0,,
2021-12-21,2021020501,Vegas Golden Knights,Tampa Bay Lightning,3,4,0,41.0,19.0,,
2021-12-28,2021020537,Tampa Bay Lightning,Montréal Canadiens,5,4,1,,31.0,,
2021-12-28,2021020539,Los Angeles Kings,Vegas Golden Knights,3,6,0,,27.0,,
2021-12-28,2021020540,San Jose Sharks,Arizona Coyotes,8,7,1,27.0,46.0,,
2021-12-29,2021020541,Buffalo Sabres,New Jersey Devils,3,4,0,22.0,42.0,,
2021-12-29,2021020544,Florida Panthers,New York Rangers,4,3,0,32.0,33.0,,
2021-12-29,2021020546,Washington Capitals,Nashville Predators,5,3,0,37.0,,,
2021-12-29,2021020547,St. Louis Blues,Edmonton Oilers,4,2,0,33.0,28.0,,
2021-12-29,2021020550,Anaheim Ducks,Vancouver Canucks,1,2,1,23.0,37.0,,
2021-12-29,2021020551,Seattle Kraken,Philadelphia Flyers,2,3,1,36.0,22.0,,
2021-12-30,2021020552,Florida Panthers,Tampa Bay Lightning,9,3,0,37.0,,,
2021-12-30,2021020553,New York Islanders,Buffalo Sabres,4,1,0,32.0,37.0,,
2021-12-30,2021020554,Carolina Hurricanes,Montréal Canadiens,4,0,0,38.0,26.0,,
2021-12-30,2021020555,Columbus Blue Jackets,Nashville Predators,4,3,1,29.0,,,
2021-12-30,2021020556,Los Angeles Kings,Vancouver Canucks,2,1,1,35.0,18.0,,
2021-12-30,2021020557,San Jose Sharks,Philadelphia Flyers,3,2,1,,25.0,,
2021-12-30,2021020558,Seattle Kraken,Calgary Flames,4,6,0,22.0,40.0,,
2021-12-31,2021020560,Detroit Red Wings,Washington Capitals,1,3,0,20.0,27.0,,
2021-12-31,2021020561,Tampa Bay Lightning,New York Rangers,3,4,1,28.0,23.0,,
2021-12-31,2021020562,New Jersey Devils,Edmonton Oilers,6,5,1,41.0,37.0,,
2021-12-31,2021020565,Vegas Golden Knights,Anaheim Ducks,3,1,0,45.0,16.0,,
2022-01-01,2021020566,Boston Bruins,Buffalo Sabres,4,3,1,41.0,22.0,,
2022-01-01,2021020567,Toronto Maple Leafs,Ottawa Senators,6,0,0,40.0,23.0,,
2022-01-01,2021020568,Florida Panthers,Montréal Canadiens,5,2,0,48.0,31.0,,
2022-01-01,2021020569,New York Islanders,Edmonton Oilers,3,2,1,29.0,,,
2022-01-01,2021020570,Columbus Blue Jackets,Carolina Hurricanes,4,7,0,,49.0,,
2022-01-01,2021020571,Nashville Predators,Chicago Blackhawks,6,1,0,,38.0,,
2022-01-01,2021020572,Minnesota Wild,St. Louis Blues,4,6,0,33.0,32.0,,
2022-01-01,2021020573,Los Angeles Kings,Philadelphia Flyers,6,3,0,,,,
2022-01-01,2021020574,Seattle Kraken,Vancouver Canucks,2,5,0,32.0,35.0,,
2022-01-02,2021020575,Detroit Red Wings,Boston Bruins,1,5,0,,37.0,,
2022-01-02,2021020576,New York Rangers,Tampa Bay Lightning,4,0,0,,,,
2022-01-02,2021020577,Pittsburgh Penguins,San Jose Sharks,8,5,0,39.0,,,
2022-01-02,2021020578,Washington Capitals,New Jersey Devils,3,4,1,30.0,,,
2022-01-02,2021020579,Chicago Blackhawks,Calgary Flames,1,5,0,31.0,42.0,,
2022-01-02,2021020580,Colorado Avalanche,Anaheim Ducks,4,2,0,,31.0,,
2022-01-02,2021020582,Vegas Golden Knights,Winnipeg Jets,4,5,1,46.0,,,
2022-01-03,2021020585,New York Rangers,Edmonton Oilers,4,1,0,28.0,34.0,,
2022-01-04,2021020586,Boston Bruins,New Jersey Devils,5,3,0,,26.0,,
2022-01-04,2021020588,Detroit Red Wings,San Jose Sharks,6,2,0,,,,
2022-01-04,2021020589,Florida Panthers,Calgary Flames,6,2,0,,49.0,,
2022-01-04,2021020590,Columbus Blue Jackets,Tampa Bay Lightning,2,7,0,,36.0,,
2022-01-04,2021020591,Chicago Blackhawks,Colorado Avalanche,3,4,1,31.0,33.0,,
2022-01-04,2021020592,Arizona Coyotes,Winnipeg Jets,1,3,0,,,,
2022-01-04,2021020593,Vegas Golden Knights,Nashville Predators,2,3,0,43.0,26.0,,
2022-01-04,2021020594,Anaheim Ducks,Philadelphia Flyers,4,1,0,,29.0,,
2022-01-05,2021020596,Toronto Maple Leafs,Edmonton Oilers,4,2,0,33.0,30.0,,
2022-01-05,2021020597,Pittsburgh Penguins,St. Louis Blues,5,3,0,41.0,29.0,,
2022-01-06,2021020599,Boston Bruins,Minnesota Wild,2,3,0,38.0,30.0,,
2022-01-06,2021020600,Buffalo Sabres,San Jose Sharks,2,3,0,39.0,21.0,,
2022-01-06,2021020602,Tampa Bay Lightning,Calgary Flames,4,1,0,33.0,27.0,,
2022-01-06,2021020603,New Jersey Devils,Columbus Blue Jackets,3,1,0,28.0,32.0,,
2022-01-06,2021020604,Philadelphia Flyers,Pittsburgh Penguins,2,6,0,20.0,32.0,,
2022-01-06,2021020605,Dallas Stars,Florida Panthers,6,5,1,36.0,42.0,,
2022-01-06,2021020606,Colorado Avalanche,Winnipeg Jets,7,1,0,42.0,35.0,,
2022-01-06,2021020607,Arizona Coyotes,Chicago Blackhawks,6,4,0,26.0,36.0,,
2022-01-06,2021020608,Vegas Golden Knights,New York Rangers,5,1,0,35.0,20.0,,
2022-01-06,2021020610,Los Angeles Kings,Nashville Predators,2,4,0,,20.0,,
2022-01-07,2021020612,Carolina Hurricanes,Calgary Flames,6,3,0,37.0,39.0,,
2022-01-07,2021020613,St. Louis Blues,Washington Capitals,5,1,0,24.0,27.0,,
2022-01-08,2021020615,Tampa Bay Lightning,Boston Bruins,2,5,0,29.0,30.0,,
2022-01-08,2021020616,Philadelphia Flyers,San Jose Sharks,2,3,1,31.0,47.0,,
2022-01-08,2021020617,Carolina Hurricanes,Florida Panthers,3,4,1,,,,
2022-01-08,2021020618,Columbus Blue Jackets,New Jersey Devils,4,3,0,34.0,30.0,,
2022-01-08,2021020619,Dallas Stars,Pittsburgh Penguins,3,2,0,32.0,29.0,,
2022-01-08,2021020620,Minnesota Wild,Washington Capitals,3,2,1,22.0,31.0,,
2022-01-08,2021020622,Colorado Avalanche,Toronto Maple Leafs,5,4,1,49.0,27.0,,
2022-01-08,2021020624,Arizona Coyotes,Nashville Predators,2,4,0,40.0,29.0,,
2022-01-08,2021020626,Vegas Golden Knights,Chicago Blackhawks,1,2,0,31.0,21.0,,
2022-01-08,2021020627,Anaheim Ducks,New York Rangers,1,4,0,,,,
2022-01-08,2021020628,Los Angeles Kings,Detroit Red Wings,4,0,0,42.0,,,
2022-01-09,2021020609,Anaheim Ducks,Detroit Red Wings,4,3,1,27.0,36.0,,
2022-01-09,2021020629,St. Louis Blues,Dallas Stars,2,1,0,31.0,,,
2022-01-10,2021020632,Washington Capitals,Boston Bruins,3,7,0,30.0,31.0,,
2022-01-10,2021020634,Colorado Avalanche,Seattle Kraken,4,3,0,35.0,26.0,,
2022-01-10,2021020636,Los Angeles Kings,New York Rangers,3,1,0,39.0,,,
2022-01-11,2021020637,Buffalo Sabres,Tampa Bay Lightning,1,6,0,18.0,36.0,,
2022-01-11,2021020638,Florida Panthers,Vancouver Canucks,5,2,0,,44.0,,
2022-01-11,2021020640,Columbus Blue Jackets,Chicago Blackhawks,2,4,0,26.0,20.0,,
2022-01-11,2021020641,Nashville Predators,Colorado Avalanche,5,4,1,32.0,44.0,,
2022-01-11,2021020643,Vegas Golden Knights,Toronto Maple Leafs,3,4,1,,,,
2022-01-11,2021020644,Anaheim Ducks,Pittsburgh Penguins,1,4,0,,,,
2022-01-11,2021020645,San Jose Sharks,Detroit Red Wings,3,2,1,40.0,,,
2022-01-12,2021020647,Dallas Stars,Seattle Kraken,5,2,0,25.0,,,
2022-01-12,2021020649,Arizona Coyotes,Toronto Maple Leafs,2,1,0,18.0,,,
2022-01-12,2021021000,Boston Bruins,Montréal Canadiens,5,1,0,41.0,25.0,,
2022-01-13,2021020650,Boston Bruins,Philadelphia Flyers,3,2,0,36.0,27.0,,
2022-01-13,2021020651,Detroit Red Wings,Winnipeg Jets,0,3,0,33.0,32.0,,
2022-01-13,2021020652,Tampa Bay Lightning,Vancouver Canucks,4,2,0,21.0,26.0,,
2022-01-13,2021020653,New York Islanders,New Jersey Devils,3,2,0,,32.0,,
2022-01-13,2021020654,Carolina Hurricanes,Columbus Blue Jackets,0,6,0,31.0,35.0,,
2022-01-13,2021020655,Chicago Blackhawks,Montréal Canadiens,3,2,1,31.0,,,
2022-01-13,2021020656,St. Louis Blues,Seattle Kraken,2,1,0,27.0,32.0,,
2022-01-13,2021020657,Nashville Predators,Buffalo Sabres,1,4,0,,21.0,,
2022-01-13,2021020658,Calgary Flames,Ottawa Senators,1,4,0,,34.0,,
2022-01-13,2021020659,Los Angeles Kings,Pittsburgh Penguins,6,2,0,45.0,29.0,,
2022-01-13,2021020660,San Jose Sharks,New York Rangers,0,3,0,,31.0,,
2022-01-14,2021020661,Florida Panthers,Dallas Stars,7,1,0,39.0,30.0,,
2022-01-14,2021020662,Minnesota Wild,Anaheim Ducks,7,3,0,42.0,42.0,,
2022-01-14,2021020663,Colorado Avalanche,Arizona Coyotes,4,3,1,,,,
2022-01-15,2021020635,Edmonton Oilers,Ottawa Senators,4,6,0,37.0,,,
2022-01-15,2021020665,Boston Bruins,Nashville Predators,4,3,1,44.0,29.0,,
2022-01-15,2021020667,Detroit Red Wings,Buffalo Sabres,4,0,0,,22.0,,
2022-01-15,2021020668,Tampa Bay Lightning,Dallas Stars,3,1,0,29.0,20.0,,
2022-01-15,2021020669,Florida Panthers,Columbus Blue Jackets,9,2,0,,30.0,,
2022-01-15,2021020670,New York Islanders,Washington Capitals,0,2,0,23.0,36.0,,
2022-01-15,2021020671,Philadelphia Flyers,New York Rangers,2,3,0,28.0,,,
2022-01-15,2021020672,Carolina Hurricanes,Vancouver Canucks,4,1,0,33.0,31.0,,
2022-01-15,2021020673,Chicago Blackhawks,Anaheim Ducks,3,0,0,,,,
2022-01-15,2021020674,St. Louis Blues,Toronto Maple Leafs,5,6,0,25.0,40.0,,
2022-01-15,2021020677,Arizona Coyotes,Colorado Avalanche,0,5,0,20.0,32.0,,
2022-01-15,2021020678,San Jose Sharks,Pittsburgh Penguins,1,2,1,,27.0,,
2022-01-15,2021020679,Seattle Kraken,Los Angeles Kings,1,3,0,18.0,22.0,,
2022-01-16,2021020680,Washington Capitals,Vancouver Canucks,2,4,0,33.0,32.0,,
2022-01-17,2021020682,Buffalo Sabres,Detroit Red Wings,2,3,1,28.0,35.0,,
2022-01-17,2021020684,New York Islanders,Philadelphia Flyers,4,1,0,,,,
2022-01-17,2021020685,St. Louis Blues,Nashville Predators,5,3,0,29.0,35.0,,
2022-01-17,2021020686,Colorado Avalanche,Minnesota Wild,4,3,1,38.0,,,
2022-01-17,2021020687,Arizona Coyotes,Montréal Canadiens,5,2,0,,26.0,,
2022-01-17,2021020688,Vegas Golden Knights,Pittsburgh Penguins,3,5,0,26.0,37.0,,
2022-01-17,2021020689,San Jose Sharks,Los Angeles Kings,6,2,0,,,,
2022-01-17,2021020690,Seattle Kraken,Chicago Blackhawks,3,2,1,,27.0,,
2022-01-18,2021020340,Philadelphia Flyers,New York Islanders,3,4,1,34.0,31.0,,
2022-01-18,2021020691,Boston Bruins,Carolina Hurricanes,1,7,0,32.0,34.0,,
2022-01-18,2021020692,Ottawa Senators,Buffalo Sabres,1,3,0,,,,
2022-01-18,2021020695,Washington Capitals,Winnipeg Jets,4,3,1,,33.0,,
2022-01-18,2021020696,Nashville Predators,Vancouver Canucks,1,3,0,32.0,24.0,,
2022-01-18,2021020697,Dallas Stars,Montréal Canadiens,3,5,0,51.0,,,
2022-01-18,2021020698,Calgary Flames,Florida Panthers,5,1,0,31.0,29.0,,
2022-01-18,2021020700,Los Angeles Kings,Tampa Bay Lightning,4,6,0,,25.0,,
2022-01-19,2021020701,New Jersey Devils,Arizona Coyotes,1,4,0,36.0,17.0,,
2022-01-19,2021020702,New York Rangers,Toronto Maple Leafs,6,3,0,27.0,38.0,,
2022-01-19,2021020703,Anaheim Ducks,Colorado Avalanche,0,2,0,34.0,28.0,,
2022-01-20,2021020704,Boston Bruins,Washington Capitals,4,3,0,,17.0,,
2022-01-20,2021020705,Buffalo Sabres,Dallas Stars,4,5,0,24.0,47.0,,
2022-01-20,2021020706,Philadelphia Flyers,Columbus Blue Jackets,1,2,0,34.0,29.0,,
2022-01-20,2021020707,Pittsburgh Penguins,Ottawa Senators,6,4,0,34.0,43.0,,
2022-01-20,2021020708,Nashville Predators,Winnipeg Jets,5,2,0,,38.0,,
