id,name,season,ip,so,bb,hr,er,gs
689147,Orion Kerkering,2023,3.0,6,2,0,1,0
689225,Beau Brieske,2023,35.0,31,12,4,14,1
689266,Dylan Dodd,2023,34.33,15,12,9,29,7
690829,Ben Joyce,2023,10.0,10,9,1,6,0
690986,Kyle Harrison,2023,34.67,35,11,8,16,7
691587,Eury Pérez,2023,91.33,108,31,15,32,19
693433,Bryan Woo,2023,87.67,93,31,13,41,18
693821,Bryce Elder,2023,174.67,128,63,19,74,31
694297,Brandon Pfaadt,2023,96.0,94,26,22,61,18
694363,Jared Shuster,2023,52.67,30,26,7,34,11
694813,Gavin Stone,2023,31.0,22,13,8,31,4
695243,Mason Miller,2023,33.33,38,16,2,14,6
696136,Jordan Wicks,2023,34.67,24,11,5,17,7
700363,AJ Smith-Shawver,2023,25.33,20,11,7,12,5
