id,name,season,ip,so,bb,hr,er,gs
500779,Jose Quintana,2021,9.67,12,6,3,5,0
501381,Michael Pineda,2021,109.33,88,21,17,44,21
501625,Jose Alvarez,2021,64.67,42,19,2,17,1
501985,Mike Minor,2021,158.67,149,41,26,89,28
502042,Chris Archer,2021,19.33,21,8,3,10,5
502043,Kyle Gibson,2021,182.0,155,64,17,75,30
502043,Kyle Gibson,2021,113.0,94,41,9,36,19
502043,Kyle Gibson,2021,69.0,61,23,8,39,11
502085,David Robertson,2021,12.0,16,4,2,6,1
502171,Alex Cobb,2021,93.33,98,33,5,39,18
502179,Paolo Espino,2021,109.67,92,25,19,52,19
502239,Trevor Cahill,2021,37.0,32,14,4,27,8
502327,Héctor Santiago,2021,26.33,30,11,2,10,1
502624,Chase Anderson,2021,48.0,35,20,10,36,9
502748,Brad Peacock,2021,5.33,3,3,2,9,1
503449,Wily Peralta,2021,93.67,58,38,12,32,18
506433,Yu Darvish,2021,166.33,199,44,28,78,30
518397,Scott Alexander,2021,15.33,8,4,2,5,0
518516,Madison Bumgarner,2021,146.33,124,39,24,76,26
518633,Danny Duffy,2021,61.0,65,22,6,17,12
518774,Matt Harvey,2021,127.67,95,37,19,89,28
518876,Merrill Kelly,2021,158.0,130,41,21,78,27
519043,Matt Moore,2021,73.0,63,38,15,51,13
519076,Jimmy Nelson,2021,29.0,44,13,0,6,1
519242,Chris Sale,2021,42.67,52,12,6,15,9
523260,Joe Kelly,2021,44.0,50,15,3,14,0
527048,Martín Pérez,2021,114.0,97,36,19,60,22
527054,Julio Teheran,2021,5.0,3,3,1,1,1
528748,Humberto Castellanos,2021,45.67,29,15,7,25,7
533167,Matt Shoemaker,2021,60.33,40,27,15,54,11
541640,Erasmo Ramírez,2021,26.67,20,5,4,17,0
542881,Tyler Anderson,2021,167.0,134,38,27,84,31
542881,Tyler Anderson,2021,103.33,86,25,16,50,18
542881,Tyler Anderson,2021,63.67,48,13,11,34,13
542888,Shawn Armstrong,2021,36.0,44,15,10,27,0
542888,Shawn Armstrong,2021,20.0,22,10,5,19,0
542888,Shawn Armstrong,2021,16.0,22,5,5,8,0
542947,Richard Bleier,2021,58.0,44,6,4,19,0
543037,Gerrit Cole,2021,181.33,243,41,24,65,30
543056,Danny Coulombe,2021,34.33,33,7,5,14,1
543101,Anthony DeSclafani,2021,167.67,152,42,19,59,31
543135,Nathan Eovaldi,2021,182.33,195,35,15,76,32
543243,Sonny Gray,2021,135.33,155,50,19,63,26
543294,Kyle Hendricks,2021,181.0,131,44,31,96,32
543351,Jay Jackson,2021,21.67,28,12,3,9,1
543475,Jordan Lyles,2021,180.0,146,56,38,103,30
543521,Collin McHugh,2021,64.0,74,12,3,11,7
543548,Tommy Milone,2021,14.0,17,3,3,10,1
543594,Sean Nolin,2021,26.67,20,13,4,13,5
543606,Jake Odorizzi,2021,104.67,91,34,16,49,23
543699,Tanner Roark,2021,7.0,5,2,3,5,1
543766,Bryan Shaw,2021,77.33,71,38,10,30,0
544931,Stephen Strasburg,2021,21.67,21,14,4,11,5
545333,Trevor Bauer,2021,107.67,137,37,19,31,17
545343,Louis Head,2021,35.0,32,9,2,9,2
547001,Cody Poteet,2021,30.67,32,16,7,17,7
547179,Michael Lorenzen,2021,29.0,21,14,2,18,0
547942,Kwang Hyun Kim,2021,106.67,80,39,12,41,21
547943,Hyun Jin Ryu,2021,169.0,143,37,24,82,31
548389,Ross Stripling,2021,101.33,94,30,23,54,19
552640,Andrew Kittredge,2021,71.67,77,15,7,15,4
554430,Zack Wheeler,2021,213.33,247,46,16,66,32
570632,José Ureña,2021,100.67,67,42,14,65,18
570666,Luis Cessa,2021,64.67,54,19,5,18,0
570666,Luis Cessa,2021,26.33,23,2,3,6,0
570666,Luis Cessa,2021,38.33,31,17,2,12,0
571479,Andrew Bellatti,2021,3.33,4,2,0,5,0
571510,Matthew Boyd,2021,78.67,67,23,9,34,15
571578,Patrick Corbin,2021,171.67,143,60,37,111,31
571666,Mike Fiers,2021,9.33,5,4,4,8,2
571676,Seth Frankoff,2021,14.67,11,9,4,15,3
571760,Andrew Heaney,2021,129.67,150,41,29,84,23
571760,Andrew Heaney,2021,94.0,113,31,16,55,18
571760,Andrew Heaney,2021,35.67,37,10,13,29,5
571800,Drew Hutchison,2021,21.33,10,11,1,5,2
571901,Aaron Loup,2021,56.67,57,16,1,6,2
571927,Steven Matz,2021,150.67,144,43,18,64,29
571945,Miles Mikolas,2021,44.67,31,11,6,21,9
572020,James Paxton,2021,1.33,2,1,0,1,1
572070,Garrett Richards,2021,136.67,115,60,19,74,22
572955,Pierce Johnson,2021,58.67,77,27,6,21,2
572971,Dallas Keuchel,2021,162.0,95,59,25,95,30
573186,Marcus Stroman,2021,179.0,158,44,17,60,33
579328,Yusei Kikuchi,2021,157.0,163,62,27,77,29
592135,Cam Bedrosian,2021,25.0,23,17,6,14,1
592135,Cam Bedrosian,2021,5.67,7,6,2,7,0
592135,Cam Bedrosian,2021,9.0,8,4,2,2,0
592135,Cam Bedrosian,2021,10.33,8,7,2,5,1
592254,José De León,2021,18.33,33,11,4,17,2
592314,Mike Foltynewicz,2021,139.0,97,36,35,84,24
592332,Kevin Gausman,2021,192.0,227,50,20,60,33
592346,Chi Chi González,2021,101.67,56,28,18,73,18
592351,Jon Gray,2021,149.0,157,58,21,76,29
592644,Adam Plutko,2021,56.33,44,27,17,42,1
592662,Robbie Ray,2021,193.33,248,52,33,61,32
592716,Adrian Sampson,2021,35.33,28,8,8,11,5
592717,Aaron Sanchez,2021,35.33,26,15,2,12,7
592761,Caleb Smith,2021,113.67,124,63,20,61,13
592767,Drew Smyly,2021,126.67,117,41,27,63,23
592789,Noah Syndergaard,2021,2.0,2,0,1,2,2
592791,Jameson Taillon,2021,144.33,140,44,24,69,29
592826,Vince Velasquez,2021,94.33,101,49,23,66,21
592826,Vince Velasquez,2021,12.67,16,4,6,12,4
592826,Vince Velasquez,2021,81.67,85,45,17,54,17
592836,Taijuan Walker,2021,159.0,146,55,26,79,29
592866,Trevor Williams,2021,91.0,90,31,11,44,15
592866,Trevor Williams,2021,58.67,61,22,10,33,12
592866,Trevor Williams,2021,32.33,29,9,1,11,3
592879,Asher Wojciechowski,2021,4.0,4,3,1,2,1
593334,Domingo Germán,2021,98.33,98,27,17,50,18
593372,Carlos Martinez,2021,82.33,57,36,8,57,16
593423,Frankie Montas,2021,187.0,207,57,20,70,32
593958,Eduardo Rodriguez,2021,157.67,185,47,19,83,31
593974,Wandy Peralta,2021,51.0,43,21,6,19,1
593974,Wandy Peralta,2021,8.33,8,3,1,5,0
593974,Wandy Peralta,2021,42.67,35,18,5,14,1
594577,Mike Mayers,2021,75.0,90,26,11,32,2
594798,Jacob deGrom,2021,92.0,146,11,6,11,15
594835,Marco Gonzales,2021,143.33,108,42,29,63,25
594965,Daniel Ponce de Leon,2021,33.33,24,22,5,23,2
595191,Jerad Eickhoff,2021,19.67,13,10,9,19,4
595881,Tyler Beede,2021,1.0,2,0,0,3,0
595928,John Curtiss,2021,44.33,44,12,6,17,2
595928,John Curtiss,2021,40.0,40,9,4,11,2
595928,John Curtiss,2021,4.33,4,3,2,6,0
595939,Chris Ellis,2021,29.33,23,14,3,7,6
595939,Chris Ellis,2021,25.33,16,13,3,7,6
595939,Chris Ellis,2021,4.0,7,1,0,0,0
596001,Jakob Junis,2021,39.33,41,12,7,23,6
596057,Daniel Norris,2021,57.0,58,30,9,39,0
596057,Daniel Norris,2021,36.67,40,15,4,24,0
596057,Daniel Norris,2021,20.33,18,15,5,15,0
596071,Dillon Peters,2021,26.67,23,10,2,11,6
596082,Jake Reed,2021,10.0,10,2,1,4,1
596082,Jake Reed,2021,5.33,5,2,1,2,1
596082,Jake Reed,2021,4.67,5,0,0,2,0
596133,Luke Weaver,2021,65.67,62,20,11,31,13
596295,Austin Gomber,2021,115.33,113,41,20,58,23
601713,Nick Pivetta,2021,155.0,175,65,24,78,30
605135,Chris Bassitt,2021,157.33,159,39,15,55,27
605138,Wes Benjamin,2021,22.67,19,17,6,22,2
605154,John Brebbia,2021,18.33,22,4,4,12,0
605164,Dylan Bundy,2021,90.67,84,34,20,61,19
605200,Zach Davies,2021,148.0,114,75,25,95,32
605242,Michael Fulmer,2021,69.67,73,20,7,23,4
605276,David Hess,2021,20.0,18,11,10,22,1
605276,David Hess,2021,2.0,2,1,3,6,0
605276,David Hess,2021,18.0,16,10,7,16,1
605288,Adrian Houser,2021,142.33,105,64,12,51,26
605347,Jorge López,2021,121.67,112,56,21,82,25
605397,Joe Musgrove,2021,181.33,203,54,22,64,31
605400,Aaron Nola,2021,180.67,223,39,26,93,32
605452,Joe Ross,2021,108.0,109,34,17,50,19
605483,Blake Snell,2021,128.67,170,69,16,60,27
605488,Jeffrey Springs,2021,44.67,63,14,9,17,0
605507,Zach Thompson,2021,75.0,66,28,6,27,14
605513,Spencer Turnbull,2021,50.0,44,12,2,16,9
605538,Matt Wisler,2021,48.67,62,11,6,20,0
605538,Matt Wisler,2021,19.33,26,6,4,13,0
605538,Matt Wisler,2021,29.33,36,5,2,7,0
605540,Brandon Woodruff,2021,179.33,211,43,18,51,30
606303,Joel Payamps,2021,50.33,38,14,6,19,1
606303,Joel Payamps,2021,20.33,16,3,3,10,1
606303,Joel Payamps,2021,30.0,22,11,3,9,0
607074,Carlos Rodón,2021,132.67,185,36,13,35,24
607188,Jake Faria,2021,32.67,32,13,5,20,3
607192,Tyler Glasnow,2021,88.0,123,27,10,26,14
607200,Erick Fedde,2021,133.33,128,48,23,81,27
607229,Robert Gsellman,2021,28.67,17,7,3,12,1
607231,John Gant,2021,110.0,92,71,10,50,21
607231,John Gant,2021,76.33,56,56,6,29,14
607231,John Gant,2021,33.67,36,15,4,21,7
607455,Anthony Banda,2021,33.67,32,13,6,16,0
607455,Anthony Banda,2021,7.33,7,1,2,6,0
607455,Anthony Banda,2021,26.33,25,12,4,10,0
607536,Kyle Freeland,2021,120.67,105,38,20,58,23
607572,Sam Howard,2021,45.0,60,32,7,28,1
607644,John Means,2021,146.67,134,26,30,59,26
608328,Chase De Jong,2021,43.67,39,19,11,28,9
608331,Max Fried,2021,165.67,158,41,15,56,28
608335,Kyle Funkhouser,2021,68.33,63,38,6,26,2
608337,Lucas Giolito,2021,178.67,201,52,27,70,31
608344,Cole Irvin,2021,178.33,125,42,23,84,32
608349,Corey Knebel,2021,25.67,30,9,2,7,4
608379,Michael Wacha,2021,124.67,121,31,23,70,23
608566,Germán Márquez,2021,180.0,176,64,21,88,32
608638,JT Chargois,2021,53.67,53,20,5,15,0
608638,JT Chargois,2021,30.0,29,6,2,10,0
608638,JT Chargois,2021,23.67,24,14,3,5,0
608652,Luke Farrell,2021,24.67,25,13,4,13,1
608678,Dominic Leone,2021,53.67,50,22,2,9,4
608717,Chris Stratton,2021,79.33,86,33,9,32,0
608718,Brent Suter,2021,73.33,69,24,9,25,1
608723,Austin Voth,2021,57.33,59,28,10,34,1
612434,Miguel Castro,2021,70.33,77,43,7,27,2
615698,Cal Quantrill,2021,149.67,121,47,16,48,22
621076,James Kaprielian,2021,119.33,123,41,19,54,21
621107,Zach Eflin,2021,105.67,99,16,15,49,18
621111,Walker Buehler,2021,207.67,212,52,19,57,33
621112,Paul Blackburn,2021,38.33,26,10,8,25,9
621114,Ryan Burr,2021,36.67,33,21,3,10,1
621121,Lance McCullers Jr.,2021,162.33,185,76,13,57,28
621219,Alec Mills,2021,119.0,87,34,16,67,20
621244,José Berríos,2021,192.0,204,45,22,75,32
621244,José Berríos,2021,70.33,78,13,8,28,12
621244,José Berríos,2021,121.67,126,32,14,47,20
621249,Duane Underwood Jr.,2021,72.67,65,27,9,35,0
621261,Corey Oswalt,2021,10.33,10,2,1,4,1
621295,Nick Wittgren,2021,62.33,61,17,13,35,1
621368,Taylor Hearn,2021,104.33,92,42,17,54,11
621381,Matt Strahm,2021,6.67,4,1,0,6,1
622065,Alex Young,2021,52.0,43,27,12,38,2
622065,Alex Young,2021,41.67,38,20,11,29,2
622065,Alex Young,2021,10.33,5,7,1,9,0
622072,Alex Wood,2021,138.67,152,39,14,59,26
622092,Kyle Zimmer,2021,54.0,46,30,7,29,2
622098,Drew Smith,2021,41.33,41,16,7,11,1
622250,Josh Sborz,2021,59.0,69,32,7,26,0
622446,Jefry Rodriguez,2021,24.33,20,17,6,16,1
622491,Luis Castillo,2021,187.67,192,75,19,83,33
622608,Antonio Senzatela,2021,156.67,105,32,12,77,28
622663,Luis Severino,2021,6.0,8,1,0,0,0
622694,Elieser Hernández,2021,51.67,53,14,13,24,11
622766,Miguel Díaz,2021,42.0,46,19,8,17,2
622786,Jesus Tinoco,2021,1.33,0,1,3,5,0
623167,Chris Flexen,2021,179.67,125,40,19,72,31
623454,Drew Anderson,2021,22.0,9,6,1,8,1
623474,Jimmy Herget,2021,18.67,20,4,1,11,0
623474,Jimmy Herget,2021,14.67,18,4,0,7,0
623474,Jimmy Herget,2021,4.0,2,0,1,4,0
623485,Ashton Goudeau,2021,34.33,22,17,4,16,1
623485,Ashton Goudeau,2021,9.0,5,9,1,4,0
623485,Ashton Goudeau,2021,25.33,17,8,3,12,1
624133,Ranger Suarez,2021,106.0,107,33,4,16,12
624418,Ryan Castellani,2021,3.33,2,4,1,2,1
624522,Keegan Thompson,2021,53.33,55,31,9,20,6
624647,Victor González,2021,35.33,33,19,3,14,1
625643,Reynaldo López,2021,57.67,55,13,10,22,9
626929,Lewis Thorpe,2021,15.33,6,7,2,8,4
628317,Kenta Maeda,2021,106.33,113,32,16,55,21
628345,Darien Núñez,2021,7.67,8,4,3,7,1
628711,Julio Urías,2021,185.67,195,38,19,61,32
640444,Wil Crowe,2021,116.67,111,57,25,71,25
640455,Sean Manaea,2021,179.33,194,41,25,78,32
640464,Kohl Stewart,2021,13.67,11,6,2,8,3
640470,Adbert Alzolay,2021,125.67,128,34,25,64,21
641154,Pablo López,2021,102.67,115,26,11,35,20
641302,Tyler Alexander,2021,106.33,87,28,16,45,15
641329,Bryan Baker,2021,1.0,1,0,0,0,0
641447,Daniel Castano,2021,20.33,13,8,3,11,4
641482,Nestor Cortes,2021,93.0,103,25,14,30,14
641540,Dane Dunning,2021,117.67,114,43,13,59,25
641541,Jon Duplantier,2021,13.0,12,8,5,19,4
641632,Conner Greene,2021,25.33,26,12,1,20,1
641632,Conner Greene,2021,23.33,24,12,1,20,1
641632,Conner Greene,2021,2.0,2,0,0,0,0
641672,Thomas Hatch,2021,9.33,8,6,2,7,2
641703,Brent Honeywell,2021,4.33,4,3,2,4,2
641712,Dakota Hudson,2021,8.67,6,1,0,2,1
641726,Daulton Jefferies,2021,15.0,8,4,1,6,1
641743,Anthony Kay,2021,33.67,39,18,7,21,5
641745,Brad Keller,2021,133.67,120,64,18,80,26
641771,Chad Kuhl,2021,80.33,75,42,13,43,14
641778,Eric Lauer,2021,118.67,117,41,16,42,20
641793,Zack Littell,2021,61.67,63,24,7,20,2
641816,Tyler Mahle,2021,180.0,210,64,24,75,33
641871,Keynan Middleton,2021,31.0,24,19,2,17,1
641927,Bailey Ober,2021,92.33,96,19,20,43,20
642028,Josh Rogers,2021,35.67,22,14,7,13,6
642092,Riley Smith,2021,67.33,36,15,10,45,6
642100,Gabe Speier,2021,7.67,5,0,0,1,0
642203,Taylor Widener,2021,70.33,73,37,14,34,13
642232,Ryan Yarbrough,2021,155.0,117,27,25,88,21
642545,Jaime Barria,2021,56.67,35,19,8,29,11
642547,Freddy Peralta,2021,144.33,195,56,14,45,27
642701,Dennis Santana,2021,54.67,46,32,4,26,0
642701,Dennis Santana,2021,15.0,8,11,0,10,0
642701,Dennis Santana,2021,39.67,38,21,4,16,0
643230,Steven Brault,2021,27.67,19,12,3,18,7
643290,Justin Dunn,2021,50.33,49,29,6,21,11
643327,Zack Godley,2021,3.33,5,5,2,6,1
643377,Griffin Jax,2021,82.0,65,29,23,58,14
643493,Austin Pruitt,2021,7.33,5,0,2,3,0
643493,Austin Pruitt,2021,2.67,1,0,2,2,0
643493,Austin Pruitt,2021,4.67,4,0,0,1,0
643615,T.J. Zeuch,2021,15.0,8,9,6,11,3
645261,Sandy Alcantara,2021,205.67,201,50,21,73,33
646242,Jhonathan Díaz,2021,13.0,9,7,1,6,2
649144,Alex Wells,2021,42.67,26,16,10,32,8
650496,J.C. Mejía,2021,52.33,47,24,13,48,11
650530,Bryan Garcia,2021,39.33,32,25,10,33,0
650633,Michael King,2021,63.33,62,24,6,25,6
650644,Aaron Civale,2021,124.33,99,31,23,53,21
650668,Humberto Mejía,2021,22.33,20,9,5,18,5
650911,Cristopher Sánchez,2021,12.67,13,7,1,7,1
656212,Charlie Barnes,2021,38.0,20,16,4,25,8
656232,Brandon Bielak,2021,50.0,46,21,5,25,2
656288,Griffin Canning,2021,62.67,62,28,14,39,13
656302,Dylan Cease,2021,165.67,226,68,20,72,32
656322,Sam Coonrod,2021,42.33,48,15,5,19,2
656353,Tucker Davidson,2021,20.0,18,8,3,8,4
656354,Austin Davis,2021,26.33,28,12,4,15,0
656354,Austin Davis,2021,16.67,17,7,2,9,0
656354,Austin Davis,2021,9.67,11,5,2,6,0
656420,J.P. Feyereisen,2021,56.0,53,33,5,17,0
656420,J.P. Feyereisen,2021,36.67,33,22,3,10,0
656420,J.P. Feyereisen,2021,19.33,20,11,2,7,0
656427,Jack Flaherty,2021,78.33,85,26,12,28,15
656457,Tyler Gilbert,2021,40.0,25,13,4,14,6
656458,Lucas Gilbreath,2021,42.67,44,23,5,16,1
656529,Sam Hentges,2021,68.67,68,32,10,51,12
656546,Jeff Hoffman,2021,73.0,79,45,12,37,11
656548,Jordan Holloway,2021,36.0,36,26,3,16,4
656557,Tanner Houck,2021,69.0,87,21,4,27,13
656605,Mitch Keller,2021,100.67,92,49,10,69,23
656629,Michael Kopech,2021,69.33,103,24,9,27,4
656641,Jacob Latz,2021,4.67,4,0,3,3,1
656685,Brett Martin,2021,62.33,42,14,5,22,0
656686,Corbin Martin,2021,16.0,13,14,5,19,3
656731,Tylor Megill,2021,89.67,99,27,19,45,18
656756,Jordan Montgomery,2021,157.33,162,51,19,67,30
656793,Nick Nelson,2021,14.33,22,16,0,14,2
656794,Sean Newcomb,2021,32.33,43,27,1,17,0
656818,Connor Overton,2021,15.33,15,5,2,8,3
656818,Connor Overton,2021,8.67,11,3,2,8,3
656818,Connor Overton,2021,6.67,4,2,0,0,0
656849,David Peterson,2021,66.67,69,29,11,41,15
656876,Drew Rasmussen,2021,76.0,73,25,5,24,10
656876,Drew Rasmussen,2021,59.0,48,13,3,16,10
656876,Drew Rasmussen,2021,17.0,25,12,2,8,0
656954,Justus Sheffield,2021,80.33,63,43,14,61,15
656970,Devin Smeltzer,2021,4.67,3,1,0,0,0
657006,Justin Steele,2021,57.0,59,27,12,27,9
657024,Erik Swanson,2021,35.33,35,10,5,13,2
657053,Touki Toussaint,2021,50.0,48,22,11,25,10
657093,Spenser Watkins,2021,54.67,35,19,14,49,10
657140,Kyle Wright,2021,6.33,6,5,2,7,2
657141,Jordan Yamamoto,2021,6.67,3,2,0,3,1
657240,Julian Merryweather,2021,13.0,12,4,4,7,1
657248,Glenn Otto Jr.,2021,23.33,28,8,2,24,6
657277,Logan Webb,2021,148.33,158,36,9,50,26
657376,Clarke Schmidt,2021,6.33,6,5,1,4,1
657508,Mike Baumann,2021,10.0,5,6,2,11,0
657746,Joe Ryan,2021,26.67,30,5,4,12,5
657756,Connor Seabold,2021,3.0,0,2,1,2,1
658431,Adonis Medina,2021,7.67,6,4,0,3,1
658648,Pedro Avila,2021,4.0,5,3,1,1,1
659275,Dinelson Lamet,2021,47.0,57,22,6,23,9
660271,Shohei Ohtani,2021,130.33,156,44,15,46,23
660365,Hyeon-Jong Yang,2021,35.33,25,16,9,22,4
660623,Huascar Ynoa,2021,91.0,100,25,14,41,17
660761,José Suarez,2021,98.33,85,36,11,41,14
660813,Brusdar Graterol,2021,33.33,27,13,2,17,1
661269,Vladimir Gutierrez,2021,114.0,88,46,20,60,22
661440,Mauricio Llovera,2021,6.67,7,4,5,7,0
661563,Luis Gil,2021,29.33,38,19,4,10,6
663366,Beau Burrows,2021,11.0,8,10,5,17,1
663366,Beau Burrows,2021,1.67,3,2,0,4,0
663366,Beau Burrows,2021,9.33,5,8,5,13,1
663372,Ryan Feltner,2021,6.33,6,5,3,8,2
663378,Thomas Szapucki,2021,3.67,4,3,2,6,0
663423,Trent Thornton,2021,49.0,52,16,12,26,3
663460,Kris Bubic,2021,130.0,114,59,22,64,20
663465,Kolby Allard,2021,124.67,104,31,29,75,17
663474,Triston McKenzie,2021,120.0,136,58,21,66,24
663531,Logan Allen,2021,50.33,37,17,12,35,11
663554,Casey Mize,2021,150.33,118,41,24,62,30
663556,Shane McClanahan,2021,123.33,141,37,14,47,25
663559,Bailey Falter,2021,33.67,34,6,5,21,1
663567,Peter Lambert,2021,5.67,3,2,2,7,2
663574,Tony Santillan,2021,43.33,56,21,7,14,4
663734,Nick Neidert,2021,35.67,21,23,4,18,7
663738,Daniel Lynch IV,2021,68.0,55,31,9,43,15
663753,Reiss Knehr,2021,29.0,20,20,2,16,5
663765,Jake Woodford,2021,67.67,50,25,7,30,8
663776,Patrick Sandoval,2021,87.0,94,36,11,35,14
663804,Jackson Kowar,2021,30.33,29,20,7,38,8
663855,Jordan Hicks,2021,10.0,10,10,0,6,0
663878,Nate Pearson,2021,15.0,20,12,2,7,1
663903,Brady Singer,2021,128.33,131,53,14,70,27
663959,Tyler Ivey,2021,4.67,3,1,1,4,1
663978,Chris Paddack,2021,108.33,99,22,15,61,22
664042,Travis Lakins,2021,28.0,24,17,4,18,1
664045,Thomas Eshelman,2021,27.67,11,10,6,22,6
664062,Tony Gonsolin,2021,55.67,65,34,8,20,13
664074,Cody Ponce,2021,38.33,36,11,8,30,2
664076,Garrett Cleavinger,2021,18.0,21,12,4,6,1
664123,Scott Effross,2021,14.67,18,1,2,6,0
664141,JT Brubaker,2021,124.33,129,38,28,74,24
664157,Travis Bergen,2021,10.67,6,8,1,2,1
664192,Joey Lucchesi,2021,38.33,41,11,4,19,8
664208,Phil Maton,2021,66.67,85,32,6,35,1
664208,Phil Maton,2021,41.33,61,20,4,21,1
664208,Phil Maton,2021,25.33,24,12,2,14,0
664285,Framber Valdez,2021,134.67,125,58,12,47,22
664294,Dauri Moreta,2021,3.67,4,1,1,1,0
664299,Cristian Javier,2021,101.33,130,53,16,40,9
664337,Miguel Yajure,2021,15.0,11,7,6,14,3
664353,José Urquidy,2021,107.0,90,19,17,43,20
664714,Ljay Newsome,2021,14.67,16,3,5,13,1
665152,Dean Kremer,2021,53.67,47,25,17,45,13
665620,Deivi García,2021,8.33,7,4,1,6,2
665621,Rony García,2021,3.67,2,2,1,1,0
665665,Reiver Sanmartin,2021,11.67,11,2,0,2,2
665795,Edward Cabrera,2021,26.33,28,19,6,17,7
665854,Luis Oviedo,2021,29.67,31,26,4,29,1
666120,Ian Anderson,2021,128.33,124,53,16,51,24
666129,Braxton Garrett,2021,34.0,32,20,3,19,7
666159,Matt Manning,2021,85.33,57,33,10,55,18
666200,Jesús Luzardo,2021,95.33,98,48,20,70,18
666200,Jesús Luzardo,2021,38.0,40,16,11,29,6
666200,Jesús Luzardo,2021,57.33,58,32,9,41,12
666201,Alek Manoah,2021,111.67,127,40,12,40,20
666205,Kyle Muller,2021,36.67,37,20,2,17,8
667297,Tommy Nance,2021,28.67,30,13,5,23,0
667498,Robert Dugger,2021,25.67,19,12,4,21,4
668676,Zach Plesac,2021,142.67,100,34,23,74,25
668678,Zac Gallen,2021,121.33,139,49,19,58,23
668820,Max Kranick,2021,38.67,32,19,4,27,9
668968,Hans Crouse,2021,7.0,2,7,2,4,2
669060,Bryse Wilson,2021,74.0,46,22,15,44,16
669060,Bryse Wilson,2021,40.33,23,10,8,22,8
669060,Bryse Wilson,2021,33.67,23,12,7,22,8
669145,Bruce Zimmermann,2021,64.33,56,22,14,36,13
669160,Dustin May,2021,23.0,35,6,4,7,5
669169,Jonathan Heasley,2021,14.67,6,3,3,8,3
669203,Corbin Burnes,2021,167.0,234,34,7,45,28
669211,Keegan Akin,2021,95.0,82,40,17,70,17
669212,Eli Morgan,2021,89.33,81,22,20,53,18
669214,Conner Menez,2021,14.0,15,3,2,6,1
669294,Paul Campbell,2021,26.67,26,10,5,19,1
669302,Logan Gilbert,2021,119.33,128,28,17,62,24
669330,Tyler Wells,2021,57.0,65,12,9,26,0
669358,Shane Baz,2021,13.33,18,3,3,3,3
669373,Tarik Skubal,2021,149.33,164,47,35,72,29
669424,Jimmy Lambert,2021,13.0,10,6,3,9,3
669432,Trevor Rogers,2021,133.0,157,46,6,39,25
669456,Shane Bieber,2021,96.67,134,33,11,34,16
669459,Kyle Nelson,2021,9.67,8,8,0,10,0
669622,Anthony Bender,2021,61.33,71,20,5,19,1
669674,Sam Long,2021,40.67,38,15,5,25,5
