date,id,home,away,hs,as,hsp,hsp_name,asp,asp_name,dh,venue
2023-05-04,718310,Chicago White Sox,Minnesota Twins,3,7,608337,Lucas Giolito,641154,Pablo López,1,4
2023-05-04,718313,Colorado Rockies,Milwaukee Brewers,9,6,657756,Connor Seabold,489119,Wade Miley,1,19
2023-05-04,718304,Oakland Athletics,Seattle Mariners,3,5,607968,Drew Rucinski,669923,George Kirby,1,10
2023-05-04,718308,Miami Marlins,Atlanta Braves,3,6,666200,Jesús Luzardo,689266,Dylan Dodd,1,4169
2023-05-04,718316,Boston Red Sox,Toronto Blue Jays,11,5,678394,Brayan Bello,592332,Kevin Gausman,1,3
2023-05-05,718303,Chicago Cubs,Miami Marlins,4,1,657006,Justin Steele,665795,Edward Cabrera,1,17
2023-05-05,718307,Pittsburgh Pirates,Toronto Blue Jays,0,4,448179,Rich Hill,605135,Chris Bassitt,1,31
2023-05-05,718305,Cincinnati Reds,Chicago White Sox,4,5,668881,Hunter Greene,458681,Lance Lynn,1,2602
2023-05-05,718300,Tampa Bay Rays,New York Yankees,5,4,630023,Yonny Chirinos,666745,Jhony Brito,1,12
2023-05-05,718301,Philadelphia Phillies,Boston Red Sox,3,5,554430,Zack Wheeler,519242,Chris Sale,1,2681
2023-05-05,718302,New York Mets,Colorado Rockies,1,0,673540,Kodai Senga,622608,Antonio Senzatela,1,3289
2023-05-05,718306,Cleveland Guardians,Minnesota Twins,0,2,685410,Peyton Battenfield,641927,Bailey Ober,1,5
2023-05-05,718298,Atlanta Braves,Baltimore Orioles,4,9,608331,Max Fried,665152,Dean Kremer,1,4705
2023-05-05,718299,Kansas City Royals,Oakland Athletics,8,12,641745,Brad Keller,666205,Kyle Muller,1,7
2023-05-05,718292,St. Louis Cardinals,Detroit Tigers,4,5,656756,Jordan Montgomery,571510,Matthew Boyd,1,2889
2023-05-05,718294,Los Angeles Angels,Texas Rangers,5,4,542881,Tyler Anderson,641540,Dane Dunning,1,1
2023-05-05,718296,Arizona Diamondbacks,Washington Nationals,3,1,518876,Merrill Kelly,680686,Josiah Gray,1,15
2023-05-05,718295,San Diego Padres,Los Angeles Dodgers,5,2,506433,Yu Darvish,477132,Clayton Kershaw,1,2680
2023-05-05,718297,Seattle Mariners,Houston Astros,4,6,622491,Luis Castillo,664299,Cristian Javier,1,680
2023-05-05,718293,San Francisco Giants,Milwaukee Brewers,6,4,640455,Sean Manaea,669203,Corbin Burnes,1,2395
2023-05-06,718288,St. Louis Cardinals,Detroit Tigers,5,6,425794,Adam Wainwright,605513,Spencer Turnbull,1,2889
2023-05-06,718289,Chicago Cubs,Miami Marlins,4,2,592767,Drew Smyly,598264,Matt Barnes,1,17
2023-05-06,718290,New York Mets,Colorado Rockies,2,5,656731,Tylor Megill,596295,Austin Gomber,1,3289
2023-05-06,718291,Tampa Bay Rays,New York Yankees,2,3,656876,Drew Rasmussen,593334,Domingo Germán,1,12
2023-05-06,718285,Cleveland Guardians,Minnesota Twins,4,3,671106,Logan Allen,543243,Sonny Gray,1,5
2023-05-06,718286,Pittsburgh Pirates,Toronto Blue Jays,2,8,670912,Johan Oviedo,621244,José Berríos,1,31
2023-05-06,718281,Cincinnati Reds,Chicago White Sox,5,3,666157,Nick Lodolo,605182,Mike Clevinger,1,2602
2023-05-06,718280,Kansas City Royals,Oakland Athletics,4,5,663903,Brady Singer,686610,Ken Waldichuk,1,7
2023-05-06,718284,Philadelphia Phillies,Boston Red Sox,4,7,663559,Bailey Falter,446372,Corey Kluber,1,2681
2023-05-06,718283,Atlanta Braves,Baltimore Orioles,5,4,675911,Spencer Strider,680694,Kyle Bradish,1,4705
2023-05-06,718287,San Francisco Giants,Milwaukee Brewers,4,1,502171,Alex Cobb,607067,Colin Rea,1,2395
2023-05-06,718282,Arizona Diamondbacks,Washington Nationals,8,7,674072,Tommy Henry,669022,MacKenzie Gore,1,15
2023-05-06,718279,San Diego Padres,Los Angeles Dodgers,1,2,605483,Blake Snell,669160,Dustin May,1,2680
2023-05-06,718275,Los Angeles Angels,Texas Rangers,1,10,672282,Reid Detmers,543135,Nathan Eovaldi,1,1
2023-05-06,718274,Seattle Mariners,Houston Astros,7,5,594835,Marco Gonzales,641585,J.P. France,1,680
2023-05-07,718277,Atlanta Braves,Baltimore Orioles,3,2,693821,Bryce Elder,669330,Tyler Wells,1,4705
2023-05-07,718278,Pittsburgh Pirates,Toronto Blue Jays,1,10,672710,Roansy Contreras,579328,Yusei Kikuchi,1,31
2023-05-07,718270,Philadelphia Phillies,Boston Red Sox,6,1,592836,Taijuan Walker,656557,Tanner Houck,1,2681
2023-05-07,718276,New York Mets,Colorado Rockies,6,13,664192,Joey Lucchesi,663372,Ryan Feltner,1,3289
2023-05-07,718273,Cleveland Guardians,Minnesota Twins,2,0,615698,Cal Quantrill,657746,Joe Ryan,1,5
2023-05-07,718271,Tampa Bay Rays,New York Yankees,8,7,642770,Javy Guerra,543037,Gerrit Cole,1,12
2023-05-07,718268,Kansas City Royals,Oakland Athletics,5,1,642232,Ryan Yarbrough,695243,Mason Miller,1,7
2023-05-07,718272,St. Louis Cardinals,Detroit Tigers,12,6,571927,Steven Matz,656412,Alex Faedo,1,2889
2023-05-07,718269,Chicago Cubs,Miami Marlins,4,5,669713,Hayden Wesneski,645261,Sandy Alcantara,1,17
2023-05-07,718267,San Francisco Giants,Milwaukee Brewers,3,7,548389,Ross Stripling,605288,Adrian Houser,1,2395
2023-05-07,718264,Los Angeles Angels,Texas Rangers,8,16,660761,José Suarez,527048,Martín Pérez,1,1
2023-05-07,718263,Arizona Diamondbacks,Washington Nationals,8,9,669194,Ryne Nelson,592866,Trevor Williams,1,15
2023-05-07,718265,Seattle Mariners,Houston Astros,3,1,682243,Bryce Miller,656232,Brandon Bielak,1,680
2023-05-07,718262,Cincinnati Reds,Chicago White Sox,4,17,668933,Graham Ashcraft,656629,Michael Kopech,1,2602
2023-05-07,718266,San Diego Padres,Los Angeles Dodgers,2,5,605397,Joe Musgrove,628711,Julio Urías,1,2680
2023-05-08,718261,Cleveland Guardians,Detroit Tigers,2,6,676440,Tanner Bibee,666214,Joey Wentz,1,5
2023-05-08,718258,Pittsburgh Pirates,Colorado Rockies,2,0,656605,Mitch Keller,607536,Kyle Freeland,1,31
2023-05-08,718259,Baltimore Orioles,Tampa Bay Rays,0,3,502043,Kyle Gibson,663556,Shane McClanahan,1,2
2023-05-08,718255,New York Yankees,Oakland Athletics,7,2,641482,Nestor Cortes,676664,JP Sears,1,3313
2023-05-08,718256,Chicago Cubs,St. Louis Cardinals,1,3,573186,Marcus Stroman,571945,Miles Mikolas,1,17
2023-05-08,718253,Kansas City Royals,Chicago White Sox,12,5,425844,Zack Greinke,656302,Dylan Cease,1,7
2023-05-08,718257,Milwaukee Brewers,Los Angeles Dodgers,9,3,642547,Freddy Peralta,664062,Tony Gonsolin,1,32
2023-05-08,718254,Los Angeles Angels,Houston Astros,6,4,663776,Patrick Sandoval,686613,Hunter Brown,1,1
2023-05-08,718251,Seattle Mariners,Texas Rangers,1,2,669302,Logan Gilbert,592351,Jon Gray,1,680
2023-05-08,718249,Arizona Diamondbacks,Miami Marlins,5,2,668678,Zac Gallen,666129,Braxton Garrett,1,15
2023-05-08,718260,San Francisco Giants,Washington Nationals,1,5,543101,Anthony DeSclafani,663623,Jake Irvin,1,2395
2023-05-09,718248,Cleveland Guardians,Detroit Tigers,2,0,669456,Shane Bieber,547179,Michael Lorenzen,1,5
2023-05-09,718252,Pittsburgh Pirates,Colorado Rockies,1,10,682847,Luis Ortiz,657756,Connor Seabold,1,31
2023-05-09,718246,Baltimore Orioles,Tampa Bay Rays,4,2,680570,Grayson Rodriguez,621107,Zach Eflin,1,2
2023-05-09,718243,Cincinnati Reds,New York Mets,7,6,596133,Luke Weaver,656849,David Peterson,1,2602
2023-05-09,718244,Philadelphia Phillies,Toronto Blue Jays,8,4,605400,Aaron Nola,666201,Alek Manoah,1,2681
2023-05-09,718247,New York Yankees,Oakland Athletics,10,5,657376,Clarke Schmidt,607968,Drew Rucinski,1,3313
2023-05-09,718245,Atlanta Braves,Boston Red Sox,9,3,450203,Charlie Morton,601713,Nick Pivetta,1,4705
2023-05-09,718240,Chicago Cubs,St. Louis Cardinals,4,6,592791,Jameson Taillon,656427,Jack Flaherty,1,17
2023-05-09,718242,Minnesota Twins,San Diego Padres,1,6,686973,Louis Varland,608379,Michael Wacha,1,3312
2023-05-09,718238,Kansas City Royals,Chicago White Sox,2,4,543475,Jordan Lyles,608337,Lucas Giolito,1,7
2023-05-09,718241,Milwaukee Brewers,Los Angeles Dodgers,2,6,641778,Eric Lauer,592789,Noah Syndergaard,1,32
2023-05-09,718237,Los Angeles Angels,Houston Astros,1,3,660271,Shohei Ohtani,664285,Framber Valdez,1,1
2023-05-09,718239,Seattle Mariners,Texas Rangers,5,0,669923,George Kirby,571760,Andrew Heaney,1,680
2023-05-09,718236,Arizona Diamondbacks,Miami Marlins,2,6,694297,Brandon Pfaadt,666200,Jesús Luzardo,1,15
2023-05-09,718250,San Francisco Giants,Washington Nationals,4,1,657277,Logan Webb,571578,Patrick Corbin,1,2395
2023-05-10,718231,Pittsburgh Pirates,Colorado Rockies,3,4,448179,Rich Hill,622608,Antonio Senzatela,1,31
2023-05-10,718232,New York Yankees,Oakland Athletics,11,3,666745,Jhony Brito,666205,Kyle Muller,1,3313
2023-05-10,718234,Cleveland Guardians,Detroit Tigers,0,5,685410,Peyton Battenfield,593958,Eduardo Rodriguez,1,5
2023-05-10,718228,Milwaukee Brewers,Los Angeles Dodgers,1,8,489119,Wade Miley,477132,Clayton Kershaw,1,32
2023-05-10,718229,Seattle Mariners,Texas Rangers,3,4,622491,Luis Castillo,641540,Dane Dunning,1,680
2023-05-10,718226,Arizona Diamondbacks,Miami Marlins,4,5,518876,Merrill Kelly,665795,Edward Cabrera,1,15
2023-05-10,718230,San Francisco Giants,Washington Nationals,6,11,640455,Sean Manaea,680686,Josiah Gray,1,2395
2023-05-10,718233,Philadelphia Phillies,Toronto Blue Jays,2,1,554430,Zack Wheeler,592332,Kevin Gausman,1,2681
2023-05-10,718235,Los Angeles Angels,Houston Astros,4,5,656288,Griffin Canning,664299,Cristian Javier,1,1
2023-05-10,718227,Baltimore Orioles,Tampa Bay Rays,2,1,665152,Dean Kremer,656222,Jalen Beeks,1,2
2023-05-10,718225,Cincinnati Reds,New York Mets,1,2,668881,Hunter Greene,434378,Justin Verlander,1,2602
2023-05-10,718220,Atlanta Braves,Boston Red Sox,2,5,669276,Dylan Lee,678394,Brayan Bello,1,4705
2023-05-10,718221,Chicago Cubs,St. Louis Cardinals,10,4,657006,Justin Steele,656756,Jordan Montgomery,1,17
2023-05-10,718224,Minnesota Twins,San Diego Padres,4,3,641154,Pablo López,607625,Seth Lugo,1,3312
2023-05-10,718222,Kansas City Royals,Chicago White Sox,9,1,641745,Brad Keller,458681,Lance Lynn,1,7
2023-05-11,718223,Cincinnati Reds,New York Mets,5,0,571882,Derek Law,673540,Kodai Senga,1,2602
2023-05-11,718216,Minnesota Twins,San Diego Padres,5,3,641927,Bailey Ober,506433,Yu Darvish,1,3312
2023-05-11,718218,Kansas City Royals,Chicago White Sox,4,3,663903,Brady Singer,605182,Mike Clevinger,1,7
2023-05-11,718219,New York Yankees,Tampa Bay Rays,2,8,593334,Domingo Germán,656876,Drew Rasmussen,1,3313
2023-05-11,718215,Arizona Diamondbacks,San Francisco Giants,2,6,674072,Tommy Henry,502171,Alex Cobb,1,15
2023-05-11,718217,Oakland Athletics,Texas Rangers,0,4,665622,Luis Medina,543135,Nathan Eovaldi,1,10
2023-05-12,718208,Detroit Tigers,Seattle Mariners,2,9,571510,Matthew Boyd,594835,Marco Gonzales,1,2394
2023-05-12,718212,Miami Marlins,Cincinnati Reds,4,7,691587,Eury Pérez,668933,Graham Ashcraft,1,4169
2023-05-12,718214,Washington Nationals,New York Mets,2,3,669022,MacKenzie Gore,656731,Tylor Megill,1,3309
2023-05-12,718213,Baltimore Orioles,Pittsburgh Pirates,6,3,680694,Kyle Bradish,670912,Johan Oviedo,1,2
2023-05-12,718210,New York Yankees,Tampa Bay Rays,6,5,543037,Gerrit Cole,665001,Trevor Kelley,1,3313
2023-05-12,718206,Toronto Blue Jays,Atlanta Braves,3,0,605135,Chris Bassitt,675911,Spencer Strider,1,14
2023-05-12,718205,Cleveland Guardians,Los Angeles Angels,4,5,671106,Logan Allen,542881,Tyler Anderson,1,5
2023-05-12,718211,Boston Red Sox,St. Louis Cardinals,6,8,572020,James Paxton,425794,Adam Wainwright,1,3
2023-05-12,718209,Minnesota Twins,Chicago Cubs,2,6,543243,Sonny Gray,592767,Drew Smyly,1,3312
2023-05-12,718207,Chicago White Sox,Houston Astros,1,5,656629,Michael Kopech,641585,J.P. France,1,4
2023-05-12,718204,Milwaukee Brewers,Kansas City Royals,5,1,669203,Corbin Burnes,657031,Josh Taylor,1,32
2023-05-12,718202,Colorado Rockies,Philadelphia Phillies,3,6,596295,Austin Gomber,592836,Taijuan Walker,1,19
2023-05-12,718199,Arizona Diamondbacks,San Francisco Giants,7,5,669194,Ryne Nelson,605154,John Brebbia,1,15
2023-05-12,718200,Oakland Athletics,Texas Rangers,9,7,686610,Ken Waldichuk,527048,Martín Pérez,1,10
2023-05-12,718201,Los Angeles Dodgers,San Diego Padres,4,2,669160,Dustin May,605483,Blake Snell,1,22
2023-05-13,718197,New York Yankees,Tampa Bay Rays,9,8,641482,Nestor Cortes,663556,Shane McClanahan,1,3313
2023-05-13,718194,Detroit Tigers,Seattle Mariners,0,5,656412,Alex Faedo,682243,Bryce Miller,1,2394
2023-05-13,718198,Miami Marlins,Cincinnati Reds,5,6,645261,Sandy Alcantara,571882,Derek Law,1,4169
2023-05-13,718195,Minnesota Twins,Chicago Cubs,11,1,657746,Joe Ryan,669713,Hayden Wesneski,1,3312
2023-05-13,718192,Toronto Blue Jays,Atlanta Braves,5,2,621244,José Berríos,693821,Bryce Elder,1,14
2023-05-13,718203,Washington Nationals,New York Mets,3,2,592866,Trevor Williams,668665,Stephen Nogosek,1,3309
2023-05-13,718190,Oakland Athletics,Texas Rangers,0,5,621076,James Kaprielian,592351,Jon Gray,1,10
2023-05-13,718196,Boston Red Sox,St. Louis Cardinals,3,4,519242,Chris Sale,571927,Steven Matz,1,3
2023-05-13,718191,Cleveland Guardians,Los Angeles Angels,8,6,615698,Cal Quantrill,672282,Reid Detmers,1,5
2023-05-13,718193,Baltimore Orioles,Pittsburgh Pirates,2,0,669330,Tyler Wells,672710,Roansy Contreras,1,2
2023-05-13,718183,Milwaukee Brewers,Kansas City Royals,4,3,605288,Adrian Houser,425844,Zack Greinke,1,32
2023-05-13,718185,Los Angeles Dodgers,San Diego Padres,4,2,628711,Julio Urías,605397,Joe Musgrove,1,22
2023-05-13,718189,Chicago White Sox,Houston Astros,3,1,656302,Dylan Cease,656232,Brandon Bielak,1,4
2023-05-13,718184,Arizona Diamondbacks,San Francisco Giants,7,2,668678,Zac Gallen,543101,Anthony DeSclafani,1,15
2023-05-13,718188,Colorado Rockies,Philadelphia Phillies,4,7,663372,Ryan Feltner,624133,Ranger Suarez,1,19
2023-05-14,718182,Cleveland Guardians,Los Angeles Angels,4,3,676440,Tanner Bibee,663776,Patrick Sandoval,1,5
2023-05-13,718203,Washington Nationals,New York Mets,3,2,592866,Trevor Williams,668665,Stephen Nogosek,1,3309
2023-05-14,718179,Baltimore Orioles,Pittsburgh Pirates,0,4,502043,Kyle Gibson,656605,Mitch Keller,1,2
2023-05-14,718180,New York Yankees,Tampa Bay Rays,7,8,657376,Clarke Schmidt,621107,Zach Eflin,1,3313
2023-05-14,718181,Toronto Blue Jays,Atlanta Braves,6,5,579328,Yusei Kikuchi,543521,Collin McHugh,1,14
2023-05-14,718173,Detroit Tigers,Seattle Mariners,5,3,666214,Joey Wentz,669302,Logan Gilbert,1,2394
2023-05-14,718178,Miami Marlins,Cincinnati Reds,3,1,666129,Braxton Garrett,596133,Luke Weaver,1,4169
2023-05-14,718175,Minnesota Twins,Chicago Cubs,16,3,686973,Louis Varland,573186,Marcus Stroman,1,3312
2023-05-14,718176,Chicago White Sox,Houston Astros,3,4,608337,Lucas Giolito,686613,Hunter Brown,1,4
2023-05-14,718177,Milwaukee Brewers,Kansas City Royals,9,6,607067,Colin Rea,543475,Jordan Lyles,1,32
2023-05-14,718174,Colorado Rockies,Philadelphia Phillies,4,0,607536,Kyle Freeland,605400,Aaron Nola,1,19
2023-05-14,718172,Oakland Athletics,Texas Rangers,3,11,676664,JP Sears,571760,Andrew Heaney,1,10
2023-05-14,718168,Los Angeles Dodgers,San Diego Padres,4,0,664062,Tony Gonsolin,677960,Ryan Weathers,1,22
2023-05-14,718169,Arizona Diamondbacks,San Francisco Giants,2,1,694297,Brandon Pfaadt,657277,Logan Webb,1,15
2023-05-14,718186,Washington Nationals,New York Mets,2,8,663623,Jake Irvin,453286,Max Scherzer,1,3309
2023-05-14,718187,Boston Red Sox,St. Louis Cardinals,1,9,446372,Corey Kluber,571945,Miles Mikolas,1,3
2023-05-15,718167,Washington Nationals,New York Mets,10,3,571578,Patrick Corbin,656849,David Peterson,1,3309
2023-05-15,718171,Baltimore Orioles,Los Angeles Angels,5,9,680570,Grayson Rodriguez,660271,Shohei Ohtani,1,2
2023-05-15,718164,Toronto Blue Jays,New York Yankees,4,7,666201,Alek Manoah,622772,Jimmy Cordero,1,14
2023-05-15,718163,Boston Red Sox,Seattle Mariners,1,10,656557,Tanner Houck,669923,George Kirby,1,3
2023-05-15,718166,St. Louis Cardinals,Milwaukee Brewers,18,1,656427,Jack Flaherty,642547,Freddy Peralta,1,2889
2023-05-15,718165,Texas Rangers,Atlanta Braves,0,12,674003,Cody Bradford,450203,Charlie Morton,1,5325
2023-05-15,718158,Houston Astros,Chicago Cubs,6,4,664285,Framber Valdez,592791,Jameson Taillon,1,2392
2023-05-15,718161,Colorado Rockies,Cincinnati Reds,9,8,657756,Connor Seabold,668881,Hunter Greene,1,19
2023-05-15,718160,Oakland Athletics,Arizona Diamondbacks,2,5,607968,Drew Rucinski,518876,Merrill Kelly,1,10
2023-05-15,718162,San Diego Padres,Kansas City Royals,4,0,608379,Michael Wacha,641745,Brad Keller,1,2680
2023-05-15,718170,San Francisco Giants,Philadelphia Phillies,6,3,622072,Alex Wood,641401,Connor Brogdon,1,2395
2023-05-15,718159,Los Angeles Dodgers,Minnesota Twins,9,8,592789,Noah Syndergaard,641154,Pablo López,1,22
2023-05-16,718154,Baltimore Orioles,Los Angeles Angels,7,3,665152,Dean Kremer,681217,Chase Silseth,1,2
2023-05-16,718155,Detroit Tigers,Pittsburgh Pirates,4,0,547179,Michael Lorenzen,682847,Luis Ortiz,1,2394
2023-05-16,718153,Miami Marlins,Washington Nationals,5,4,666200,Jesús Luzardo,680686,Josiah Gray,1,4169
2023-05-16,718157,Toronto Blue Jays,New York Yankees,3,6,592332,Kevin Gausman,593334,Domingo Germán,1,14
2023-05-16,718149,Boston Red Sox,Seattle Mariners,9,4,601713,Nick Pivetta,622491,Luis Castillo,1,3
2023-05-16,718150,New York Mets,Tampa Bay Rays,5,8,434378,Justin Verlander,656222,Jalen Beeks,1,3289
2023-05-16,718151,St. Louis Cardinals,Milwaukee Brewers,2,3,656756,Jordan Montgomery,489119,Wade Miley,1,2889
2023-05-16,718148,Texas Rangers,Atlanta Braves,7,4,641540,Dane Dunning,694363,Jared Shuster,1,5325
2023-05-16,718152,Houston Astros,Chicago Cubs,7,3,664299,Cristian Javier,657006,Justin Steele,1,2392
2023-05-16,718147,Chicago White Sox,Cleveland Guardians,8,3,458681,Lance Lynn,669456,Shane Bieber,1,4
2023-05-16,718145,Colorado Rockies,Cincinnati Reds,1,3,502624,Chase Anderson,682227,Brandon Williamson,1,19
2023-05-16,718146,Oakland Athletics,Arizona Diamondbacks,9,8,666205,Kyle Muller,674072,Tommy Henry,1,10
2023-05-16,718144,San Diego Padres,Kansas City Royals,4,5,607625,Seth Lugo,663903,Brady Singer,1,2680
2023-05-16,718156,San Francisco Giants,Philadelphia Phillies,4,3,502171,Alex Cobb,554430,Zack Wheeler,1,2395
2023-05-16,718141,Los Angeles Dodgers,Minnesota Twins,1,5,477132,Clayton Kershaw,641927,Bailey Ober,1,22
2023-05-17,718142,Detroit Tigers,Pittsburgh Pirates,0,8,593958,Eduardo Rodriguez,448179,Rich Hill,1,2394
2023-05-17,718138,Colorado Rockies,Cincinnati Reds,11,6,596295,Austin Gomber,668933,Graham Ashcraft,1,19
2023-05-17,718136,Los Angeles Dodgers,Minnesota Twins,7,3,669160,Dustin May,543243,Sonny Gray,1,22
2023-05-17,718139,Oakland Athletics,Arizona Diamondbacks,3,5,665622,Luis Medina,669194,Ryne Nelson,1,10
2023-05-17,718143,San Francisco Giants,Philadelphia Phillies,7,4,548389,Ross Stripling,592836,Taijuan Walker,1,2395
2023-05-17,718140,San Diego Padres,Kansas City Royals,3,4,506433,Yu Darvish,672578,Carlos Hernández,1,2680
2023-05-17,718137,Baltimore Orioles,Los Angeles Angels,3,1,680694,Kyle Bradish,656288,Griffin Canning,1,2
2023-05-17,718132,Miami Marlins,Washington Nationals,4,3,665795,Edward Cabrera,669022,MacKenzie Gore,1,4169
2023-05-17,718134,Toronto Blue Jays,New York Yankees,3,0,605135,Chris Bassitt,543037,Gerrit Cole,1,14
2023-05-17,718133,Boston Red Sox,Seattle Mariners,12,3,678394,Brayan Bello,594835,Marco Gonzales,1,3
2023-05-17,718135,New York Mets,Tampa Bay Rays,8,7,673540,Kodai Senga,676596,Josh Fleming,1,3289
2023-05-17,718131,St. Louis Cardinals,Milwaukee Brewers,3,0,669461,Matthew Liberatore,669203,Corbin Burnes,1,2889
2023-05-17,718126,Texas Rangers,Atlanta Braves,5,6,543135,Nathan Eovaldi,675911,Spencer Strider,1,5325
2023-05-17,718127,Houston Astros,Chicago Cubs,7,6,641585,J.P. France,592767,Drew Smyly,1,2392
2023-05-17,718129,Chicago White Sox,Cleveland Guardians,7,2,605182,Mike Clevinger,685410,Peyton Battenfield,1,4
2023-05-18,718128,Baltimore Orioles,Los Angeles Angels,5,6,669330,Tyler Wells,542881,Tyler Anderson,1,2
2023-05-18,718122,New York Mets,Tampa Bay Rays,3,2,656731,Tylor Megill,671737,Taj Bradley,1,3289
2023-05-18,718130,Miami Marlins,Washington Nationals,5,3,691587,Eury Pérez,592866,Trevor Williams,1,4169
2023-05-18,718125,Chicago White Sox,Cleveland Guardians,1,3,656302,Dylan Cease,671106,Logan Allen,1,4
2023-05-18,718121,Toronto Blue Jays,New York Yankees,2,4,621244,José Berríos,641482,Nestor Cortes,1,14
2023-05-18,718124,St. Louis Cardinals,Los Angeles Dodgers,16,8,425794,Adam Wainwright,628711,Julio Urías,1,2889
2023-05-19,718118,Pittsburgh Pirates,Arizona Diamondbacks,13,3,670912,Johan Oviedo,668678,Zac Gallen,1,31
2023-05-19,718120,Cincinnati Reds,New York Yankees,2,6,594902,Ben Lively,657376,Clarke Schmidt,1,2602
2023-05-19,718117,Tampa Bay Rays,Milwaukee Brewers,1,0,663556,Shane McClanahan,605288,Adrian Houser,1,12
2023-05-19,718123,Washington Nationals,Detroit Tigers,6,8,663623,Jake Irvin,571510,Matthew Boyd,1,3309
2023-05-19,718116,Philadelphia Phillies,Chicago Cubs,1,10,624133,Ranger Suarez,573186,Marcus Stroman,1,2681
2023-05-19,718115,Toronto Blue Jays,Baltimore Orioles,2,6,579328,Yusei Kikuchi,502043,Kyle Gibson,1,14
2023-05-19,718119,New York Mets,Cleveland Guardians,10,9,471911,Carlos Carrasco,615698,Cal Quantrill,1,3289
2023-05-19,718110,Atlanta Braves,Seattle Mariners,6,2,693821,Bryce Elder,682243,Bryce Miller,1,4705
2023-05-19,718114,Texas Rangers,Colorado Rockies,7,2,527048,Martín Pérez,666154,Karl Kauffmann,1,5325
2023-05-19,718112,Houston Astros,Oakland Athletics,5,1,656232,Brandon Bielak,686610,Ken Waldichuk,1,2392
2023-05-19,718111,Chicago White Sox,Kansas City Royals,2,0,656629,Michael Kopech,425844,Zack Greinke,1,4
2023-05-19,718113,St. Louis Cardinals,Los Angeles Dodgers,0,5,571927,Steven Matz,664062,Tony Gonsolin,1,2889
2023-05-19,718106,Los Angeles Angels,Minnesota Twins,5,4,672282,Reid Detmers,657746,Joe Ryan,1,1
2023-05-19,718107,San Diego Padres,Boston Red Sox,1,6,605483,Blake Snell,572020,James Paxton,1,2680
2023-05-19,718105,San Francisco Giants,Miami Marlins,4,3,543101,Anthony DeSclafani,645261,Sandy Alcantara,1,2395
2023-05-20,718104,Chicago White Sox,Kansas City Royals,5,1,608337,Lucas Giolito,543475,Jordan Lyles,1,4
2023-05-20,718102,Toronto Blue Jays,Baltimore Orioles,5,6,666201,Alek Manoah,680570,Grayson Rodriguez,1,14
2023-05-20,718108,Washington Nationals,Detroit Tigers,5,2,571578,Patrick Corbin,656412,Alex Faedo,1,3309
2023-05-20,718101,Pittsburgh Pirates,Arizona Diamondbacks,3,4,656605,Mitch Keller,694297,Brandon Pfaadt,1,31
2023-05-20,718100,Texas Rangers,Colorado Rockies,11,5,592351,Jon Gray,607536,Kyle Freeland,1,5325
2023-05-20,718097,Philadelphia Phillies,Chicago Cubs,12,3,605400,Aaron Nola,592791,Jameson Taillon,1,2681
2023-05-20,718103,San Francisco Giants,Miami Marlins,0,1,657277,Logan Webb,666129,Braxton Garrett,1,2395
2023-05-20,718098,Houston Astros,Oakland Athletics,3,2,686613,Hunter Brown,676664,JP Sears,1,2392
2023-05-20,718095,Cincinnati Reds,New York Yankees,4,7,596133,Luke Weaver,666745,Jhony Brito,1,2602
2023-05-20,718093,Tampa Bay Rays,Milwaukee Brewers,8,4,621107,Zach Eflin,641778,Eric Lauer,1,12
2023-05-20,718109,St. Louis Cardinals,Los Angeles Dodgers,6,5,571945,Miles Mikolas,592789,Noah Syndergaard,1,2889
2023-05-20,718094,Atlanta Braves,Seattle Mariners,3,7,445926,Jesse Chavez,669302,Logan Gilbert,1,4705
2023-05-20,718096,Los Angeles Angels,Minnesota Twins,2,6,663776,Patrick Sandoval,686973,Louis Varland,1,1
2023-05-20,718092,San Diego Padres,Boston Red Sox,2,4,605397,Joe Musgrove,519242,Chris Sale,1,2680
2023-05-21,718085,Cincinnati Reds,New York Yankees,1,4,668881,Hunter Greene,622663,Luis Severino,1,2602
2023-05-21,718089,Washington Nationals,Detroit Tigers,6,4,680686,Josiah Gray,666214,Joey Wentz,1,3309
2023-05-21,718091,Pittsburgh Pirates,Arizona Diamondbacks,3,8,672710,Roansy Contreras,518876,Merrill Kelly,1,31
2023-05-21,718088,Philadelphia Phillies,Chicago Cubs,2,1,592836,Taijuan Walker,657006,Justin Steele,1,2681
2023-05-21,718090,Atlanta Braves,Seattle Mariners,3,2,694363,Jared Shuster,669923,George Kirby,1,4705
2023-05-21,718087,Toronto Blue Jays,Baltimore Orioles,3,8,592332,Kevin Gausman,665152,Dean Kremer,1,14
2023-05-21,718099,New York Mets,Cleveland Guardians,5,4,453286,Max Scherzer,676440,Tanner Bibee,1,3289
2023-05-21,718082,New York Mets,Cleveland Guardians,2,1,434378,Justin Verlander,669456,Shane Bieber,2,3289
2023-05-21,718081,Tampa Bay Rays,Milwaukee Brewers,4,6,656222,Jalen Beeks,642547,Freddy Peralta,1,12
2023-05-21,718086,Houston Astros,Oakland Athletics,2,0,664285,Framber Valdez,621076,James Kaprielian,1,2392
2023-05-21,718084,Chicago White Sox,Kansas City Royals,5,2,458681,Lance Lynn,672578,Carlos Hernández,1,4
2023-05-21,718083,St. Louis Cardinals,Los Angeles Dodgers,10,5,656427,Jack Flaherty,477132,Clayton Kershaw,1,2889
