date,id,home,away,hs,as,ot,hsog,asog,hpp,app
2022-10-15,2022020037,Seattle Kraken,Vegas Golden Knights,2,5,0,33.0,30.0,,
2022-10-15,2022020038,San Jose Sharks,Chicago Blackhawks,2,5,0,26.0,25.0,,
2022-10-17,2022020039,New York Rangers,Anaheim Ducks,6,4,0,43.0,22.0,,
2022-10-17,2022020040,Toronto Maple Leafs,Arizona Coyotes,2,4,0,28.0,19.0,,
2022-10-17,2022020041,Boston Bruins,Florida Panthers,5,3,0,34.0,41.0,,
2022-10-17,2022020042,Montréal Canadiens,Pittsburgh Penguins,3,2,1,39.0,28.0,,
2022-10-17,2022020043,Washington Capitals,Vancouver Canucks,6,4,0,30.0,30.0,,
2022-10-17,2022020044,Detroit Red Wings,Los Angeles Kings,4,5,1,33.0,36.0,,
2022-10-17,2022020045,Minnesota Wild,Colorado Avalanche,3,6,0,39.0,38.0,,
2022-10-17,2022020046,Dallas Stars,Winnipeg Jets,4,1,0,29.0,25.0,,
2022-10-17,2022020047,Seattle Kraken,Carolina Hurricanes,1,5,0,23.0,34.0,,
2022-10-18,2022020048,New Jersey Devils,Anaheim Ducks,4,2,0,41.0,20.0,,
2022-10-18,2022020049,Ottawa Senators,Boston Bruins,7,5,0,31.0,34.0,,
2022-10-18,2022020050,Columbus Blue Jackets,Vancouver Canucks,4,3,1,33.0,35.0,,
2022-10-18,2022020051,New York Islanders,San Jose Sharks,5,2,0,46.0,28.0,,
2022-10-18,2022020052,Nashville Predators,Los Angeles Kings,3,4,1,32.0,35.0,,
2022-10-18,2022020053,Tampa Bay Lightning,Philadelphia Flyers,2,3,0,38.0,24.0,,
2022-10-18,2022020054,Edmonton Oilers,Buffalo Sabres,2,4,0,48.0,24.0,,
2022-10-18,2022020055,Calgary Flames,Vegas Golden Knights,3,2,0,40.0,21.0,,
2022-10-19,2022020056,Florida Panthers,Philadelphia Flyers,4,3,0,36.0,33.0,,
2022-10-19,2022020057,Colorado Avalanche,Winnipeg Jets,3,4,1,33.0,28.0,,
2022-10-19,2022020058,Seattle Kraken,St. Louis Blues,3,4,1,35.0,28.0,,
2022-10-20,2022020059,Boston Bruins,Anaheim Ducks,2,1,1,36.0,31.0,,
2022-10-20,2022020060,Montréal Canadiens,Arizona Coyotes,6,2,0,30.0,27.0,,
2022-10-20,2022020061,Toronto Maple Leafs,Dallas Stars,3,2,1,43.0,28.0,,
2022-10-20,2022020062,Pittsburgh Penguins,Los Angeles Kings,6,1,0,34.0,40.0,,
2022-10-20,2022020063,Columbus Blue Jackets,Nashville Predators,5,3,0,42.0,26.0,,
2022-10-20,2022020064,New York Rangers,San Jose Sharks,2,3,1,23.0,27.0,,
2022-10-20,2022020065,Ottawa Senators,Washington Capitals,5,2,0,44.0,24.0,,
2022-10-20,2022020066,New York Islanders,New Jersey Devils,1,4,0,17.0,43.0,,
2022-10-20,2022020067,Minnesota Wild,Vancouver Canucks,4,3,1,37.0,26.0,,
2022-10-20,2022020068,Calgary Flames,Buffalo Sabres,3,6,0,43.0,32.0,,
2022-10-20,2022020069,Edmonton Oilers,Carolina Hurricanes,6,4,0,33.0,40.0,,
2022-10-20,2022020070,Vegas Golden Knights,Winnipeg Jets,5,2,0,32.0,28.0,,
2022-10-21,2022020071,Florida Panthers,Tampa Bay Lightning,2,3,1,38.0,32.0,,
2022-10-21,2022020072,Chicago Blackhawks,Detroit Red Wings,4,3,1,29.0,28.0,,
2022-10-21,2022020073,Colorado Avalanche,Seattle Kraken,2,3,0,20.0,38.0,,
2022-10-22,2022020074,Boston Bruins,Minnesota Wild,4,3,1,43.0,27.0,,
2022-10-22,2022020075,New Jersey Devils,San Jose Sharks,2,1,0,36.0,22.0,,
2022-10-22,2022020076,Ottawa Senators,Arizona Coyotes,6,2,0,32.0,22.0,,
2022-10-22,2022020077,Edmonton Oilers,St. Louis Blues,0,2,0,23.0,22.0,,
2022-10-22,2022020078,Montréal Canadiens,Dallas Stars,2,5,0,34.0,30.0,,
2022-10-22,2022020079,Washington Capitals,Los Angeles Kings,4,3,0,32.0,26.0,,
2022-10-22,2022020080,Tampa Bay Lightning,New York Islanders,5,3,0,26.0,35.0,,
2022-10-22,2022020081,Columbus Blue Jackets,Pittsburgh Penguins,3,6,0,32.0,39.0,,
2022-10-22,2022020082,Winnipeg Jets,Toronto Maple Leafs,1,4,0,31.0,28.0,,
2022-10-22,2022020083,Nashville Predators,Philadelphia Flyers,1,3,0,32.0,25.0,,
2022-10-22,2022020084,Vancouver Canucks,Buffalo Sabres,1,5,0,30.0,27.0,,
2022-10-22,2022020085,Calgary Flames,Carolina Hurricanes,3,2,1,32.0,27.0,,
2022-10-22,2022020086,Vegas Golden Knights,Colorado Avalanche,2,3,0,35.0,25.0,,
2022-10-23,2022020087,Chicago Blackhawks,Seattle Kraken,5,4,0,27.0,34.0,,
2022-10-23,2022020088,Detroit Red Wings,Anaheim Ducks,5,1,0,41.0,33.0,,
2022-10-23,2022020089,New York Rangers,Columbus Blue Jackets,1,5,0,31.0,21.0,,
2022-10-23,2022020090,Florida Panthers,New York Islanders,3,2,0,32.0,26.0,,
2022-10-23,2022020091,Philadelphia Flyers,San Jose Sharks,0,3,0,30.0,25.0,,
2022-10-24,2022020092,Ottawa Senators,Dallas Stars,4,2,0,32.0,31.0,,
2022-10-24,2022020093,New Jersey Devils,Washington Capitals,3,6,0,41.0,22.0,,
2022-10-24,2022020094,Edmonton Oilers,Pittsburgh Penguins,6,3,0,47.0,35.0,,
2022-10-24,2022020095,Winnipeg Jets,St. Louis Blues,4,0,0,43.0,25.0,,
2022-10-24,2022020096,Vegas Golden Knights,Toronto Maple Leafs,3,1,0,33.0,23.0,,
2022-10-24,2022020097,Vancouver Canucks,Carolina Hurricanes,2,3,0,16.0,39.0,,
2022-10-25,2022020098,Columbus Blue Jackets,Arizona Coyotes,3,6,0,33.0,19.0,,
2022-10-25,2022020099,New York Rangers,Colorado Avalanche,2,3,1,46.0,44.0,,
2022-10-25,2022020100,Boston Bruins,Dallas Stars,3,1,0,29.0,31.0,,
2022-10-25,2022020101,Montréal Canadiens,Minnesota Wild,1,3,0,27.0,31.0,,
2022-10-25,2022020102,Detroit Red Wings,New Jersey Devils,2,6,0,22.0,41.0,,
2022-10-25,2022020103,Chicago Blackhawks,Florida Panthers,4,2,0,22.0,31.0,,
2022-10-25,2022020104,Calgary Flames,Pittsburgh Penguins,4,1,0,36.0,33.0,,
2022-10-25,2022020105,Seattle Kraken,Buffalo Sabres,5,1,0,24.0,16.0,,
2022-10-25,2022020106,Los Angeles Kings,Tampa Bay Lightning,4,2,0,33.0,25.0,,
2022-10-25,2022020107,San Jose Sharks,Vegas Golden Knights,2,4,0,31.0,31.0,,
2022-10-26,2022020108,New York Islanders,New York Rangers,3,0,0,29.0,41.0,,
2022-10-26,2022020109,St. Louis Blues,Edmonton Oilers,1,3,0,38.0,28.0,,
2022-10-26,2022020110,Anaheim Ducks,Tampa Bay Lightning,2,4,0,21.0,30.0,,
2022-10-27,2022020111,Boston Bruins,Detroit Red Wings,5,1,0,33.0,29.0,,
2022-10-27,2022020112,Philadelphia Flyers,Florida Panthers,4,3,0,22.0,51.0,,
2022-10-27,2022020113,Ottawa Senators,Minnesota Wild,2,4,0,29.0,40.0,,
2022-10-27,2022020114,Buffalo Sabres,Montréal Canadiens,2,3,0,45.0,34.0,,
2022-10-27,2022020115,Nashville Predators,St. Louis Blues,6,2,0,42.0,35.0,,
2022-10-27,2022020116,Chicago Blackhawks,Edmonton Oilers,5,6,0,36.0,38.0,,
2022-10-27,2022020117,Dallas Stars,Washington Capitals,2,0,0,27.0,27.0,,
2022-10-27,2022020118,Seattle Kraken,Vancouver Canucks,4,5,0,36.0,19.0,,
2022-10-27,2022020119,San Jose Sharks,Toronto Maple Leafs,4,3,1,31.0,25.0,,
2022-10-27,2022020120,Los Angeles Kings,Winnipeg Jets,4,6,0,44.0,19.0,,
2022-10-28,2022020121,Vegas Golden Knights,Anaheim Ducks,4,0,0,22.0,29.0,,
2022-10-28,2022020122,Columbus Blue Jackets,Boston Bruins,0,4,0,30.0,35.0,,
2022-10-28,2022020123,New Jersey Devils,Colorado Avalanche,1,0,0,23.0,24.0,,
2022-10-28,2022020124,Carolina Hurricanes,New York Islanders,2,6,0,35.0,32.0,,
2022-10-28,2022020125,Vancouver Canucks,Pittsburgh Penguins,5,1,0,29.0,35.0,,
2022-10-28,2022020126,Arizona Coyotes,Winnipeg Jets,2,3,1,21.0,35.0,,
2022-10-29,2022020127,Dallas Stars,New York Rangers,3,6,0,33.0,27.0,,
2022-10-29,2022020128,Florida Panthers,Ottawa Senators,5,3,0,58.0,26.0,,
2022-10-29,2022020129,San Jose Sharks,Tampa Bay Lightning,3,4,0,27.0,26.0,,
2022-10-29,2022020130,Philadelphia Flyers,Carolina Hurricanes,3,4,1,29.0,38.0,,
2022-10-29,2022020131,Buffalo Sabres,Chicago Blackhawks,4,3,1,45.0,26.0,,
2022-10-29,2022020132,Detroit Red Wings,Minnesota Wild,2,1,0,25.0,31.0,,
2022-10-29,2022020133,St. Louis Blues,Montréal Canadiens,4,7,0,30.0,25.0,,
2022-10-29,2022020134,Los Angeles Kings,Toronto Maple Leafs,4,2,0,29.0,28.0,,
2022-10-29,2022020135,New York Islanders,Colorado Avalanche,5,4,0,44.0,37.0,,
2022-10-29,2022020136,Nashville Predators,Washington Capitals,0,3,0,34.0,35.0,,
2022-10-29,2022020137,Calgary Flames,Edmonton Oilers,2,3,0,42.0,26.0,,
2022-10-29,2022020138,Seattle Kraken,Pittsburgh Penguins,3,1,0,30.0,33.0,,
2022-10-30,2022020139,New Jersey Devils,Columbus Blue Jackets,7,1,0,53.0,21.0,,
2022-10-30,2022020140,Chicago Blackhawks,Minnesota Wild,3,4,1,26.0,35.0,,
2022-10-30,2022020141,Arizona Coyotes,New York Rangers,2,3,0,20.0,39.0,,
2022-10-30,2022020142,Anaheim Ducks,Toronto Maple Leafs,4,3,1,39.0,36.0,,
2022-10-30,2022020143,Vegas Golden Knights,Winnipeg Jets,2,1,1,48.0,24.0,,
2022-10-31,2022020144,Buffalo Sabres,Detroit Red Wings,8,3,0,46.0,18.0,,
2022-10-31,2022020145,Carolina Hurricanes,Washington Capitals,3,2,1,35.0,20.0,,
2022-10-31,2022020146,St. Louis Blues,Los Angeles Kings,1,5,0,28.0,30.0,,
2022-11-01,2022020147,Pittsburgh Penguins,Boston Bruins,5,6,1,38.0,40.0,,
2022-11-01,2022020148,Tampa Bay Lightning,Ottawa Senators,4,3,0,34.0,15.0,,
2022-11-01,2022020149,New York Rangers,Philadelphia Flyers,1,0,1,36.0,19.0,,
2022-11-01,2022020150,Washington Capitals,Vegas Golden Knights,2,3,1,21.0,31.0,,
2022-11-01,2022020151,Minnesota Wild,Montréal Canadiens,4,1,0,31.0,35.0,,
2022-11-01,2022020152,Chicago Blackhawks,New York Islanders,1,3,0,22.0,33.0,,
2022-11-01,2022020153,Dallas Stars,Los Angeles Kings,5,2,0,40.0,32.0,,
2022-11-01,2022020154,Edmonton Oilers,Nashville Predators,7,4,0,37.0,23.0,,
2022-11-01,2022020155,Calgary Flames,Seattle Kraken,4,5,0,40.0,26.0,,
2022-11-01,2022020156,Arizona Coyotes,Florida Panthers,3,1,0,21.0,42.0,,
2022-11-01,2022020157,Vancouver Canucks,New Jersey Devils,2,5,0,23.0,37.0,,
2022-11-01,2022020158,San Jose Sharks,Anaheim Ducks,5,6,1,44.0,44.0,,
2022-11-02,2022020159,Toronto Maple Leafs,Philadelphia Flyers,5,2,0,44.0,25.0,,
2022-11-02,2022020160,Buffalo Sabres,Pittsburgh Penguins,6,3,0,33.0,21.0,,
2022-11-03,2022020161,New York Rangers,Boston Bruins,2,5,0,20.0,37.0,,
2022-11-03,2022020162,Tampa Bay Lightning,Carolina Hurricanes,3,4,1,26.0,55.0,,
2022-11-03,2022020163,Ottawa Senators,Vegas Golden Knights,4,5,0,46.0,32.0,,
2022-11-03,2022020164,Detroit Red Wings,Washington Capitals,3,1,0,26.0,34.0,,
2022-11-03,2022020165,Winnipeg Jets,Montréal Canadiens,3,2,1,36.0,22.0,,
2022-11-03,2022020166,St. Louis Blues,New York Islanders,2,5,0,34.0,30.0,,
2022-11-03,2022020167,Minnesota Wild,Seattle Kraken,0,4,0,22.0,23.0,,
2022-11-03,2022020168,Chicago Blackhawks,Los Angeles Kings,2,1,1,19.0,33.0,,
2022-11-03,2022020169,Calgary Flames,Nashville Predators,1,4,0,30.0,32.0,,
2022-11-03,2022020170,Edmonton Oilers,New Jersey Devils,3,4,0,37.0,43.0,,
2022-11-03,2022020171,Vancouver Canucks,Anaheim Ducks,8,5,0,47.0,31.0,,
2022-11-03,2022020172,Arizona Coyotes,Dallas Stars,2,7,0,30.0,36.0,,
2022-11-03,2022020173,San Jose Sharks,Florida Panthers,3,4,1,39.0,44.0,,
2022-11-04,2022020174,Carolina Hurricanes,Buffalo Sabres,5,3,0,33.0,25.0,,
2022-11-04,2022020175,Colorado Avalanche,Columbus Blue Jackets,6,3,0,36.0,39.0,,
2022-11-05,2022020176,Winnipeg Jets,Chicago Blackhawks,4,0,0,37.0,30.0,,
2022-11-05,2022020177,Edmonton Oilers,Dallas Stars,2,6,0,30.0,36.0,,
2022-11-05,2022020178,Washington Capitals,Arizona Coyotes,2,3,0,36.0,26.0,,
2022-11-05,2022020179,Toronto Maple Leafs,Boston Bruins,2,1,0,28.0,21.0,,
2022-11-05,2022020180,Tampa Bay Lightning,Buffalo Sabres,5,3,0,30.0,24.0,,
2022-11-05,2022020181,Detroit Red Wings,New York Islanders,3,0,0,26.0,24.0,,
2022-11-05,2022020182,Ottawa Senators,Philadelphia Flyers,1,2,0,34.0,28.0,,
2022-11-05,2022020183,Pittsburgh Penguins,Seattle Kraken,2,3,0,37.0,28.0,,
2022-11-05,2022020184,Montréal Canadiens,Vegas Golden Knights,4,6,0,31.0,42.0,,
2022-11-05,2022020185,Columbus Blue Jackets,Colorado Avalanche,1,5,0,32.0,45.0,,
2022-11-05,2022020186,Vancouver Canucks,Nashville Predators,3,4,1,45.0,30.0,,
2022-11-05,2022020187,Calgary Flames,New Jersey Devils,3,4,1,30.0,35.0,,
2022-11-05,2022020188,San Jose Sharks,Anaheim Ducks,4,5,1,52.0,25.0,,
2022-11-05,2022020189,Los Angeles Kings,Florida Panthers,5,4,0,39.0,38.0,,
2022-11-06,2022020190,New York Rangers,Detroit Red Wings,2,3,1,29.0,36.0,,
2022-11-06,2022020191,Carolina Hurricanes,Toronto Maple Leafs,1,3,0,30.0,21.0,,
2022-11-06,2022020192,Anaheim Ducks,Florida Panthers,3,5,0,35.0,48.0,,
2022-11-07,2022020193,New York Islanders,Calgary Flames,4,3,1,32.0,46.0,,
2022-11-07,2022020194,Boston Bruins,St. Louis Blues,3,1,0,37.0,27.0,,
2022-11-07,2022020195,Washington Capitals,Edmonton Oilers,5,4,0,31.0,29.0,,
2022-11-08,2022020196,Buffalo Sabres,Arizona Coyotes,1,4,0,33.0,24.0,,
2022-11-08,2022020197,New Jersey Devils,Calgary Flames,3,2,0,20.0,35.0,,
2022-11-08,2022020198,New York Rangers,New York Islanders,3,4,0,40.0,26.0,,
2022-11-08,2022020199,Philadelphia Flyers,St. Louis Blues,5,1,0,35.0,28.0,,
2022-11-08,2022020200,Ottawa Senators,Vancouver Canucks,4,6,0,41.0,28.0,,
2022-11-08,2022020201,Toronto Maple Leafs,Vegas Golden Knights,3,4,1,31.0,20.0,,
2022-11-08,2022020202,Tampa Bay Lightning,Edmonton Oilers,2,3,0,37.0,29.0,,
2022-11-08,2022020203,Detroit Red Wings,Montréal Canadiens,2,3,1,43.0,33.0,,
2022-11-08,2022020204,Winnipeg Jets,Dallas Stars,5,1,0,33.0,22.0,,
2022-11-08,2022020205,Seattle Kraken,Nashville Predators,5,1,0,20.0,25.0,,
2022-11-08,2022020206,Los Angeles Kings,Minnesota Wild,1,0,0,30.0,21.0,,
2022-11-09,2022020207,Florida Panthers,Carolina Hurricanes,3,0,0,37.0,40.0,,
2022-11-09,2022020208,Washington Capitals,Pittsburgh Penguins,1,4,0,25.0,28.0,,
2022-11-09,2022020209,Montréal Canadiens,Vancouver Canucks,5,2,0,29.0,33.0,,
2022-11-09,2022020210,Anaheim Ducks,Minnesota Wild,1,4,0,32.0,39.0,,
2022-11-10,2022020211,Boston Bruins,Calgary Flames,3,1,0,28.0,32.0,,
2022-11-10,2022020212,Carolina Hurricanes,Edmonton Oilers,7,2,0,32.0,22.0,,
2022-11-10,2022020213,New Jersey Devils,Ottawa Senators,4,3,1,41.0,28.0,,
2022-11-10,2022020214,Columbus Blue Jackets,Philadelphia Flyers,5,2,0,29.0,34.0,,
2022-11-10,2022020215,Buffalo Sabres,Vegas Golden Knights,4,7,0,35.0,36.0,,
2022-11-10,2022020216,New York Islanders,Arizona Coyotes,0,2,0,24.0,28.0,,
2022-11-10,2022020217,Detroit Red Wings,New York Rangers,2,8,0,20.0,33.0,,
2022-11-10,2022020218,St. Louis Blues,San Jose Sharks,5,3,0,33.0,30.0,,
2022-11-10,2022020219,Colorado Avalanche,Nashville Predators,5,3,0,35.0,35.0,,
2022-11-10,2022020220,Los Angeles Kings,Chicago Blackhawks,2,1,1,35.0,32.0,,
2022-11-11,2022020221,Toronto Maple Leafs,Pittsburgh Penguins,2,4,0,30.0,23.0,,
2022-11-11,2022020222,Washington Capitals,Tampa Bay Lightning,5,1,0,24.0,29.0,,
2022-11-11,2022020223,Dallas Stars,San Jose Sharks,4,5,0,29.0,18.0,,
2022-11-11,2022020224,Seattle Kraken,Minnesota Wild,0,1,0,28.0,21.0,,
2022-11-12,2022020225,Philadelphia Flyers,Ottawa Senators,1,4,0,38.0,27.0,,
2022-11-12,2022020226,Florida Panthers,Edmonton Oilers,2,4,0,42.0,32.0,,
2022-11-12,2022020227,New Jersey Devils,Arizona Coyotes,4,2,0,26.0,18.0,,
2022-11-12,2022020228,Buffalo Sabres,Boston Bruins,1,3,0,31.0,30.0,,
2022-11-12,2022020229,Montréal Canadiens,Pittsburgh Penguins,5,4,1,42.0,24.0,,
2022-11-12,2022020230,Toronto Maple Leafs,Vancouver Canucks,3,2,0,34.0,29.0,,
2022-11-12,2022020231,New York Islanders,Columbus Blue Jackets,4,3,1,46.0,29.0,,
2022-11-12,2022020232,Nashville Predators,New York Rangers,2,1,0,18.0,35.0,,
2022-11-12,2022020233,Colorado Avalanche,Carolina Hurricanes,4,1,0,28.0,25.0,,
2022-11-12,2022020234,Anaheim Ducks,Chicago Blackhawks,2,3,0,41.0,22.0,,
2022-11-12,2022020235,Vegas Golden Knights,St. Louis Blues,2,3,0,36.0,28.0,,
2022-11-12,2022020236,Calgary Flames,Winnipeg Jets,3,2,0,35.0,23.0,,
2022-11-12,2022020237,Los Angeles Kings,Detroit Red Wings,4,3,0,21.0,21.0,,
2022-11-13,2022020238,Philadelphia Flyers,Dallas Stars,1,5,0,38.0,31.0,,
2022-11-13,2022020239,New York Rangers,Arizona Coyotes,4,1,0,27.0,32.0,,
2022-11-13,2022020240,Minnesota Wild,San Jose Sharks,2,3,1,30.0,37.0,,
2022-11-13,2022020241,Boston Bruins,Vancouver Canucks,5,2,0,33.0,31.0,,
2022-11-13,2022020242,Tampa Bay Lightning,Washington Capitals,6,3,0,35.0,22.0,,
2022-11-13,2022020243,Seattle Kraken,Winnipeg Jets,2,3,1,21.0,30.0,,
2022-11-14,2022020244,Ottawa Senators,New York Islanders,2,4,0,38.0,35.0,,
2022-11-14,2022020245,Chicago Blackhawks,Carolina Hurricanes,0,3,0,27.0,32.0,,
2022-11-14,2022020246,Calgary Flames,Los Angeles Kings,6,5,0,30.0,29.0,,
2022-11-14,2022020247,Colorado Avalanche,St. Louis Blues,2,3,0,47.0,39.0,,
2022-11-15,2022020248,Tampa Bay Lightning,Dallas Stars,5,4,1,38.0,32.0,,
2022-11-15,2022020249,Montréal Canadiens,New Jersey Devils,1,5,0,26.0,39.0,,
2022-11-15,2022020250,Columbus Blue Jackets,Philadelphia Flyers,5,4,1,33.0,37.0,,
2022-11-15,2022020251,Pittsburgh Penguins,Toronto Maple Leafs,2,5,0,37.0,33.0,,
2022-11-15,2022020252,Buffalo Sabres,Vancouver Canucks,4,5,0,32.0,32.0,,
2022-11-15,2022020253,Florida Panthers,Washington Capitals,5,2,0,43.0,43.0,,
2022-11-15,2022020254,Nashville Predators,Minnesota Wild,2,1,0,25.0,33.0,,
2022-11-15,2022020255,Anaheim Ducks,Detroit Red Wings,3,2,1,30.0,33.0,,
2022-11-15,2022020256,Vegas Golden Knights,San Jose Sharks,2,5,0,26.0,29.0,,
2022-11-16,2022020257,Ottawa Senators,Buffalo Sabres,4,1,0,40.0,30.0,,
2022-11-16,2022020258,Chicago Blackhawks,St. Louis Blues,2,5,0,27.0,35.0,,
2022-11-16,2022020259,Edmonton Oilers,Los Angeles Kings,1,3,0,23.0,32.0,,
2022-11-17,2022020260,Tampa Bay Lightning,Calgary Flames,4,1,0,24.0,40.0,,
2022-11-17,2022020261,Carolina Hurricanes,Colorado Avalanche,2,3,1,48.0,15.0,,
2022-11-17,2022020262,Florida Panthers,Dallas Stars,4,6,0,44.0,29.0,,
2022-11-17,2022020263,Columbus Blue Jackets,Montréal Canadiens,6,4,0,29.0,42.0,,
2022-11-17,2022020264,Toronto Maple Leafs,New Jersey Devils,2,3,1,27.0,33.0,,
2022-11-17,2022020265,Boston Bruins,Philadelphia Flyers,4,1,0,32.0,23.0,,
2022-11-17,2022020266,Winnipeg Jets,Anaheim Ducks,3,2,0,32.0,31.0,,
2022-11-17,2022020267,Nashville Predators,New York Islanders,5,4,0,31.0,33.0,,
2022-11-17,2022020268,Minnesota Wild,Pittsburgh Penguins,4,6,0,23.0,32.0,,
2022-11-17,2022020269,St. Louis Blues,Washington Capitals,5,4,1,24.0,51.0,,
2022-11-17,2022020270,Vegas Golden Knights,Arizona Coyotes,4,1,0,39.0,26.0,,
2022-11-17,2022020271,Seattle Kraken,New York Rangers,3,2,1,32.0,30.0,,
2022-11-17,2022020272,San Jose Sharks,Detroit Red Wings,4,7,0,25.0,21.0,,
2022-11-18,2022020273,Vancouver Canucks,Los Angeles Kings,4,1,0,25.0,38.0,,
2022-11-19,2022020274,Ottawa Senators,New Jersey Devils,1,5,0,26.0,36.0,,
2022-11-19,2022020275,Florida Panthers,Calgary Flames,4,5,1,35.0,35.0,,
2022-11-19,2022020276,Toronto Maple Leafs,Buffalo Sabres,5,2,0,23.0,34.0,,
2022-11-19,2022020277,Boston Bruins,Chicago Blackhawks,6,1,0,43.0,18.0,,
2022-11-19,2022020278,Washington Capitals,Colorado Avalanche,0,4,0,32.0,29.0,,
2022-11-19,2022020279,Columbus Blue Jackets,Detroit Red Wings,1,6,0,28.0,37.0,,
2022-11-19,2022020280,Montréal Canadiens,Philadelphia Flyers,5,4,1,32.0,29.0,,
2022-11-19,2022020281,Winnipeg Jets,Pittsburgh Penguins,0,3,0,32.0,32.0,,
2022-11-19,2022020282,St. Louis Blues,Anaheim Ducks,6,2,0,34.0,32.0,,
2022-11-19,2022020283,Minnesota Wild,Carolina Hurricanes,2,1,1,21.0,21.0,,
2022-11-19,2022020284,Dallas Stars,New York Islanders,5,2,0,35.0,29.0,,
2022-11-19,2022020285,Nashville Predators,Tampa Bay Lightning,2,3,1,32.0,39.0,,
2022-11-19,2022020286,Seattle Kraken,Los Angeles Kings,3,2,1,29.0,29.0,,
2022-11-19,2022020287,Edmonton Oilers,Vegas Golden Knights,4,3,1,23.0,34.0,,
2022-11-19,2022020288,San Jose Sharks,New York Rangers,1,2,0,23.0,43.0,,
2022-11-20,2022020289,Columbus Blue Jackets,Florida Panthers,5,3,0,23.0,50.0,,
2022-11-20,2022020290,Chicago Blackhawks,Pittsburgh Penguins,3,5,0,32.0,25.0,,
2022-11-21,2022020291,Tampa Bay Lightning,Boston Bruins,3,5,0,35.0,29.0,,
2022-11-21,2022020292,Philadelphia Flyers,Calgary Flames,2,5,0,25.0,30.0,,
2022-11-21,2022020293,New Jersey Devils,Edmonton Oilers,5,2,0,28.0,30.0,,
2022-11-21,2022020294,Winnipeg Jets,Carolina Hurricanes,4,3,1,23.0,27.0,,
2022-11-21,2022020295,Toronto Maple Leafs,New York Islanders,2,3,1,32.0,24.0,,
