date,id,home,away,hs,as,ot,hsog,asog,hpp,app
2024-11-21,2024020306,Boston Bruins,Utah Hockey Club,1,0,0,31.0,22.0,,
2024-11-21,2024020307,Ottawa Senators,Vegas Golden Knights,2,3,0,,32.0,,
2024-11-21,2024020308,Detroit Red Wings,New York Islanders,2,1,0,,,,
2024-11-21,2024020309,New Jersey Devils,Carolina Hurricanes,4,2,0,,22.0,,
2024-11-21,2024020310,Washington Capitals,Colorado Avalanche,1,2,0,29.0,27.0,,
2024-11-21,2024020311,Columbus Blue Jackets,Tampa Bay Lightning,7,6,1,43.0,,,
2024-11-21,2024020312,St. Louis Blues,San Jose Sharks,3,2,1,31.0,24.0,,
2024-11-21,2024020313,Chicago Blackhawks,Florida Panthers,3,1,0,20.0,33.0,,
2024-11-21,2024020314,Calgary Flames,New York Rangers,3,2,0,,29.0,,
2024-11-21,2024020315,Edmonton Oilers,Minnesota Wild,3,5,0,31.0,26.0,,
2024-11-22,2024020316,Pittsburgh Penguins,Winnipeg Jets,1,4,0,18.0,,,
2024-11-22,2024020317,Anaheim Ducks,Buffalo Sabres,2,3,1,24.0,32.0,,
2024-11-23,2024020318,Philadelphia Flyers,Chicago Blackhawks,3,2,1,37.0,21.0,,
2024-11-23,2024020319,Calgary Flames,Minnesota Wild,4,3,1,31.0,,,
2024-11-23,2024020320,Los Angeles Kings,Seattle Kraken,2,1,0,,20.0,,
2024-11-23,2024020321,Florida Panthers,Colorado Avalanche,4,7,0,31.0,25.0,,
2024-11-23,2024020322,Montréal Canadiens,Vegas Golden Knights,2,6,0,17.0,28.0,,
2024-11-23,2024020323,Ottawa Senators,Vancouver Canucks,3,4,0,29.0,,,
2024-11-23,2024020324,Detroit Red Wings,Boston Bruins,1,2,0,20.0,,,
2024-11-23,2024020325,Tampa Bay Lightning,Dallas Stars,2,4,0,29.0,28.0,,
2024-11-23,2024020326,Pittsburgh Penguins,Utah Hockey Club,1,6,0,28.0,30.0,,
2024-11-23,2024020327,Washington Capitals,New Jersey Devils,2,3,0,,33.0,,
2024-11-23,2024020328,Columbus Blue Jackets,Carolina Hurricanes,5,4,1,,,,
2024-11-23,2024020329,Nashville Predators,Winnipeg Jets,4,1,0,36.0,,,
2024-11-23,2024020330,New York Islanders,St. Louis Blues,3,1,0,,,,
2024-11-23,2024020331,San Jose Sharks,Buffalo Sabres,2,4,0,33.0,,,
2024-11-23,2024020332,Edmonton Oilers,New York Rangers,6,2,0,40.0,,,
2024-11-24,2024020333,Toronto Maple Leafs,Utah Hockey Club,3,2,0,35.0,26.0,,
2024-11-25,2024020334,Tampa Bay Lightning,Colorado Avalanche,8,2,0,33.0,25.0,,
2024-11-25,2024020335,Florida Panthers,Washington Capitals,1,4,0,21.0,31.0,,
2024-11-25,2024020336,New Jersey Devils,Nashville Predators,5,2,0,46.0,22.0,,
2024-11-25,2024020337,New York Rangers,St. Louis Blues,2,5,0,29.0,44.0,,
2024-11-25,2024020338,Philadelphia Flyers,Vegas Golden Knights,4,5,1,36.0,,,
2024-11-25,2024020339,Carolina Hurricanes,Dallas Stars,6,4,0,34.0,19.0,,
2024-11-25,2024020340,Ottawa Senators,Calgary Flames,4,3,0,30.0,,,
2024-11-25,2024020341,New York Islanders,Detroit Red Wings,2,4,0,29.0,21.0,,
2024-11-25,2024020342,Minnesota Wild,Winnipeg Jets,1,4,0,44.0,32.0,,
2024-11-25,2024020343,Anaheim Ducks,Seattle Kraken,2,3,0,23.0,,,
2024-11-25,2024020344,San Jose Sharks,Los Angeles Kings,7,2,0,21.0,24.0,,
2024-11-26,2024020345,Boston Bruins,Vancouver Canucks,0,2,0,33.0,15.0,,
2024-11-26,2024020346,Montréal Canadiens,Utah Hockey Club,2,3,1,13.0,29.0,,
2024-11-27,2024020347,Buffalo Sabres,Minnesota Wild,0,1,0,39.0,,,
2024-11-27,2024020348,New Jersey Devils,St. Louis Blues,0,3,0,32.0,20.0,,
2024-11-27,2024020349,Carolina Hurricanes,New York Rangers,4,3,0,31.0,22.0,,
2024-11-27,2024020350,Detroit Red Wings,Calgary Flames,2,1,1,27.0,,,
2024-11-27,2024020351,Tampa Bay Lightning,Washington Capitals,4,5,0,28.0,,,
2024-11-27,2024020352,Florida Panthers,Toronto Maple Leafs,5,1,0,,24.0,,
2024-11-27,2024020353,New York Islanders,Boston Bruins,3,6,0,,21.0,,
2024-11-27,2024020354,Pittsburgh Penguins,Vancouver Canucks,5,4,0,23.0,29.0,,
2024-11-27,2024020355,Columbus Blue Jackets,Montréal Canadiens,3,4,1,24.0,23.0,,
2024-11-27,2024020356,Nashville Predators,Philadelphia Flyers,2,3,1,27.0,,,
2024-11-27,2024020357,Chicago Blackhawks,Dallas Stars,6,2,0,26.0,27.0,,
2024-11-27,2024020358,Colorado Avalanche,Vegas Golden Knights,2,1,1,34.0,,,
2024-11-27,2024020359,Los Angeles Kings,Winnipeg Jets,4,1,0,33.0,,,
2024-11-27,2024020360,Seattle Kraken,Anaheim Ducks,2,5,0,44.0,33.0,,
2024-11-27,2024020361,San Jose Sharks,Ottawa Senators,3,4,0,39.0,,,
2024-11-29,2024020362,Philadelphia Flyers,New York Rangers,3,1,0,35.0,23.0,,
2024-11-29,2024020363,Minnesota Wild,Chicago Blackhawks,3,2,0,29.0,23.0,,
2024-11-29,2024020364,Buffalo Sabres,Vancouver Canucks,3,4,1,34.0,22.0,,
2024-11-29,2024020365,Detroit Red Wings,New Jersey Devils,4,5,0,28.0,,,
2024-11-29,2024020366,Washington Capitals,New York Islanders,5,4,1,26.0,24.0,,
2024-11-29,2024020367,Carolina Hurricanes,Florida Panthers,3,6,0,31.0,30.0,,
2024-11-29,2024020368,Columbus Blue Jackets,Calgary Flames,5,2,0,,29.0,,
2024-11-29,2024020369,Nashville Predators,Tampa Bay Lightning,2,3,1,,28.0,,
2024-11-29,2024020370,Anaheim Ducks,Los Angeles Kings,1,2,0,31.0,18.0,,
2024-11-29,2024020371,San Jose Sharks,Seattle Kraken,8,5,0,27.0,31.0,,
2024-11-29,2024020372,Boston Bruins,Pittsburgh Penguins,1,2,0,31.0,,,
2024-11-29,2024020373,Dallas Stars,Colorado Avalanche,5,3,0,,32.0,,
2024-11-29,2024020374,Vegas Golden Knights,Winnipeg Jets,4,3,0,,,,
2024-11-29,2024020375,Utah Hockey Club,Edmonton Oilers,3,4,1,,,,
2024-11-30,2024020376,New York Rangers,Montréal Canadiens,4,3,0,28.0,28.0,,
2024-11-30,2024020377,Florida Panthers,Carolina Hurricanes,6,0,0,,20.0,,
2024-11-30,2024020378,Tampa Bay Lightning,Toronto Maple Leafs,3,5,0,41.0,29.0,,
2024-11-30,2024020379,New Jersey Devils,Washington Capitals,5,6,0,27.0,32.0,,
2024-11-30,2024020380,Pittsburgh Penguins,Calgary Flames,6,2,0,43.0,32.0,,
2024-11-30,2024020381,St. Louis Blues,Philadelphia Flyers,2,3,1,27.0,31.0,,
2024-11-30,2024020382,Los Angeles Kings,Ottawa Senators,5,2,0,27.0,22.0,,
2024-11-30,2024020383,New York Islanders,Buffalo Sabres,3,0,0,,29.0,,
2024-11-30,2024020384,Minnesota Wild,Nashville Predators,3,2,1,28.0,,,
2024-11-30,2024020385,Colorado Avalanche,Edmonton Oilers,1,4,0,28.0,32.0,,
2024-11-30,2024020386,Vegas Golden Knights,Utah Hockey Club,0,6,0,29.0,28.0,,
2024-11-30,2024020387,Seattle Kraken,San Jose Sharks,2,4,0,38.0,23.0,,
2024-12-01,2024020388,Detroit Red Wings,Vancouver Canucks,4,5,1,,32.0,,
2024-12-01,2024020389,Boston Bruins,Montréal Canadiens,6,3,0,30.0,28.0,,
2024-12-01,2024020390,Chicago Blackhawks,Columbus Blue Jackets,3,6,0,31.0,36.0,,
2024-12-01,2024020391,Dallas Stars,Winnipeg Jets,3,1,0,31.0,27.0,,
2024-12-01,2024020392,Anaheim Ducks,Ottawa Senators,4,3,1,34.0,31.0,,
2024-12-02,2024020393,New York Rangers,New Jersey Devils,1,5,0,39.0,28.0,,
2024-12-02,2024020394,Toronto Maple Leafs,Chicago Blackhawks,4,1,0,22.0,28.0,,
2024-12-02,2024020395,Utah Hockey Club,Dallas Stars,1,2,0,37.0,,,
2024-12-03,2024020396,Boston Bruins,Detroit Red Wings,3,2,1,35.0,,,
2024-12-03,2024020397,Buffalo Sabres,Colorado Avalanche,4,5,0,30.0,41.0,,
2024-12-03,2024020398,Montréal Canadiens,New York Islanders,2,1,1,,31.0,,
2024-12-03,2024020399,Pittsburgh Penguins,Florida Panthers,5,4,1,,,,
2024-12-03,2024020400,Washington Capitals,San Jose Sharks,1,2,1,28.0,,,
2024-12-03,2024020401,Carolina Hurricanes,Seattle Kraken,2,4,0,19.0,28.0,,
2024-12-03,2024020402,Minnesota Wild,Vancouver Canucks,3,2,1,29.0,,,
2024-12-03,2024020403,Winnipeg Jets,St. Louis Blues,1,4,0,23.0,,,
2024-12-03,2024020404,Calgary Flames,Columbus Blue Jackets,3,0,0,22.0,,,
2024-12-03,2024020405,Vegas Golden Knights,Edmonton Oilers,1,0,0,16.0,28.0,,
2024-12-04,2024020406,Toronto Maple Leafs,Nashville Predators,3,2,0,28.0,,,
2024-12-04,2024020407,Chicago Blackhawks,Boston Bruins,2,4,0,22.0,27.0,,
2024-12-04,2024020408,Anaheim Ducks,Vegas Golden Knights,1,4,0,20.0,,,
2024-12-04,2024020409,Los Angeles Kings,Dallas Stars,3,2,0,17.0,,,
2024-12-05,2024020410,Buffalo Sabres,Winnipeg Jets,2,3,1,30.0,,,
2024-12-05,2024020411,Montréal Canadiens,Nashville Predators,3,0,0,30.0,,,
2024-12-05,2024020412,Ottawa Senators,Detroit Red Wings,2,1,0,,,,
2024-12-05,2024020413,Tampa Bay Lightning,San Jose Sharks,8,1,0,35.0,,,
2024-12-05,2024020414,Philadelphia Flyers,Florida Panthers,5,7,0,34.0,28.0,,
2024-12-05,2024020415,Carolina Hurricanes,Colorado Avalanche,5,3,0,35.0,,,
2024-12-05,2024020416,New York Islanders,Seattle Kraken,2,5,0,29.0,25.0,,
2024-12-05,2024020417,Calgary Flames,St. Louis Blues,3,4,1,39.0,24.0,,
2024-12-05,2024020418,Edmonton Oilers,Columbus Blue Jackets,6,3,0,36.0,22.0,,
2024-12-06,2024020419,Toronto Maple Leafs,Washington Capitals,1,3,0,,26.0,,
2024-12-06,2024020420,New Jersey Devils,Seattle Kraken,3,2,0,36.0,19.0,,
2024-12-06,2024020421,New York Rangers,Pittsburgh Penguins,4,2,0,32.0,22.0,,
2024-12-06,2024020422,Vancouver Canucks,Columbus Blue Jackets,5,2,0,17.0,32.0,,
2024-12-06,2024020423,Vegas Golden Knights,Dallas Stars,3,2,0,,40.0,,
2024-12-06,2024020424,Anaheim Ducks,Minnesota Wild,1,5,0,,33.0,,
2024-12-07,2024020425,Boston Bruins,Philadelphia Flyers,4,3,1,,26.0,,
2024-12-07,2024020426,Buffalo Sabres,Utah Hockey Club,2,5,0,,28.0,,
2024-12-07,2024020427,Chicago Blackhawks,Winnipeg Jets,2,4,0,14.0,,,
2024-12-07,2024020428,New York Islanders,Carolina Hurricanes,4,3,0,,31.0,,
2024-12-07,2024020429,Florida Panthers,San Jose Sharks,3,1,0,,,,
2024-12-07,2024020430,Montréal Canadiens,Washington Capitals,2,4,0,24.0,35.0,,
2024-12-07,2024020431,Ottawa Senators,Nashville Predators,3,1,0,,37.0,,
2024-12-07,2024020432,Detroit Red Wings,Colorado Avalanche,1,2,0,30.0,,,
2024-12-07,2024020433,Pittsburgh Penguins,Toronto Maple Leafs,5,2,0,29.0,,,
2024-12-07,2024020434,Los Angeles Kings,Minnesota Wild,4,1,0,,23.0,,
2024-12-07,2024020435,Edmonton Oilers,St. Louis Blues,4,2,0,,31.0,,
2024-12-08,2024020436,New York Rangers,Seattle Kraken,5,7,0,37.0,22.0,,
2024-12-08,2024020437,Vancouver Canucks,Tampa Bay Lightning,2,4,0,25.0,33.0,,
2024-12-08,2024020438,Ottawa Senators,New York Islanders,2,4,0,,13.0,,
2024-12-08,2024020439,Winnipeg Jets,Columbus Blue Jackets,1,4,0,,28.0,,
2024-12-08,2024020440,New Jersey Devils,Colorado Avalanche,0,4,0,,24.0,,
2024-12-08,2024020441,Philadelphia Flyers,Utah Hockey Club,2,4,0,24.0,25.0,,
2024-12-08,2024020442,Dallas Stars,Calgary Flames,6,2,0,28.0,31.0,,
2024-12-09,2024020443,Buffalo Sabres,Detroit Red Wings,5,6,1,21.0,31.0,,
2024-12-09,2024020444,New York Rangers,Chicago Blackhawks,1,2,0,30.0,32.0,,
2024-12-09,2024020445,Montréal Canadiens,Anaheim Ducks,3,2,1,,29.0,,
2024-12-10,2024020446,New Jersey Devils,Toronto Maple Leafs,1,2,1,,17.0,,
2024-12-10,2024020447,Pittsburgh Penguins,Colorado Avalanche,2,6,0,27.0,27.0,,
2024-12-10,2024020448,Carolina Hurricanes,San Jose Sharks,3,2,0,28.0,23.0,,
2024-12-10,2024020449,Columbus Blue Jackets,Philadelphia Flyers,3,5,0,18.0,,,
2024-12-10,2024020450,New York Islanders,Los Angeles Kings,1,3,0,20.0,,,
2024-12-10,2024020451,Nashville Predators,Calgary Flames,3,4,0,20.0,,,
2024-12-10,2024020452,Winnipeg Jets,Boston Bruins,8,1,0,35.0,,,
2024-12-10,2024020453,Edmonton Oilers,Tampa Bay Lightning,2,1,0,,22.0,,
2024-12-10,2024020454,Utah Hockey Club,Minnesota Wild,4,5,1,,,,
2024-12-10,2024020455,Vancouver Canucks,St. Louis Blues,3,4,1,,25.0,,
2024-12-10,2024020456,Seattle Kraken,Florida Panthers,1,2,1,18.0,33.0,,
2024-12-11,2024020457,Buffalo Sabres,New York Rangers,2,3,0,,28.0,,
2024-12-11,2024020458,Ottawa Senators,Anaheim Ducks,5,1,0,34.0,,,
2024-12-12,2024020459,Toronto Maple Leafs,Anaheim Ducks,3,2,0,33.0,,,
2024-12-12,2024020460,Montréal Canadiens,Pittsburgh Penguins,2,9,0,23.0,33.0,,
2024-12-12,2024020461,New Jersey Devils,Los Angeles Kings,3,1,0,26.0,14.0,,
2024-12-12,2024020462,Philadelphia Flyers,Detroit Red Wings,4,1,0,,26.0,,
2024-12-12,2024020463,Columbus Blue Jackets,Washington Capitals,1,2,1,33.0,37.0,,
2024-12-12,2024020464,New York Islanders,Chicago Blackhawks,5,4,0,21.0,,,
2024-12-12,2024020465,St. Louis Blues,San Jose Sharks,3,4,0,,,,
2024-12-12,2024020466,Dallas Stars,Nashville Predators,1,4,0,36.0,,,
2024-12-12,2024020467,Minnesota Wild,Edmonton Oilers,1,7,0,30.0,35.0,,
2024-12-12,2024020468,Winnipeg Jets,Vegas Golden Knights,2,3,1,,36.0,,
2024-12-12,2024020469,Colorado Avalanche,Utah Hockey Club,1,4,0,24.0,23.0,,
2024-12-12,2024020470,Calgary Flames,Tampa Bay Lightning,3,8,0,22.0,26.0,,
2024-12-12,2024020471,Vancouver Canucks,Florida Panthers,4,0,0,19.0,,,
2024-12-12,2024020472,Seattle Kraken,Boston Bruins,5,1,0,21.0,34.0,,
2024-12-13,2024020473,Carolina Hurricanes,Ottawa Senators,0,3,0,,22.0,,
2024-12-14,2024020474,New Jersey Devils,Chicago Blackhawks,4,1,0,24.0,17.0,,
2024-12-14,2024020475,New York Rangers,Los Angeles Kings,1,5,0,32.0,32.0,,
2024-12-14,2024020476,Minnesota Wild,Philadelphia Flyers,4,1,0,22.0,22.0,,
2024-12-14,2024020477,Edmonton Oilers,Vegas Golden Knights,6,3,0,,42.0,,
2024-12-14,2024020478,Ottawa Senators,Pittsburgh Penguins,3,2,1,,27.0,,
2024-12-14,2024020479,Detroit Red Wings,Toronto Maple Leafs,4,2,0,26.0,25.0,,
2024-12-14,2024020480,Washington Capitals,Buffalo Sabres,4,2,0,31.0,21.0,,
2024-12-14,2024020481,Columbus Blue Jackets,Anaheim Ducks,3,4,1,42.0,,,
2024-12-14,2024020482,Winnipeg Jets,Montréal Canadiens,4,2,0,27.0,,,
2024-12-14,2024020483,Dallas Stars,St. Louis Blues,2,1,1,37.0,16.0,,
2024-12-14,2024020484,Colorado Avalanche,Nashville Predators,5,2,0,,39.0,,
2024-12-14,2024020485,Calgary Flames,Florida Panthers,3,0,0,27.0,32.0,,
2024-12-14,2024020486,Vancouver Canucks,Boston Bruins,1,5,0,20.0,28.0,,
2024-12-14,2024020487,San Jose Sharks,Utah Hockey Club,3,4,0,22.0,40.0,,
2024-12-14,2024020488,Seattle Kraken,Tampa Bay Lightning,1,5,0,22.0,,,
2024-12-15,2024020489,Chicago Blackhawks,New York Islanders,5,3,0,,,,
2024-12-15,2024020490,Toronto Maple Leafs,Buffalo Sabres,5,3,0,41.0,27.0,,
2024-12-15,2024020491,Carolina Hurricanes,Columbus Blue Jackets,4,1,0,28.0,28.0,,
2024-12-15,2024020492,St. Louis Blues,New York Rangers,3,2,0,24.0,28.0,,
2024-12-15,2024020493,Minnesota Wild,Vegas Golden Knights,2,3,0,22.0,27.0,,
2024-12-16,2024020494,Dallas Stars,Washington Capitals,3,1,0,24.0,26.0,,
2024-12-16,2024020495,Edmonton Oilers,Florida Panthers,5,6,0,30.0,28.0,,
2024-12-16,2024020496,Vancouver Canucks,Colorado Avalanche,3,1,0,,31.0,,
2024-12-17,2024020497,Montréal Canadiens,Buffalo Sabres,6,1,0,,,,
2024-12-17,2024020498,Tampa Bay Lightning,Columbus Blue Jackets,5,3,0,33.0,32.0,,
2024-12-17,2024020499,Pittsburgh Penguins,Los Angeles Kings,3,2,1,31.0,31.0,,
2024-12-17,2024020500,Carolina Hurricanes,New York Islanders,4,0,0,29.0,,,
2024-12-17,2024020501,St. Louis Blues,New Jersey Devils,1,4,0,20.0,28.0,,
2024-12-17,2024020502,Nashville Predators,New York Rangers,2,0,0,32.0,,,
2024-12-17,2024020503,Chicago Blackhawks,Washington Capitals,3,2,0,,22.0,,
2024-12-17,2024020504,Calgary Flames,Boston Bruins,3,4,1,23.0,,,
2024-12-17,2024020505,Seattle Kraken,Ottawa Senators,0,3,0,30.0,27.0,,
2024-12-17,2024020506,San Jose Sharks,Winnipeg Jets,3,4,0,35.0,,,
2024-12-18,2024020507,Detroit Red Wings,Philadelphia Flyers,6,4,0,,19.0,,
2024-12-18,2024020508,Dallas Stars,Toronto Maple Leafs,3,5,0,39.0,,,
2024-12-18,2024020509,Minnesota Wild,Florida Panthers,1,6,0,27.0,33.0,,
2024-12-18,2024020510,Utah Hockey Club,Vancouver Canucks,3,2,1,,26.0,,
2024-12-18,2024020511,Anaheim Ducks,Winnipeg Jets,3,2,0,31.0,23.0,,
2024-12-19,2024020512,Tampa Bay Lightning,St. Louis Blues,3,1,0,18.0,32.0,,
2024-12-19,2024020513,Philadelphia Flyers,Los Angeles Kings,3,7,0,26.0,27.0,,
2024-12-19,2024020514,Columbus Blue Jackets,New Jersey Devils,4,2,0,20.0,42.0,,
2024-12-19,2024020515,Nashville Predators,Pittsburgh Penguins,4,5,1,,20.0,,
2024-12-19,2024020516,Chicago Blackhawks,Seattle Kraken,3,1,0,,27.0,,
2024-12-19,2024020517,Calgary Flames,Ottawa Senators,2,3,1,32.0,,,
2024-12-19,2024020518,Edmonton Oilers,Boston Bruins,3,2,1,,26.0,,
2024-12-19,2024020519,Vegas Golden Knights,Vancouver Canucks,3,1,0,21.0,20.0,,
2024-12-19,2024020520,San Jose Sharks,Colorado Avalanche,2,4,0,,31.0,,
2024-12-20,2024020521,Buffalo Sabres,Toronto Maple Leafs,3,6,0,,29.0,,
2024-12-20,2024020522,Detroit Red Wings,Montréal Canadiens,3,4,0,28.0,33.0,,
2024-12-20,2024020523,Florida Panthers,St. Louis Blues,2,1,1,,27.0,,
2024-12-20,2024020524,Washington Capitals,Carolina Hurricanes,3,1,0,22.0,25.0,,
2024-12-20,2024020525,Dallas Stars,New York Rangers,1,3,0,42.0,30.0,,
2024-12-20,2024020526,Minnesota Wild,Utah Hockey Club,1,2,0,29.0,18.0,,
2024-12-20,2024020527,Anaheim Ducks,Colorado Avalanche,2,4,0,32.0,23.0,,
2024-12-21,2024020528,Nashville Predators,Los Angeles Kings,3,2,1,26.0,24.0,,
2024-12-21,2024020529,Calgary Flames,Chicago Blackhawks,6,4,0,30.0,28.0,,
2024-12-21,2024020530,Edmonton Oilers,San Jose Sharks,3,2,1,,22.0,,
2024-12-21,2024020531,Boston Bruins,Buffalo Sabres,3,1,0,,20.0,,
2024-12-21,2024020532,Toronto Maple Leafs,New York Islanders,3,6,0,29.0,34.0,,
2024-12-21,2024020533,Montréal Canadiens,Detroit Red Wings,5,1,0,24.0,21.0,,
2024-12-21,2024020534,New Jersey Devils,Pittsburgh Penguins,3,0,0,,12.0,,
2024-12-21,2024020535,Philadelphia Flyers,Columbus Blue Jackets,5,4,1,30.0,25.0,,
2024-12-21,2024020536,Winnipeg Jets,Minnesota Wild,5,0,0,24.0,19.0,,
2024-12-21,2024020537,Vancouver Canucks,Ottawa Senators,4,5,1,25.0,,,
2024-12-21,2024020538,Vegas Golden Knights,Seattle Kraken,6,2,0,,23.0,,
2024-12-22,2024020539,New York Rangers,Carolina Hurricanes,1,3,0,23.0,,,
2024-12-22,2024020540,Tampa Bay Lightning,Florida Panthers,2,4,0,,,,
2024-12-22,2024020541,Washington Capitals,Los Angeles Kings,3,1,0,21.0,,,
2024-12-22,2024020542,Utah Hockey Club,Anaheim Ducks,4,5,1,25.0,30.0,,
2024-12-22,2024020543,Colorado Avalanche,Seattle Kraken,5,2,0,29.0,19.0,,
2024-12-22,2024020544,Edmonton Oilers,Ottawa Senators,3,1,0,21.0,21.0,,
2024-12-23,2024020545,New Jersey Devils,New York Rangers,5,0,0,30.0,12.0,,
2024-12-23,2024020546,Toronto Maple Leafs,Winnipeg Jets,2,5,0,25.0,27.0,,
2024-12-23,2024020547,Boston Bruins,Washington Capitals,4,1,0,22.0,11.0,,
2024-12-23,2024020548,Detroit Red Wings,St. Louis Blues,0,4,0,19.0,,,
2024-12-23,2024020549,Florida Panthers,Tampa Bay Lightning,0,4,0,36.0,29.0,,
2024-12-23,2024020550,Pittsburgh Penguins,Philadelphia Flyers,7,3,0,,27.0,,
2024-12-23,2024020551,Columbus Blue Jackets,Montréal Canadiens,5,4,0,32.0,,,
2024-12-23,2024020552,New York Islanders,Buffalo Sabres,1,7,0,,25.0,,
2024-12-23,2024020553,Nashville Predators,Carolina Hurricanes,5,2,0,25.0,27.0,,
2024-12-23,2024020554,Minnesota Wild,Chicago Blackhawks,4,3,0,,31.0,,
2024-12-23,2024020555,Vancouver Canucks,San Jose Sharks,4,3,0,24.0,,,
2024-12-23,2024020556,Utah Hockey Club,Dallas Stars,2,3,0,26.0,29.0,,
2024-12-23,2024020557,Vegas Golden Knights,Anaheim Ducks,3,1,0,33.0,,,
2024-12-27,2024020558,Buffalo Sabres,Chicago Blackhawks,6,2,0,35.0,,,
2024-12-27,2024020559,Detroit Red Wings,Toronto Maple Leafs,2,5,0,25.0,23.0,,
2024-12-27,2024020560,New Jersey Devils,Carolina Hurricanes,4,2,0,23.0,31.0,,
2024-12-27,2024020561,Columbus Blue Jackets,Boston Bruins,6,2,0,33.0,26.0,,
2024-12-27,2024020562,St. Louis Blues,Nashville Predators,7,4,0,30.0,30.0,,
2024-12-27,2024020563,Dallas Stars,Minnesota Wild,2,3,1,29.0,,,
2024-12-27,2024020564,Utah Hockey Club,Colorado Avalanche,1,4,0,35.0,,,
2024-12-27,2024020565,San Jose Sharks,Vegas Golden Knights,3,6,0,25.0,36.0,,
2024-12-28,2024020566,Florida Panthers,Montréal Canadiens,0,4,0,,25.0,,
2024-12-28,2024020567,Vancouver Canucks,Seattle Kraken,4,5,1,22.0,,,
2024-12-28,2024020568,Anaheim Ducks,Philadelphia Flyers,1,3,0,,25.0,,
2024-12-28,2024020569,Los Angeles Kings,Edmonton Oilers,4,3,1,29.0,27.0,,
2024-12-28,2024020570,Boston Bruins,Columbus Blue Jackets,4,0,0,28.0,18.0,,
2024-12-28,2024020571,Toronto Maple Leafs,Washington Capitals,2,5,0,37.0,,,
2024-12-28,2024020572,Tampa Bay Lightning,New York Rangers,6,2,0,25.0,44.0,,
2024-12-28,2024020573,Carolina Hurricanes,New Jersey Devils,5,2,0,41.0,23.0,,
2024-12-28,2024020574,Winnipeg Jets,Ottawa Senators,4,2,0,23.0,,,
2024-12-28,2024020575,New York Islanders,Pittsburgh Penguins,6,3,0,,25.0,,
2024-12-28,2024020576,San Jose Sharks,Calgary Flames,1,3,0,22.0,33.0,,
2024-12-29,2024020577,Chicago Blackhawks,Dallas Stars,1,5,0,,35.0,,
2024-12-29,2024020578,Anaheim Ducks,Edmonton Oilers,5,3,0,,23.0,,
2024-12-29,2024020579,Detroit Red Wings,Washington Capitals,4,2,0,,27.0,,
2024-12-29,2024020580,Tampa Bay Lightning,Montréal Canadiens,2,5,0,,37.0,,
2024-12-29,2024020581,Pittsburgh Penguins,New York Islanders,3,2,0,41.0,,,
2024-12-29,2024020582,St. Louis Blues,Buffalo Sabres,2,4,0,37.0,,,
2024-12-29,2024020583,Minnesota Wild,Ottawa Senators,1,3,0,31.0,37.0,,
2024-12-29,2024020584,Vegas Golden Knights,Calgary Flames,3,0,0,37.0,31.0,,
2024-12-29,2024020585,Los Angeles Kings,Philadelphia Flyers,5,4,0,20.0,21.0,,
2024-12-30,2024020586,Florida Panthers,New York Rangers,5,3,0,26.0,35.0,,
2024-12-30,2024020587,Winnipeg Jets,Nashville Predators,3,0,0,,,,
2024-12-30,2024020588,Seattle Kraken,Utah Hockey Club,5,2,0,33.0,,,
2024-12-31,2024020589,Washington Capitals,Boston Bruins,3,1,0,27.0,,,
2024-12-31,2024020590,Toronto Maple Leafs,New York Islanders,3,1,0,25.0,31.0,,
2024-12-31,2024020591,Vegas Golden Knights,Montréal Canadiens,2,3,0,,22.0,,
2024-12-31,2024020592,Chicago Blackhawks,St. Louis Blues,2,6,0,30.0,,,
2024-12-31,2024020593,Detroit Red Wings,Pittsburgh Penguins,4,2,0,25.0,25.0,,
2024-12-31,2024020594,Columbus Blue Jackets,Carolina Hurricanes,4,3,1,,35.0,,
2024-12-31,2024020595,Dallas Stars,Buffalo Sabres,4,2,0,33.0,23.0,,
2024-12-31,2024020596,Minnesota Wild,Nashville Predators,5,3,0,,,,
2024-12-31,2024020597,Colorado Avalanche,Winnipeg Jets,5,2,0,,,,
2024-12-31,2024020598,Anaheim Ducks,New Jersey Devils,3,2,0,26.0,,,
2024-12-31,2024020599,San Jose Sharks,Philadelphia Flyers,0,4,0,22.0,34.0,,
2024-12-31,2024020600,Calgary Flames,Vancouver Canucks,3,1,0,29.0,24.0,,
2024-12-31,2024020601,Edmonton Oilers,Utah Hockey Club,4,1,0,38.0,27.0,,
2025-01-01,2024020602,Los Angeles Kings,New Jersey Devils,3,0,0,24.0,,,
2025-01-02,2024020603,Florida Panthers,Carolina Hurricanes,1,3,0,26.0,40.0,,
2025-01-02,2024020604,New York Rangers,Boston Bruins,2,1,0,,33.0,,
2025-01-02,2024020605,Washington Capitals,Minnesota Wild,3,4,1,,33.0,,
2025-01-02,2024020606,Columbus Blue Jackets,Detroit Red Wings,4,5,0,25.0,26.0,,
2025-01-02,2024020607,New York Islanders,Toronto Maple Leafs,1,2,0,33.0,31.0,,
2025-01-02,2024020608,Dallas Stars,Ottawa Senators,4,2,0,25.0,,,
2025-01-02,2024020609,Winnipeg Jets,Anaheim Ducks,3,4,1,30.0,24.0,,
2025-01-02,2024020610,Colorado Avalanche,Buffalo Sabres,6,5,1,,21.0,,
2025-01-02,2024020611,Calgary Flames,Utah Hockey Club,3,5,0,,26.0,,
2025-01-02,2024020612,Vegas Golden Knights,Philadelphia Flyers,5,2,0,27.0,25.0,,
